date,substation,slot,clock,G_kw,Bch_kw,Bdis_kw,T_out_kw,T_in_kw,nu_kwh,Z_critical_kw,Z_shiftable_kw,Z_curtailable_kw,SoC_kwh,pi_tk_per_kwh,pi4_tk_per_kwh,c1_slack_kw,post_response_kw,baseline_kw,theta_c,day_mode,weather_source
2026-06-19,Kalyanpur,24,12:00,88000.0,0.0,1829.8302419363106,0.0,11199.999999999996,0.0,0.0,0.0,0.0,26791.61807692596,18.25510204081633,0.0,0.0,115148.94570472014,114581.26470724966,30.86481578990349,observed,observed
2026-06-19,Kalyanpur,25,12:30,88000.0,0.0,7928.0718447856525,0.0,11199.999999999996,0.0,0.0,0.0,0.0,22827.582154533135,18.25510204081633,0.0,0.0,121757.88929398607,121190.20829651559,31.00852874476169,observed,observed
2026-06-19,Kalyanpur,26,13:00,88000.0,0.0,8000.0,0.0,11199.999999999996,0.0,0.0,0.0,112.04851159219024,18827.582154533135,18.25510204081633,41.744897959183675,0.0,121963.6643930856,121395.98339561508,31.104987313736267,observed,observed
2026-06-19,Kalyanpur,27,13:30,88000.0,0.0,5162.063520752173,0.0,11199.999999999996,0.0,0.0,0.0,0.0,16246.550394157046,18.25510204081633,0.0,0.0,118760.2394513763,118192.55845390589,31.15341221008192,observed,observed
2026-06-19,Kalyanpur,28,14:00,88000.0,0.0,0.0,0.0,933.9888352991647,0.0,0.0,0.0,0.0,16246.550394157046,18.25510204081633,0.0,0.0,101454.56305863192,100886.88206116145,31.15341221008192,observed,observed
2026-06-19,Kalyanpur,29,14:30,88000.0,0.0,5629.305461263511,0.0,0.0,0.0,0.0,0.0,0.0,13431.897663525291,18.25510204081633,0.0,0.0,106489.81860354677,105922.13760607634,31.104987313736267,observed,observed
2026-06-19,Kalyanpur,30,15:00,88000.0,0.0,12.883218300269858,0.0,0.0,0.0,0.0,0.0,0.0,13425.456054375156,18.25510204081633,0.0,0.0,100403.04471123341,99835.363713763,31.00852874476169,observed,observed
2026-06-19,Kalyanpur,31,15:30,88000.0,5083.941668237549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15840.328346787992,13.550229591836736,0.0,0.0,94589.39803287078,94021.71703540029,30.86481578990349,observed,observed
2026-06-19,Kalyanpur,32,16:00,88000.0,699.272595478823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16172.482829640432,13.550229591836736,0.0,0.0,99591.36286947849,99023.68187200803,30.675009503094344,observed,observed
2026-06-19,Kalyanpur,33,16:30,88000.0,0.0,0.0,0.0,2335.074495895572,0.0,0.0,0.0,0.0,16172.482829640432,18.25510204081633,0.0,0.0,103052.90060499757,102485.2196075271,30.44064332532407,observed,observed
2026-06-19,Kalyanpur,34,17:00,88000.0,0.0,8000.0,0.0,11199.999999999996,0.0,0.0,0.0,1356.9938249010875,12172.482829640432,18.25510204081633,41.744897959183675,0.0,123383.87936879696,122816.19837132652,30.1636106960022,observed,observed
2026-06-19,Kalyanpur,35,17:30,88000.0,0.0,8000.0,0.0,5614.978222420086,0.0,0.0,0.0,0.0,8172.482829640432,18.25510204081633,0.0,0.0,115464.53189636732,114896.85089889684,29.84614975590088,observed,observed
2026-06-19,Kalyanpur,36,18:00,88000.0,0.0,0.0,0.0,2856.7957050223354,0.0,0.0,0.0,0.0,8172.482829640432,18.25510204081633,0.0,0.0,103648.07234983408,116874.12093193782,29.490825265262785,observed,observed
2026-06-19,Kalyanpur,37,18:30,88000.0,0.0,4344.965659280855,0.0,11199.999999999996,0.0,0.0,0.0,0.0,6000.000000000005,18.25510204081633,0.0,0.0,117874.71309393412,133471.84842729656,29.100328039452517,observed,observed
2026-06-19,Kalyanpur,38,19:00,88000.0,0.0,0.0,0.0,5205.445485358563,0.0,0.0,0.0,0.0,6000.000000000005,18.25510204081633,0.0,0.0,106327.37685829423,113758.43280694832,28.709422395296432,observed,observed
