consumer_id,substation,category,archetype,w_h,lambda_h,gamma_sh_h,gamma_cu_h,y_max_h,tariff_class,baseline_kwh,optimised_kwh,energy_shifted_kwh,energy_curtailed_kwh,n_shift_slots,n_curtail_slots,discomfort_J2_tk,incentive_received_tk,n_dr_events,income_band,monthly_income_bdt,household_size,peak_baseline_kw,peak_optimised_kw,connected_load_kw,J1_baseline_tk,J1_optimised_tk,rebate_tk,marginal_rate_tk_per_kwh,period_days,scale_to_30d,baseline_kwh_30d,optimised_kwh_30d,bill_baseline_tk,bill_optimised_tk,surcharge_tk,energy_charge_baseline_tk,energy_charge_optimised_tk,eff_rate_baseline,eff_rate_optimised,slab_baseline,slab_optimised,saving_tk,saving_pct,J1_saving_tk,energy_saving_kwh,energy_saving_pct,peak_reduction_kw,peak_reduction_pct,qoe,qoe_ok,net_benefit_tk,gained_unweighted,gained_lambda,gained,saving_per_discomfort,participated
DHNC0372,Dhanmondi,Educational,Educational,32.739518771825146,0.5368335513195504,4.884377832831235,41.92583368114126,0.2540941898484331,LT-D1,1753.3754961020163,1753.3754961020163,0.0,0.0,0,0,0.0,0.0,0,,0.0,0,20.839778494174265,20.839778494174265,25.9,68005.92102738535,68005.92102738535,0.0,9.05,7,4.285714285714286,7514.466411865784,7514.466411865784,73037.91707875462,73037.91707875462,0.0,68005.92102738535,68005.92102738535,9.719641166194243,9.719641166194243,flat,flat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,False,False,,False
DHNC0373,Dhanmondi,Educational,Educational,32.739518771825146,0.3094311046613334,4.764529120689227,32.496229266862,0.21644183021231903,LT-D1,2051.404808779499,2051.404808779499,0.0,0.0,0,0,0.0,0.0,0,,0.0,0,32.354266299913846,32.354266299913846,36.4,79565.20079766201,79565.20079766201,0.0,9.05,7,4.285714285714286,8791.73489476928,8791.73489476928,85836.66083754509,85836.66083754509,0.0,79565.200797662,79565.200797662,9.763335890463935,9.763335890463935,flat,flat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,False,False,,False
DHNC0374,Dhanmondi,Educational,Educational,32.739518771825146,0.3222190604612124,4.79007612617849,45.275450421139354,0.21852862803999912,LT-D1,746.4171259636382,746.4171259636382,0.0,0.0,0,0,0.0,0.0,0,,0.0,0,10.962485974204771,10.962485974204771,12.0,28950.32138558968,28950.32138558968,0.0,9.05,7,4.285714285714286,3198.930539844164,3198.930539844164,31153.83745486917,31153.83745486917,0.0,28950.321385589687,28950.321385589687,9.738828982634564,9.738828982634564,flat,flat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,False,False,,False
DHNC0375,Dhanmondi,Educational,Educational,32.739518771825146,0.3026898906288089,4.127863837105567,39.81720502515763,0.20771817725993247,LT-D1,396.1343993993086,396.1343993993086,0.0,0.0,0,0,0.0,0.0,0,,0.0,0,7.387811631779997,7.387811631779997,9.7,15364.355633844614,15364.355633844614,0.0,9.05,7,4.285714285714286,1697.7188545684655,1697.7188545684655,16743.673415536847,16743.673415536847,0.0,15364.355633844614,15364.355633844614,9.862453592054166,9.862453592054166,flat,flat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,False,False,,False
DHNC0376,Dhanmondi,Educational,Educational,32.739518771825146,0.20541893768358338,4.312979857758088,35.90230209313436,0.25677766332967505,LT-D1,2097.4077358374566,2097.4077358374566,0.0,0.0,0,0,0.0,0.0,0,,0.0,0,25.851787965886942,25.851787965886942,24.2,81349.45718283851,81349.45718283851,0.0,9.05,7,4.285714285714286,8988.890296446241,8988.890296446241,86941.53004198041,86941.53004198041,0.0,81349.4571828385,81349.4571828385,9.672109367755079,9.672109367755079,flat,flat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,False,False,,False
DHNC0377,Dhanmondi,Educational,Educational,32.739518771825146,0.43811567004436713,3.3839478070976057,35.948435787191066,0.3058658187081055,LT-D1,488.06521052232836,488.06521052232836,0.0,0.0,0,0,0.0,0.0,0,,0.0,0,9.699778933336905,9.699778933336905,9.2,18929.957808116018,18929.957808116018,0.0,9.05,7,4.285714285714286,2091.708045095693,2091.708045095693,20456.05569852182,20456.05569852182,0.0,18929.95780811602,18929.95780811602,9.7795941199748,9.7795941199748,flat,flat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,False,False,,False
DHNC0378,Dhanmondi,Educational,Educational,32.739518771825146,0.4816491029794667,5.158419025566614,42.53273055423192,0.276893781959671,LT-D1,645.5814492435246,645.5814492435246,0.0,0.0,0,0,0.0,0.0,0,,0.0,0,11.411613719735788,11.411613719735788,14.399999999999999,25039.33763851671,25039.33763851671,0.0,9.05,7,4.285714285714286,2766.7776396151053,2766.7776396151053,27198.504520442537,27198.504520442537,0.0,25039.337638516703,25039.337638516703,9.83039046254046,9.83039046254046,flat,flat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,False,False,,False
DHNC0379,Dhanmondi,Educational,Educational,32.739518771825146,0.4381471069849552,3.1579990253677863,33.18754801360217,0.3358005869065283,LT-D1,387.9171897676447,387.9171897676447,0.0,0.0,0,0,0.0,0.0,0,,0.0,0,5.6210228736316985,5.6210228736316985,9.0,15045.645288845077,15045.645288845077,0.0,9.05,7,4.285714285714286,1662.5022418613344,1662.5022418613344,16364.92755328733,16364.92755328733,0.0,15045.645288845077,15045.645288845077,9.84355217167418,9.84355217167418,flat,flat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,False,False,,False
DHNC0380,Dhanmondi,Educational,Educational,32.739518771825146,0.33115418513199735,4.810497182721823,41.44513323841348,0.18957900798980465,LT-D1,1527.2983616318452,1527.2983616318452,0.0,0.0,0,0,0.0,0.0,0,,0.0,0,21.893859299797963,21.893859299797963,21.0,59237.35788329227,59237.35788329227,0.0,9.05,7,4.285714285714286,6545.5644069936225,6545.5644069936225,63522.2257774569,63522.2257774569,0.0,59237.35788329229,59237.35788329229,9.704621607509727,9.704621607509727,flat,flat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,False,False,,False
DHNC0381,Dhanmondi,Government,Government,40.10834784300581,0.21450600222503097,5.651652236831009,47.03397045234639,0.1799333365366406,LT-E,637.9258866380095,637.9258866380095,0.0,0.0,0,0,0.0,0.0,0,,0.0,0,13.642021669062977,13.642021669062977,14.9,40755.268322893106,40755.268322893106,0.0,15.36,7,4.285714285714286,2733.9680855914694,2733.9680855914694,45501.487284419214,45501.487284419214,0.0,41993.74979468497,41993.74979468497,16.643020642494214,16.643020642494214,flat,flat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,False,False,,False
DHNC0382,Dhanmondi,Government,Government,40.10834784300581,0.23231166362550154,4.578121974598633,41.7771067231075,0.16064296344947016,LT-E,959.9646467678333,959.9646467678333,0.0,0.0,0,0,0.0,0.0,0,,0.0,0,12.775290083058259,12.775290083058259,15.2,60207.20523112901,60207.20523112901,0.0,15.36,7,4.285714285714286,4114.134200433571,4114.134200433571,67789.15638459263,67789.15638459263,0.0,63193.10131865965,63193.10131865965,16.47713785744972,16.47713785744972,flat,flat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,False,False,,False
DHNC0383,Dhanmondi,Government,Government,40.10834784300581,0.2608962333024273,5.049328655751301,46.71068699085297,0.23867463371769498,LT-E,1076.013094693118,1076.013094693118,0.0,0.0,0,0,0.0,0.0,0,,0.0,0,15.826093784112343,15.826093784112343,15.2,67888.74139814802,67888.74139814802,0.0,15.36,7,4.285714285714286,4611.484691541935,4611.484691541935,75810.42510518833,75810.42510518833,0.0,70832.40486208412,70832.40486208412,16.43948319816274,16.43948319816274,flat,flat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,False,False,,False
DHNC0384,Dhanmondi,Government,Government,40.10834784300581,0.28512303230894437,4.083540727475435,53.5793575301884,0.28458148583902204,LT-E,796.2615413541535,796.2615413541535,0.0,0.0,0,0,0.0,0.0,0,,0.0,0,9.593657443561215,9.593657443561215,10.7,49997.19790358541,49997.19790358541,0.0,15.36,7,4.285714285714286,3412.549462946372,3412.549462946372,56048.747738399084,56048.747738399084,0.0,52416.75975085627,52416.75975085627,16.42430339749771,16.42430339749771,flat,flat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,False,False,,False
DHNC0385,Dhanmondi,Government,Government,40.10834784300581,0.42417851733137607,4.567059112705617,48.492504691236604,0.17787203267985435,LT-E,864.6552601927901,864.6552601927901,0.0,0.0,0,0,0.0,0.0,0,,0.0,0,12.158074760475806,12.158074760475806,12.8,54436.25117267551,54436.25117267551,0.0,15.36,7,4.285714285714286,3705.6654008262435,3705.6654008262435,60974.57158452565,60974.57158452565,0.0,56919.020556691095,56919.020556691095,16.454419109434514,16.454419109434514,flat,flat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,False,False,,False
DHNC0386,Dhanmondi,Government,Government,40.10834784300581,0.4429461785539398,5.176557922685045,40.54779580674895,0.2024741235901543,LT-E,1140.8995198681696,1140.8995198681696,0.0,0.0,0,0,0.0,0.0,0,,0.0,0,16.809932549009655,16.809932549009655,19.699999999999996,70520.82421144475,70520.82421144475,0.0,15.36,7,4.285714285714286,4889.569370863584,4889.569370863584,80720.62481328787,80720.62481328787,0.0,75103.78553646464,75103.78553646464,16.508739050578434,16.508739050578434,flat,flat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,False,False,,False
DHNC0387,Dhanmondi,Government,Government,40.10834784300581,0.31110659417398084,5.243476615266453,46.30805845970432,0.16962637426140878,LT-E,327.24860548158597,327.24860548158597,0.0,0.0,0,0,0.0,0.0,0,,0.0,0,3.89759917056872,3.89759917056872,5.0,21038.986313340098,21038.986313340098,0.0,15.36,7,4.285714285714286,1402.4940234925114,1402.4940234925114,23091.923610887225,23091.923610887225,0.0,21542.308200844975,21542.308200844975,16.464899831361404,16.464899831361404,flat,flat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,False,False,,False
DHNC0388,Dhanmondi,Government,Government,40.10834784300581,0.2737511603071893,4.5692528235920316,54.32865152751748,0.15329904937543964,LT-E,686.6377374758238,686.6377374758238,0.0,0.0,0,0,0.0,0.0,0,,0.0,0,11.938651258785644,11.938651258785644,13.8,43795.1108990052,43795.1108990052,0.0,15.36,7,4.285714285714286,2942.733160610673,2942.733160610673,48764.50041432893,48764.50041432893,0.0,45200.381346979935,45200.381346979935,16.571159446957594,16.571159446957594,flat,flat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,False,False,,False
DHNC0389,Dhanmondi,Government,Government,40.10834784300581,0.22052371203161392,6.123279084965549,45.381028203834916,0.2192831868283564,LT-E,1119.3177976734808,1119.3177976734808,0.0,0.0,0,0,0.0,0.0,0,,0.0,0,18.6810622310679,18.6810622310679,16.4,70038.13277935417,70038.13277935417,0.0,15.36,7,4.285714285714286,4797.076275743489,4797.076275743489,78917.04617519099,78917.04617519099,0.0,73683.09159541999,73683.09159541999,16.451071786003613,16.451071786003613,flat,flat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,False,False,,False
DHNC0390,Dhanmondi,Government,Government,40.10834784300581,0.38352130254084926,4.364334182347049,38.655692287951254,0.26676512853047185,LT-E,1354.5206422459723,1354.5206422459723,0.0,0.0,0,0,0.0,0.0,0,,0.0,0,17.398165649245854,17.398165649245854,19.7,85731.06507740359,85731.06507740359,0.0,15.36,7,4.285714285714286,5805.088466768453,5805.088466768453,95486.1167920416,95486.1167920416,0.0,89166.15884956344,89166.15884956344,16.448692787139613,16.448692787139613,flat,flat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,False,False,,False
DHNC0391,Dhanmondi,Government,Government,40.10834784300581,0.3141137985170737,4.936280945274297,48.00265519147711,0.2247929815966807,LT-E,1501.1389107472714,1501.1389107472714,0.0,0.0,0,0,0.0,0.0,0,,0.0,0,21.13091456659393,21.13091456659393,19.7,94998.64014015776,94998.64014015776,0.0,15.36,7,4.285714285714286,6433.452474631164,6433.452474631164,105620.3715108514,105620.3715108514,0.0,98817.83001033467,98817.83001033467,16.417370288712164,16.417370288712164,flat,flat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,False,False,,False
DHNC0392,Dhanmondi,Government,Government,40.10834784300581,0.3034097215677384,5.556333505804884,37.43465532315043,0.16482253526554197,LT-E,1308.418613071552,1308.418613071552,0.0,0.0,0,0,0.0,0.0,0,,0.0,0,17.514362501237557,17.514362501237557,17.4,83378.89533778498,83378.89533778498,0.0,15.36,7,4.285714285714286,5607.5083417352225,5607.5083417352225,92082.19453550567,92082.19453550567,0.0,86131.32812905301,86131.32812905301,16.4212318419862,16.4212318419862,flat,flat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,False,False,,False
DHNC0393,Dhanmondi,Government,Government,40.10834784300581,0.18159718084455764,3.54293397007197,50.43057107565218,0.2284846978308394,LT-E,841.1274537823858,841.1274537823858,0.0,0.0,0,0,0.0,0.0,0,,0.0,0,9.969275866983656,9.969275866983656,10.7,53129.999089814744,53129.999089814744,0.0,15.36,7,4.285714285714286,3604.8319447816534,3604.8319447816534,59149.87960543851,59149.87960543851,0.0,55370.218671846196,55370.218671846196,16.408498512965007,16.408498512965007,flat,flat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,False,False,,False
DHNC0394,Dhanmondi,Government,Government,40.10834784300581,0.35628264985294444,4.496219998021219,65.92749288804146,0.14926816193134843,LT-E,459.75307559877785,459.75307559877785,0.0,0.0,0,0,0.0,0.0,0,,0.0,0,7.459517358138653,7.459517358138653,9.9,28546.630447988115,28546.630447988115,0.0,15.36,7,4.285714285714286,1970.3703239947622,1970.3703239947622,32713.682585387523,32713.682585387523,0.0,30264.888176559547,30264.888176559547,16.60280922170166,16.60280922170166,flat,flat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,False,False,,False
DHNC0395,Dhanmondi,Government,Government,40.10834784300581,0.35836353371193885,4.9475882081239275,48.75543700333948,0.20028808663630257,LT-E,784.4983455171202,784.4983455171202,0.0,0.0,0,0,0.0,0.0,0,,0.0,0,11.71310890242498,11.71310890242498,15.3,48929.727716484034,48929.727716484034,0.0,15.36,7,4.285714285714286,3362.1357665019436,3362.1357665019436,55670.37564214335,55670.37564214335,0.0,51642.405373469854,51642.405373469854,16.558039147855204,16.558039147855204,flat,flat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,False,False,,False
DHNC0396,Dhanmondi,Government,Government,40.10834784300581,0.20598818935870067,5.136662048119668,41.947682310780834,0.15487645273890532,LT-E,1207.6620269283096,1207.6620269283096,0.0,0.0,0,0,0.0,0.0,0,,0.0,0,19.110656681112037,19.110656681112037,18.799999999999997,76580.97023997126,76580.97023997126,0.0,15.36,7,4.285714285714286,5175.694401121326,5175.694401121326,85250.19930128474,85250.19930128474,0.0,79498.66600122357,79498.66600122357,16.471258288127498,16.471258288127498,flat,flat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,False,False,,False
DHNC0397,Dhanmondi,Government,Government,40.10834784300581,0.255892363485157,4.04753070826415,39.192437476425134,0.2220476088950185,LT-E,362.98659267006497,362.98659267006497,0.0,0.0,0,0,0.0,0.0,0,,0.0,0,5.119509490769415,5.119509490769415,5.8999999999999995,23119.142438466813,23119.142438466813,0.0,15.36,7,4.285714285714286,1555.6568257288498,1555.6568257288498,25647.183285354888,25647.183285354888,0.0,23894.88884319513,23894.88884319513,16.48640166724353,16.48640166724353,flat,flat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,False,False,,False
DHNC0398,Dhanmondi,Government,Government,40.10834784300581,0.36155389717129827,3.634177264595016,32.999050497904534,0.20564667221077634,LT-E,918.0901918622912,918.0901918622912,0.0,0.0,0,0,0.0,0.0,0,,0.0,0,16.906378407050386,16.906378407050386,16.2,56961.78506615393,56961.78506615393,0.0,15.36,7,4.285714285714286,3934.672250838391,3934.672250838391,64989.29406152157,64989.29406152157,0.0,60436.565772877686,60436.565772877686,16.517079420699858,16.517079420699858,flat,flat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,False,False,,False
DHNC0399,Dhanmondi,Government,Government,40.10834784300581,0.2888627765561266,5.881696546095652,40.86776083978893,0.19804290851475675,LT-E,840.9634537115219,840.9634537115219,0.0,0.0,0,0,0.0,0.0,0,,0.0,0,10.243122133827725,10.243122133827725,11.9,53070.51856939447,53070.51856939447,0.0,15.36,7,4.285714285714286,3604.1290873350936,3604.1290873350936,59251.94392054039,59251.94392054039,0.0,55359.42278146704,55359.42278146704,16.440017126121166,16.440017126121166,flat,flat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,False,False,,False
DHNC0400,Dhanmondi,Government,Government,40.10834784300581,0.3457403325530782,4.969014278788857,38.9736920735138,0.1392693656832132,LT-E,905.6762503934535,905.6762503934535,0.0,0.0,0,0,0.0,0.0,0,,0.0,0,16.3883059312406,16.3883059312406,17.4,56694.492410543826,56694.492410543826,0.0,15.36,7,4.285714285714286,3881.469644543372,3881.469644543372,64244.6424271955,64244.6424271955,0.0,59619.37374018619,59619.37374018619,16.55162820029047,16.55162820029047,flat,flat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,False,False,,False
KLNC0001,Kalyanpur,Residential,Res-A,795.3408386808318,0.600582756415974,2.0809388366858643,21.19130373823998,0.3836459432442986,LT-A,44.96509399587383,39.94289699076708,0.0,5.0221970051067455,0,182,456.1152950078408,9.193392028431907,7,upper-middle,167586.8164301546,6,0.7247962916679402,0.6968445714057248,2.9251000000000005,1638.0141384211179,1445.8692840637975,9.193392028431907,8.5,7,4.285714285714286,192.70754569660212,171.18384424614464,1666.211755342174,1474.112719896841,0.0,1464.014138421118,1281.0626760922296,8.646323366939923,8.611284121983028,76-200,76-200,192.0990354453329,11.529088954595892,192.14485435732036,5.022197005106747,11.169101538112216,0.027951720262215485,3.856493277289193,0.8883089846188779,True,-254.822867534076,False,False,False,0.42116332766703346,True
KLNC0002,Kalyanpur,Residential,Res-B,795.3408386808318,0.392048891739897,1.859888519419387,16.4094765491582,0.4399819126522117,LT-A,34.137290069040844,29.319699088212346,0.0,4.8175909808284985,0,203,338.80348381431986,8.83264292034505,7,middle,57637.972393621305,5,0.7522388154901906,0.7044073904888103,2.1401000000000003,1243.5727096579164,1059.2421095788188,8.83264292034505,8.5,7,4.285714285714286,146.30267172446077,125.65585323519576,1217.4297551408122,1033.1569001241223,0.0,1069.5727096579164,894.074752499164,8.321309110702089,8.22211519419088,76-200,76-200,184.27285501668985,15.136220733768432,184.33060007909762,4.8175909808284985,14.112400167339523,0.04783142500138027,6.3585425288392345,0.8588759983266048,True,-145.69798587728496,False,False,False,0.5438930348121213,True
KLNC0003,Kalyanpur,Residential,Res-B,795.3408386808318,0.31253359247106965,1.732791702648039,17.931590157456885,0.37962710625590257,LT-A,34.22434327844429,34.22434327844429,0.0,0.0,0,0,0.0,0.0,0,middle,46376.03718881258,4,0.8412022400548254,0.8412022400548254,3.3451999999999997,1246.7439337147562,1246.7439337147562,0.0,8.5,7,4.285714285714286,146.67575690761836,146.67575690761836,1273.904450400494,1273.904450400494,0.0,1072.7439337147562,1072.7439337147562,8.685173864163827,8.685173864163827,76-200,76-200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,False,False,,False
KLNC0004,Kalyanpur,Residential,Res-B,795.3408386808318,0.3488239342497505,1.7695884254185854,19.235740794383148,0.3090469178977664,LT-A,50.387451298338675,50.387451298338675,0.0,0.0,0,0,0.0,0.0,0,middle,38813.17651432089,4,0.9158817722420753,0.9158817722420753,3.0303999999999998,1965.1106006352081,1965.1106006352081,0.0,9.1,7,4.285714285714286,215.94621985002289,215.94621985002289,1888.306770666969,1888.306770666969,0.0,1671.1106006352084,1671.1106006352084,8.744338159651138,8.744338159651138,201-300,201-300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,False,False,,False
KLNC0005,Kalyanpur,Residential,Res-B,795.3408386808318,0.2303365000807064,1.1832281241129703,24.81357689150563,0.4142116007907988,LT-A,36.822321052693894,36.822321052693894,0.0,0.0,0,0,0.0,0.0,0,middle,51469.20792514579,4,1.1924549950366745,1.1924549950366745,1.9504,1341.384552633849,1341.384552633849,0.0,8.5,7,4.285714285714286,157.8099473686881,157.8099473686881,1311.7664202655415,1311.7664202655415,0.0,1167.3845526338491,1167.3845526338491,8.312317709611097,8.312317709611097,76-200,76-200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,False,False,,False
KLNC0006,Kalyanpur,Residential,Res-C,795.3408386808318,0.21340384414805877,2.919496639625219,29.764767719181382,0.31453070014096296,LT-A,36.38436115566873,36.38436115566873,0.0,0.0,0,0,0.0,0.0,0,lower-middle,13415.181293881897,3,0.8292376993646201,0.8292376993646201,1.8195000000000001,1325.430299242218,1325.430299242218,0.0,8.5,7,4.285714285714286,155.9329763814374,155.9329763814374,1289.241764204329,1289.241764204329,0.0,1151.430299242218,1151.430299242218,8.267922501848705,8.267922501848705,76-200,76-200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,False,False,,False
KLNC0007,Kalyanpur,Residential,Res-B,795.3408386808318,0.3711474664541121,1.277428534199561,24.192425018101538,0.41834025064705954,LT-A,71.12473138120903,71.12473138120903,0.0,0.0,0,0,0.0,0.0,0,middle,55525.96153290447,4,1.4165945828731765,1.4165945828731765,3.4651,2932.371068088132,2932.371068088132,0.0,9.62,7,4.285714285714286,304.8202773480387,304.8202773480387,2759.300531492539,2759.300531492539,0.0,2482.3710680881322,2482.3710680881322,9.052221051364032,9.052221051364032,301-400,301-400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,False,False,,False
KLNC0008,Kalyanpur,Residential,Res-B,795.3408386808318,0.32920401833424145,1.614212049409864,27.314569880187896,0.5285618007783728,LT-A,20.750771581728742,20.750771581728742,0.0,0.0,0,0,0.0,0.0,0,middle,29834.869520907792,4,0.6434271992603235,0.6434271992603235,1.8551000000000002,755.9209647629756,755.9209647629756,0.0,8.5,7,4.285714285714286,88.93187820740889,88.93187820740889,692.8269230011243,692.8269230011243,0.0,581.9209647629755,581.9209647629755,7.7905351485470495,7.7905351485470495,76-200,76-200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,False,False,,False
KLNC0009,Kalyanpur,Residential,Res-C,795.3408386808318,0.15073666989710616,3.778105991197679,32.691610826821176,0.2741819268216439,LT-A,12.044232230938356,12.044232230938356,0.0,0.0,0,0,0.0,0.0,0,lower-middle,13051.301877711123,3,0.47591987924698276,0.47591987924698276,1.2055,319.00009365942446,319.00009365942446,0.0,6.18,7,4.285714285714286,51.618138132592954,51.618138132592954,388.1126483423957,388.1126483423957,0.0,319.00009365942446,319.00009365942446,7.5189199452611,7.5189199452611,1-75,1-75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,False,False,,False
KLNC0010,Kalyanpur,Residential,Res-B,795.3408386808318,0.3821574190574076,1.4966452488186885,13.59067619644184,0.41184887252484165,LT-A,40.832351109167604,35.70885641030758,0.0,5.123494698860022,0,238,298.421817627398,9.384671951829892,7,middle,47437.31026745803,5,0.9677851222423499,0.9307659362954626,2.6802,1487.4642189768203,1291.4379544236606,9.384671951829892,8.5,7,4.285714285714286,174.99579046786116,153.03795604417536,1497.3342499256607,1301.3605776942652,0.0,1313.4642189768197,1126.8226263754905,8.55640153355948,8.50351514965751,76-200,76-200,195.97367223139554,13.088171344582895,196.02626455315976,5.123494698860021,12.547635783112433,0.037019185946887356,3.8251451790366664,0.8745236421688756,True,-93.06347344417259,False,False,False,0.6567002164569729,True
KLNC0011,Kalyanpur,Residential,Res-C,795.3408386808318,0.20951903377750813,3.493843195435373,32.80544666038003,0.29694070432106623,LT-A,21.65640390587977,21.65640390587977,0.0,0.0,0,0,0.0,0.0,0,lower-middle,19709.98748449153,3,0.8217398418960571,0.8217398418960571,1.1155000000000002,788.9118565713345,788.9118565713345,0.0,8.5,7,4.285714285714286,92.81315959662759,92.81315959662759,694.8509993999012,694.8509993999012,0.0,614.9118565713345,614.9118565713345,7.486556889343835,7.486556889343835,76-200,76-200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,False,False,,False
KLNC0012,Kalyanpur,Residential,Res-B,795.3408386808318,0.4036850190399678,1.5518451735964476,24.444940820505106,0.3937807169986934,LT-A,42.13710462057861,42.13710462057861,0.0,0.0,0,0,0.0,0.0,0,middle,51976.77548011011,4,1.2026255796578376,1.2026255796578376,3.4603,1534.9945254639351,1534.9945254639351,0.0,8.5,7,4.285714285714286,180.5875912310512,180.5875912310512,1581.6434817371319,1581.6434817371319,0.0,1360.9945254639351,1360.9945254639351,8.758317617258166,8.758317617258166,76-200,76-200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,False,False,,False
KLNC0013,Kalyanpur,Residential,Res-B,795.3408386808318,0.4255166560663444,1.6082007986045987,20.83956236059255,0.41371433983194356,LT-A,51.74201453805809,50.63560429948442,0.0,1.1064102385736727,0,28,98.81616498494627,14.22527449594722,1,middle,58601.35172425176,5,0.9458208616934841,0.9458208616934841,2.9702,2017.9385669842654,1960.563293183945,14.22527449594722,9.1,7,4.285714285714286,221.75149087739183,217.00973271207607,1941.1213153334788,1895.8138160638869,0.0,1723.9385669842657,1680.7885676798924,8.753588567333422,8.736077374830062,201-300,201-300,45.30749926959197,2.3340890088473567,57.37527380032043,1.1064102385736732,2.1383207601239977,0.0,0.0,0.97861679239876,True,-39.28339121940708,False,False,False,0.4585029106978008,True
KLNC0014,Kalyanpur,Residential,Res-C,795.3408386808318,0.14746752506643143,3.465057032154486,30.48384853630084,0.3127428996078858,LT-A,16.867310529987996,16.867310529987996,0.0,0.0,0,0,0.0,0.0,0,lower-middle,15853.082842197064,3,0.8909420832520618,0.8909420832520618,1.4655000000000002,446.742767465682,446.742767465682,0.0,6.18,7,4.285714285714286,72.28847369994855,72.28847369994855,533.7084558389662,533.7084558389662,0.0,446.74276746568205,446.74276746568205,7.383036721099646,7.383036721099646,1-75,1-75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,False,False,,False
KLNC0015,Kalyanpur,Residential,Res-B,795.3408386808318,0.32939105487226666,0.889466566543538,24.570258704592014,0.30690308519488163,LT-A,66.79313112414837,66.79313112414837,0.0,0.0,0,0,0.0,0.0,0,middle,35169.24225746089,4,1.2908990929977116,1.2908990929977116,3.4053999999999998,2604.9321138417863,2604.9321138417863,0.0,9.1,7,4.285714285714286,286.2562762463502,286.2562762463502,2576.6568595338763,2576.6568595338763,0.0,2310.9321138417868,2310.9321138417868,9.001223984750025,9.001223984750025,201-300,201-300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,False,False,,False
