event_id,timestamp,date,substation,trigger,regime,regime_name,stress_indicator,forecast_peak_kw,robust_peak_kw,p_str_kw,p_max_kw,deficit_kw,kappa,actual_peak_kw,n_affected_consumers,energy_shifted_kwh,energy_curtailed_kwh,energy_reduction_kwh,reserve_shortfall_kwh,unserved_kwh,transfer_out_kwh,cost_impact_tk,pi_min_tk_per_kwh,pi_max_tk_per_kwh,n_threshold_records,regime_triggers,beta_weights
EV-KLN-2026-06-25-demand_response,2026-06-25T00:00:00,2026-06-25,Kalyanpur,demand_response,1,nominal,0,126000.0,126000.0,129000.0,160000.0,0.0,0.9130434782608695,129364.72647508128,88,4509.6690926263955,22481.371952528207,22481.371952528207,0.0,0.0,0.0,16763613.622899087,8.39,8.39,503,"{'capacity_deficit': False, 'inter_substation_transfer': False, 'reserve_shortfall': False}","[0.55, 0.25, 0.1, 0.1]"
EV-DHN-2026-06-26-demand_response,2026-06-26T00:00:00,2026-06-26,Dhanmondi,demand_response,1,nominal,0,92400.0,92400.0,151000.0,200000.0,0.0,0.676923076923077,130744.70377068083,56,0.0,17952.86755956684,17952.86755956684,0.0,0.0,0.0,12165081.687853873,8.39,8.39,236,"{'capacity_deficit': False, 'inter_substation_transfer': False, 'reserve_shortfall': False}","[0.55, 0.25, 0.1, 0.1]"
EV-KLN-2026-06-26-regime_stress,2026-06-26T00:00:00,2026-06-26,Kalyanpur,regime_stress,2,stressed,1,135000.0,135000.0,129000.0,160000.0,0.0,0.9782608695652174,129086.09004047207,131,4509.6690926263955,42214.13819975901,42214.13819975901,0.0,0.0,0.0,17824389.947440684,8.39,8.39,813,"{'capacity_deficit': False, 'inter_substation_transfer': False, 'reserve_shortfall': False}","[0.3, 0.3, 0.2, 0.2]"
EV-KLN-2026-06-26-demand_response,2026-06-26T00:00:00,2026-06-26,Kalyanpur,demand_response,2,stressed,1,135000.0,135000.0,129000.0,160000.0,0.0,0.9782608695652174,129086.09004047207,131,4509.6690926263955,42214.13819975901,42214.13819975901,0.0,0.0,0.0,17824389.947440684,8.39,8.39,813,"{'capacity_deficit': False, 'inter_substation_transfer': False, 'reserve_shortfall': False}","[0.3, 0.3, 0.2, 0.2]"
EV-DHN-2026-06-27-demand_response,2026-06-27T00:00:00,2026-06-27,Dhanmondi,demand_response,1,nominal,0,121500.0,121500.0,151000.0,200000.0,0.0,0.8901098901098901,134445.9412128887,59,0.0,19571.81863023308,19571.81863023308,0.0,0.0,0.0,16210830.729334973,8.39,8.39,247,"{'capacity_deficit': False, 'inter_substation_transfer': False, 'reserve_shortfall': False}","[0.55, 0.25, 0.1, 0.1]"
EV-KLN-2026-06-27-regime_stress,2026-06-27T00:00:00,2026-06-27,Kalyanpur,regime_stress,2,stressed,1,135000.0,135000.0,129000.0,160000.0,0.0,0.9782608695652174,131596.13576078648,131,4509.6690926263955,44091.321831108646,44091.321831108646,0.0,0.0,0.0,17789558.902926788,8.39,8.39,813,"{'capacity_deficit': False, 'inter_substation_transfer': False, 'reserve_shortfall': False}","[0.3, 0.3, 0.2, 0.2]"
EV-KLN-2026-06-27-demand_response,2026-06-27T00:00:00,2026-06-27,Kalyanpur,demand_response,2,stressed,1,135000.0,135000.0,129000.0,160000.0,0.0,0.9782608695652174,131596.13576078648,131,4509.6690926263955,44091.321831108646,44091.321831108646,0.0,0.0,0.0,17789558.902926788,8.39,8.39,813,"{'capacity_deficit': False, 'inter_substation_transfer': False, 'reserve_shortfall': False}","[0.3, 0.3, 0.2, 0.2]"
EV-DHN-2026-06-28-demand_response,2026-06-28T00:00:00,2026-06-28,Dhanmondi,demand_response,1,nominal,0,137000.0,137000.0,151000.0,200000.0,0.0,1.0036630036630036,132878.7216753556,57,0.0,18819.184241758143,18819.184241758143,0.0,0.0,0.0,18192909.643902868,8.39,8.39,239,"{'capacity_deficit': False, 'inter_substation_transfer': False, 'reserve_shortfall': False}","[0.55, 0.25, 0.1, 0.1]"
EV-KLN-2026-06-28-regime_stress,2026-06-28T00:00:00,2026-06-28,Kalyanpur,regime_stress,2,stressed,1,141000.0,141000.0,129000.0,160000.0,0.0,1.0217391304347827,129938.0544264114,131,4509.6690926263955,43371.53601668502,43371.53601668502,0.0,0.0,0.0,18637000.804380607,8.39,8.39,813,"{'capacity_deficit': False, 'inter_substation_transfer': False, 'reserve_shortfall': False}","[0.3, 0.3, 0.2, 0.2]"
EV-KLN-2026-06-28-demand_response,2026-06-28T00:00:00,2026-06-28,Kalyanpur,demand_response,2,stressed,1,141000.0,141000.0,129000.0,160000.0,0.0,1.0217391304347827,129938.0544264114,131,4509.6690926263955,43371.53601668502,43371.53601668502,0.0,0.0,0.0,18637000.804380607,8.39,8.39,813,"{'capacity_deficit': False, 'inter_substation_transfer': False, 'reserve_shortfall': False}","[0.3, 0.3, 0.2, 0.2]"
