event_id,timestamp,date,substation,trigger,regime,regime_name,stress_indicator,forecast_peak_kw,robust_peak_kw,p_str_kw,p_max_kw,deficit_kw,kappa,actual_peak_kw,n_affected_consumers,energy_shifted_kwh,energy_curtailed_kwh,energy_reduction_kwh,reserve_shortfall_kwh,unserved_kwh,transfer_out_kwh,cost_impact_tk,pi_min_tk_per_kwh,pi_max_tk_per_kwh,n_threshold_records,regime_triggers,beta_weights
EV-KLN-2026-06-28-demand_response,2026-06-28T00:00:00,2026-06-28,Kalyanpur,demand_response,2,stressed,1,141000.0,141000.0,129000.0,160000.0,0.0,1.0217391304347827,129938.0544264114,199,4509.6690926263955,58531.465653391795,58531.465653391795,0.0,0.0,0.0,18508869.249373864,8.39,8.39,1183,"{'capacity_deficit': False, 'inter_substation_transfer': False, 'reserve_shortfall': False}","[0.3, 0.3, 0.2, 0.2]"
EV-DHN-2026-06-29-demand_response,2026-06-29T00:00:00,2026-06-29,Dhanmondi,demand_response,1,nominal,0,136500.0,136500.0,151000.0,200000.0,0.0,1.0,130612.82383936248,203,0.0,53145.77654670996,53145.77654670996,0.0,0.0,0.0,17728512.524445716,8.39,8.39,829,"{'capacity_deficit': False, 'inter_substation_transfer': False, 'reserve_shortfall': False}","[0.55, 0.25, 0.1, 0.1]"
EV-KLN-2026-06-29-regime_stress,2026-06-29T00:00:00,2026-06-29,Kalyanpur,regime_stress,2,stressed,1,138000.0,138000.0,129000.0,160000.0,0.0,1.0,128602.34690178468,199,4509.6690926263955,57026.030419659015,57026.030419659015,0.0,0.0,0.0,18100755.8971427,8.39,8.39,1183,"{'capacity_deficit': False, 'inter_substation_transfer': False, 'reserve_shortfall': False}","[0.3, 0.3, 0.2, 0.2]"
EV-KLN-2026-06-29-demand_response,2026-06-29T00:00:00,2026-06-29,Kalyanpur,demand_response,2,stressed,1,138000.0,138000.0,129000.0,160000.0,0.0,1.0,128602.34690178468,199,4509.6690926263955,57026.030419659015,57026.030419659015,0.0,0.0,0.0,18100755.8971427,8.39,8.39,1183,"{'capacity_deficit': False, 'inter_substation_transfer': False, 'reserve_shortfall': False}","[0.3, 0.3, 0.2, 0.2]"
EV-DHN-2026-06-30-demand_response,2026-06-30T00:00:00,2026-06-30,Dhanmondi,demand_response,1,nominal,0,125690.0,145719.78095703918,151000.0,200000.0,0.0,1.067544182835452,125490.93340955747,218,0.0,49665.21902298098,49665.21902298098,0.0,0.0,0.0,19286305.5909546,8.39,8.39,887,"{'capacity_deficit': False, 'inter_substation_transfer': False, 'reserve_shortfall': False}","[0.55, 0.25, 0.1, 0.1]"
EV-KLN-2026-06-30-regime_stress,2026-06-30T00:00:00,2026-06-30,Kalyanpur,regime_stress,2,stressed,1,127750.0,139438.65331006362,129000.0,160000.0,0.0,1.0104250239859682,122774.28347847104,204,4509.6690926263955,54586.830741161604,54586.830741161604,0.0,0.0,0.0,18206816.839867365,8.39,8.39,1207,"{'capacity_deficit': False, 'inter_substation_transfer': False, 'reserve_shortfall': False}","[0.3, 0.3, 0.2, 0.2]"
EV-KLN-2026-06-30-demand_response,2026-06-30T00:00:00,2026-06-30,Kalyanpur,demand_response,2,stressed,1,127750.0,139438.65331006362,129000.0,160000.0,0.0,1.0104250239859682,122774.28347847104,204,4509.6690926263955,54586.830741161604,54586.830741161604,0.0,0.0,0.0,18206816.839867365,8.39,8.39,1207,"{'capacity_deficit': False, 'inter_substation_transfer': False, 'reserve_shortfall': False}","[0.3, 0.3, 0.2, 0.2]"
EV-DHN-2026-07-01-regime_stress,2026-07-01T00:00:00,2026-07-01,Dhanmondi,regime_stress,2,stressed,1,135320.0,156642.87891864133,151000.0,200000.0,0.0,1.147566878524845,125377.67957870913,245,0.0,52401.982469880204,52401.982469880204,0.0,0.0,0.0,20710943.404922705,8.39,8.39,996,"{'capacity_deficit': False, 'inter_substation_transfer': False, 'reserve_shortfall': False}","[0.3, 0.3, 0.2, 0.2]"
EV-DHN-2026-07-01-demand_response,2026-07-01T00:00:00,2026-07-01,Dhanmondi,demand_response,2,stressed,1,135320.0,156642.87891864133,151000.0,200000.0,0.0,1.147566878524845,125377.67957870913,245,0.0,52401.982469880204,52401.982469880204,0.0,0.0,0.0,20710943.404922705,8.39,8.39,996,"{'capacity_deficit': False, 'inter_substation_transfer': False, 'reserve_shortfall': False}","[0.3, 0.3, 0.2, 0.2]"
EV-KLN-2026-07-01-regime_stress,2026-07-01T00:00:00,2026-07-01,Kalyanpur,regime_stress,2,stressed,1,123160.0,137830.42574083284,129000.0,160000.0,0.0,0.9987712010205279,122663.01682170673,201,4509.6690926263955,54265.29865459224,54265.29865459224,0.0,0.0,0.0,17997413.023204938,8.39,8.39,1194,"{'capacity_deficit': False, 'inter_substation_transfer': False, 'reserve_shortfall': False}","[0.3, 0.3, 0.2, 0.2]"
