date,F_tk,F_Dhanmondi,F_Kalyanpur,G_id_kwh_Dhanmondi,B_id_kwh_Dhanmondi,T_ijd_kwh_Dhanmondi,f_cost_tk_Dhanmondi,f_rel_tk_Dhanmondi,f_wel_tk_Dhanmondi,G_id_kwh_Kalyanpur,B_id_kwh_Kalyanpur,T_ijd_kwh_Kalyanpur,f_cost_tk_Kalyanpur,f_rel_tk_Kalyanpur,f_wel_tk_Kalyanpur,varpi_Dhanmondi,varpi_Kalyanpur,soc_end_Dhanmondi,soc_end_Kalyanpur,kappa_Dhanmondi,kappa_Kalyanpur,kappa_refday_Dhanmondi,kappa_refday_Kalyanpur,scale_gmax_Dhanmondi,scale_gmax_Kalyanpur,scale_pmax_Dhanmondi,scale_pmax_Kalyanpur,g_max_kw_eff_Dhanmondi,g_max_kw_eff_Kalyanpur,p_max_kw_eff_Dhanmondi,p_max_kw_eff_Kalyanpur,max_c1_slack_kw,n_c7_binding,n_ir_binding
2026-07-04,58271133.024506055,30054531.04900951,28216601.975496545,2114226.460773501,17270.380778430983,4343.850101158416,17805532.15301833,0.0,12248998.89599118,1894658.4509830747,55554.20184424982,0.0,15979515.706514373,0.0,12237086.268982172,0.0,0.0012446358408683372,7999.999999999999,5999.999999999995,1.129907885795111,0.9988914375192233,1.0570147614856198,0.9645857371212303,0.55,0.55,0.62,0.62,110000.00000000001,88000.0,124000.0,99200.0,4.3655745685100555e-11,375,0
2026-07-05,61408431.1423976,32596631.929396857,28811799.213000737,2307763.7464825837,65684.2105263158,988.8521505707977,19470058.24420877,140213.80074676493,12986359.88444132,1901266.731252897,54156.0915085593,16756.516831739405,16192048.92237617,131423.00867870802,12488327.28194586,0.005044980299208313,0.00028565658467567584,8000.000000000003,6000.000000000005,1.2838196295403164,0.9999802909556897,1.2019231863940447,0.9658900849473172,0.55,0.55,0.62,0.62,110000.00000000001,88000.0,124000.0,99200.0,2.9103830456733704e-11,447,0
2026-07-06,60356942.163797,31992286.759049598,28364655.4047474,2288190.2752208537,65684.21052631579,652.3354111802084,19302639.91129865,21087.060697435274,12668559.78705351,1889586.3488235837,56725.04198277505,7376.573878047589,16008794.481445482,94949.32436621135,12260911.598935707,0.002204548784423137,0.000187021637276041,8000.000000000002,6000.0,1.2590567311046157,0.9909824125707872,1.179715586279151,0.9573393603096361,0.55,0.55,0.62,0.62,110000.00000000001,88000.0,124000.0,99200.0,2.9103830456733704e-11,425,0
2026-07-07,59402196.732084274,31273751.474923063,28128445.257161215,2250989.384439178,55088.01785980344,2599.070912724069,18993124.13590529,0.0,12280627.339017775,1884866.8737297335,53208.33604723744,3039.53626678432,15922721.169197772,0.0,12205724.087963441,0.0008961314069013748,0.0007418847843356624,7999.999999999998,6000.000000000001,1.2188783059094057,0.9875359049927387,1.1439646705282354,0.9547306646574621,0.55,0.55,0.62,0.62,110000.00000000001,88000.0,124000.0,99200.0,2.9103830456733704e-11,397,0
2026-07-08,60507292.615072034,32218428.56635171,28288864.048720323,2296007.118544562,65684.21052631579,0.0,19362026.040378347,55689.15695109278,12800713.369022273,1870739.097483774,49304.99634275553,14576.671162064515,15907936.898442611,11927.629750958686,12368999.520526752,0.004353044064562931,0.0,7999.999999999995,6000.000000000008,1.2665378816436261,0.9628297428932134,1.191583718147283,0.9319045777009404,0.55,0.55,0.62,0.62,110000.00000000001,88000.0,124000.0,99200.0,2.9103830456733704e-11,387,0
2026-07-09,59537136.78923136,31770181.734593254,27766955.054638103,2275367.245137903,65684.21052631579,0.0,19188857.502496477,0.0,12581324.232096776,1840345.6558041584,35653.41685272688,4317.635050164497,15534997.710452542,0.0,12231957.344185561,0.001276532860701751,0.0,8000.000000000001,6000.000000000004,1.2373690229249916,0.9411986556252825,1.1679939745575394,0.9127016791502157,0.55,0.55,0.62,0.62,110000.00000000001,88000.0,124000.0,99200.0,2.9103830456733704e-11,368,0
2026-07-10,56104247.56041703,28788997.477529828,27315250.0828872,1966552.3160590031,9.094947017729282e-13,0.0,16499373.931735037,0.0,12289623.54579479,1802917.3145067848,24314.05409284693,0.0,15162947.349851195,0.0,12152302.733036004,0.0,0.0,8000.0,6000.0,1.0416753881580576,0.9204326689716422,0.9841779170860374,0.8931837943291567,0.55,0.55,0.62,0.62,110000.00000000001,88000.0,124000.0,99200.0,2.9103830456733704e-11,312,0
2026-07-11,58298140.48163797,30744219.350868784,27553921.130769182,2197404.650099872,29508.693790425736,0.0,18480488.055023566,0.0,12263731.295845216,1821702.279583328,30768.992172539343,1282.008822329084,15342414.697775058,0.0,12211506.432994124,0.000373443300181152,0.0,7999.999999999999,5999.999999999999,1.176742233267392,0.9291723495991754,1.1152209607637877,0.9029664030248089,0.55,0.55,0.62,0.62,110000.00000000001,88000.0,124000.0,99200.0,2.9103830456733704e-11,345,0
2026-07-12,62764205.54245197,33370223.47643246,29393982.06601951,2343173.6911190227,65684.21052631579,0.0,19757753.584278073,423548.93897009164,13188920.953184295,1874419.6707531172,55346.24341654854,81138.32611465866,16580214.500832735,0.0,12813767.565186774,0.024283080442016394,0.0,8000.0,6000.0,1.3299916257258249,0.9345489443055758,1.2616678472106742,0.9088359682422003,0.55,0.55,0.62,0.62,110000.00000000001,88000.0,124000.0,99200.0,2.9103830456733704e-11,424,0
2026-07-13,61159429.12577731,32632691.04918205,28526738.07659526,2313417.5228510397,65684.21052631579,0.0,19508099.332509696,79505.11824968153,13045086.598422673,1857155.058463712,46025.3799599764,41952.15038959701,16049114.439151682,0.0,12477623.637443582,0.012456611979530609,0.0,7999.999999999996,6000.000000000002,1.2833804933491075,0.9340581075740136,1.2196165651593922,0.9092707508508959,0.55,0.55,0.62,0.62,110000.00000000001,88000.0,124000.0,99200.0,4.3655745685100555e-11,392,0
