nodeId,household_id,month,baseline_bill_bdt,optimised_bill_bdt,saving_bdt,saving_pct,energy_kwh,energy_shifted_kwh,energy_curtailed_kwh,discomfort_bdt_eq,mean_temp_c,max_temp_c,hot_days,mean_humidity_pct,rain_mm,label
BILL_DHH0084_2026_01,DHH0084,2026-01,6773.4,6773.4,0.0,0.0,429.6,0.0,0.0,0.0,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_DHH0085_2026_01,DHH0085,2026-01,6052.8,6052.8,0.0,0.0,384.8,0.0,0.0,0.0,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_DHH0086_2026_01,DHH0086,2026-01,5324.2,5324.2,0.0,0.0,327.8,0.0,0.0,0.0,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_DHH0087_2026_01,DHH0087,2026-01,2258.9,2258.9,0.0,0.0,258.1,0.0,0.0,0.0,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_DHH0088_2026_01,DHH0088,2026-01,4630.5,4630.5,0.0,0.0,334.5,0.0,0.0,0.0,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_DHH0089_2026_01,DHH0089,2026-01,4149.6,4149.6,0.0,0.0,301.9,0.0,0.0,0.0,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_DHH0090_2026_01,DHH0090,2026-01,5588.6,5588.6,0.0,0.0,356.2,0.0,0.0,0.0,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_DHH0091_2026_01,DHH0091,2026-01,6648.7,6648.7,0.0,0.0,418.7,0.0,0.0,0.0,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_DHH0092_2026_01,DHH0092,2026-01,6849.2,6849.2,0.0,0.0,439.9,0.0,0.0,0.0,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_DHH0093_2026_01,DHH0093,2026-01,7470.9,7470.9,0.0,0.0,467.9,0.0,0.0,0.0,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_DHH0094_2026_01,DHH0094,2026-01,3780.8,3780.8,0.0,0.0,272.8,0.0,0.0,0.0,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_DHH0095_2026_01,DHH0095,2026-01,6352.4,6352.4,0.0,0.0,464.8,0.0,0.0,0.0,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_DHH0096_2026_01,DHH0096,2026-01,5474.6,5474.6,0.0,0.0,397.2,0.0,0.0,0.0,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_DHH0097_2026_01,DHH0097,2026-01,7443.1,7443.1,0.0,0.0,468.9,0.0,0.0,0.0,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_DHH0098_2026_01,DHH0098,2026-01,3474.4,3474.4,0.0,0.0,245.8,0.0,0.0,0.0,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_DHH0099_2026_01,DHH0099,2026-01,4284.9,4284.9,0.0,0.0,302.4,0.0,0.0,0.0,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_DHH0100_2026_01,DHH0100,2026-01,4769.6,4769.6,0.0,0.0,350.3,0.0,0.0,0.0,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_DHH0101_2026_01,DHH0101,2026-01,5143.1,5143.1,0.0,0.0,323.9,0.0,0.0,0.0,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_DHH0102_2026_01,DHH0102,2026-01,4507.3,4507.3,0.0,0.0,281.8,0.0,0.0,0.0,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_DHH0103_2026_01,DHH0103,2026-01,4553.0,4553.0,0.0,0.0,323.4,0.0,0.0,0.0,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_DHH0104_2026_01,DHH0104,2026-01,5226.1,5226.1,0.0,0.0,381.7,0.0,0.0,0.0,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_DHH0105_2026_01,DHH0105,2026-01,3958.1,3958.1,0.0,0.0,280.8,0.0,0.0,0.0,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_DHH0106_2026_01,DHH0106,2026-01,6324.7,6324.7,0.0,0.0,397.7,0.0,0.0,0.0,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_DHH0107_2026_01,DHH0107,2026-01,5475.0,5475.0,0.0,0.0,403.6,0.0,0.0,0.0,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_DHH0108_2026_01,DHH0108,2026-01,5041.4,5041.4,0.0,0.0,369.1,0.0,0.0,0.0,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_DHH0109_2026_01,DHH0109,2026-01,5248.9,5248.9,0.0,0.0,328.4,0.0,0.0,0.0,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_DHH0110_2026_01,DHH0110,2026-01,7342.0,7342.0,0.0,0.0,462.0,0.0,0.0,0.0,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_DHH0111_2026_01,DHH0111,2026-01,4770.0,4770.0,0.0,0.0,346.3,0.0,0.0,0.0,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_DHH0112_2026_01,DHH0112,2026-01,7003.7,7003.7,0.0,0.0,432.3,0.0,0.0,0.0,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_DHH0113_2026_01,DHH0113,2026-01,4220.2,4220.2,0.0,0.0,303.7,0.0,0.0,0.0,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_DHH0114_2026_01,DHH0114,2026-01,2013.1,2013.1,0.0,0.0,225.9,0.0,0.0,0.0,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_DHH0115_2026_01,DHH0115,2026-01,5991.9,5991.9,0.0,0.0,381.5,0.0,0.0,0.0,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_DHH0116_2026_01,DHH0116,2026-01,4519.9,4519.9,0.0,0.0,325.2,0.0,0.0,0.0,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_DHH0117_2026_01,DHH0117,2026-01,5884.4,5884.4,0.0,0.0,428.5,0.0,0.0,0.0,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_DHH0118_2026_01,DHH0118,2026-01,5043.0,5043.0,0.0,0.0,310.8,0.0,0.0,0.0,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_DHH0119_2026_01,DHH0119,2026-01,6777.6,6777.6,0.0,0.0,429.1,0.0,0.0,0.0,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_DHH0120_2026_01,DHH0120,2026-01,3925.8,3925.8,0.0,0.0,275.9,0.0,0.0,0.0,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_DHH0001_2026_02,DHH0001,2026-02,1040.3,946.3,94.0,9.03,133.7,11.96,4.79,43.1,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0002_2026_02,DHH0002,2026-02,781.8,721.3,60.5,7.74,99.5,0.0,6.23,24.9,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0003_2026_02,DHH0003,2026-02,922.3,770.6,151.7,16.45,114.7,16.0,9.09,68.4,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0004_2026_02,DHH0004,2026-02,1316.1,1219.8,96.4,7.32,169.6,12.85,4.68,44.4,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0005_2026_02,DHH0005,2026-02,1025.2,921.2,104.0,10.14,129.2,11.56,5.99,47.1,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0006_2026_02,DHH0006,2026-02,1036.6,948.5,88.1,8.5,132.3,15.17,2.88,41.9,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0007_2026_02,DHH0007,2026-02,1036.8,974.6,62.1,5.99,135.3,0.0,6.39,25.6,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0008_2026_02,DHH0008,2026-02,1156.9,954.1,202.8,17.53,142.1,28.36,9.31,94.0,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0009_2026_02,DHH0009,2026-02,1182.3,1030.5,151.8,12.84,148.7,28.86,3.86,73.2,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0010_2026_02,DHH0010,2026-02,1170.1,1027.8,142.3,12.16,146.7,19.99,6.49,65.9,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0011_2026_02,DHH0011,2026-02,966.2,880.2,86.0,8.9,122.9,11.1,4.33,39.5,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0012_2026_02,DHH0012,2026-02,824.9,756.6,68.4,8.29,103.2,0.0,7.03,28.1,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0013_2026_02,DHH0013,2026-02,644.4,579.4,65.0,10.09,80.7,0.0,6.69,26.8,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0014_2026_02,DHH0014,2026-02,881.5,782.2,99.3,11.27,54.6,2.05,4.2,20.9,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0015_2026_02,DHH0015,2026-02,1737.1,1514.1,222.9,12.83,205.6,34.55,7.68,192.0,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0016_2026_02,DHH0016,2026-02,3958.8,3382.2,576.7,14.57,284.7,19.46,25.79,258.3,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0017_2026_02,DHH0017,2026-02,1830.2,1562.9,267.3,14.6,215.9,43.15,8.5,232.1,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0018_2026_02,DHH0018,2026-02,1483.1,1247.0,236.1,15.92,175.4,28.42,11.46,193.9,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0019_2026_02,DHH0019,2026-02,1245.7,1030.9,214.7,17.24,153.9,17.63,14.91,174.9,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0020_2026_02,DHH0020,2026-02,788.8,648.5,140.3,17.78,97.0,19.13,6.64,123.0,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0021_2026_02,DHH0021,2026-02,1939.0,1658.5,280.5,14.47,228.5,35.22,13.02,232.1,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0022_2026_02,DHH0022,2026-02,835.6,730.1,105.4,12.62,105.2,13.77,5.24,91.7,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0023_2026_02,DHH0023,2026-02,1969.6,1730.4,239.2,12.14,223.8,17.66,14.89,174.9,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0024_2026_02,DHH0024,2026-02,2120.1,1818.4,301.7,14.23,240.5,26.87,16.92,225.9,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0025_2026_02,DHH0025,2026-02,1793.2,1529.9,263.3,14.68,213.1,30.02,13.46,214.3,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0026_2026_02,DHH0026,2026-02,1026.2,890.0,136.2,13.27,129.5,10.7,9.66,110.4,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0027_2026_02,DHH0027,2026-02,2277.0,2086.3,190.7,8.37,263.9,14.65,11.64,140.1,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0028_2026_02,DHH0028,2026-02,1432.3,1237.6,194.7,13.59,168.1,19.3,11.14,155.1,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0029_2026_02,DHH0029,2026-02,2533.2,2228.8,304.4,12.02,288.9,32.07,15.05,233.6,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0030_2026_02,DHH0030,2026-02,1465.6,1254.2,211.3,14.42,172.2,22.9,11.3,170.7,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0031_2026_02,DHH0031,2026-02,1552.3,1335.2,217.0,13.98,182.7,17.96,13.86,168.9,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0032_2026_02,DHH0032,2026-02,1528.9,1303.0,225.9,14.77,180.6,28.21,10.55,186.7,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0033_2026_02,DHH0033,2026-02,4371.4,3809.5,561.9,12.85,315.3,43.79,15.01,280.2,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0034_2026_02,DHH0034,2026-02,1810.0,1647.7,162.2,8.96,219.2,24.6,5.81,139.1,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0035_2026_02,DHH0035,2026-02,2126.4,1827.5,298.9,14.05,238.9,27.02,16.59,224.2,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0036_2026_02,DHH0036,2026-02,1336.2,1170.2,166.0,12.42,167.1,18.61,9.49,140.9,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0037_2026_02,DHH0037,2026-02,1476.8,1289.5,187.4,12.69,176.7,14.96,12.19,145.2,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0038_2026_02,DHH0038,2026-02,2318.0,2053.6,264.4,11.41,265.7,26.77,13.51,201.7,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0039_2026_02,DHH0039,2026-02,2127.7,1781.7,346.0,16.26,237.3,38.96,16.08,268.5,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0040_2026_02,DHH0040,2026-02,1930.8,1625.1,305.7,15.83,214.5,36.44,13.39,239.5,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0041_2026_02,DHH0041,2026-02,1585.9,1343.0,243.0,15.32,188.0,23.02,14.33,192.4,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0042_2026_02,DHH0042,2026-02,2694.1,2328.1,366.0,13.58,305.7,37.49,18.53,279.7,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0043_2026_02,DHH0043,2026-02,1534.7,1372.3,162.4,10.58,182.3,15.83,9.4,129.1,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0044_2026_02,DHH0044,2026-02,2342.0,1980.0,362.0,15.46,259.5,39.09,17.51,278.9,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0045_2026_02,DHH0045,2026-02,1547.7,1312.0,235.8,15.23,180.1,40.62,6.46,207.7,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0046_2026_02,DHH0046,2026-02,1969.4,1655.8,313.6,15.93,221.4,19.69,20.95,225.4,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0047_2026_02,DHH0047,2026-02,1890.2,1626.1,264.0,13.97,213.3,25.86,13.85,200.4,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0048_2026_02,DHH0048,2026-02,2012.2,1824.4,187.8,9.33,231.9,10.45,13.09,133.4,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0049_2026_02,DHH0049,2026-02,1746.5,1511.1,235.4,13.48,206.8,28.94,11.19,194.1,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0050_2026_02,DHH0050,2026-02,1339.8,1183.2,156.6,11.69,160.3,17.57,8.13,127.2,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0051_2026_02,DHH0051,2026-02,2154.6,1891.2,263.5,12.23,244.5,20.52,15.98,193.9,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0052_2026_02,DHH0052,2026-02,1224.5,1079.9,144.6,11.81,154.3,14.56,8.94,120.8,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0053_2026_02,DHH0053,2026-02,4302.7,3825.8,476.9,11.08,310.4,24.15,18.05,222.9,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0054_2026_02,DHH0054,2026-02,1158.9,1078.8,80.1,6.91,149.7,2.55,7.2,60.6,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0055_2026_02,DHH0055,2026-02,1385.5,1223.5,162.1,11.7,165.5,13.86,10.17,126.6,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0056_2026_02,DHH0056,2026-02,1606.9,1377.1,229.9,14.3,191.8,26.5,11.64,187.5,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0057_2026_02,DHH0057,2026-02,1816.3,1622.4,193.9,10.68,218.5,25.77,8.42,162.1,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0058_2026_02,DHH0058,2026-02,1748.0,1496.5,251.4,14.38,206.6,31.33,11.77,207.7,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0059_2026_02,DHH0059,2026-02,1897.2,1620.8,276.4,14.57,224.9,33.74,13.23,227.6,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0060_2026_02,DHH0060,2026-02,4903.6,4315.1,588.5,12.0,306.1,44.29,11.79,259.7,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0061_2026_02,DHH0061,2026-02,1113.8,970.7,143.1,12.85,140.2,15.11,8.56,120.4,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0062_2026_02,DHH0062,2026-02,1174.0,1032.5,141.5,12.06,147.7,21.0,6.0,126.0,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0063_2026_02,DHH0063,2026-02,962.5,860.4,102.1,10.61,122.1,15.89,4.03,91.8,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0064_2026_02,DHH0064,2026-02,2320.9,2012.7,308.2,13.28,261.8,38.85,12.63,243.8,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0065_2026_02,DHH0065,2026-02,1294.8,1113.4,181.4,14.01,162.7,26.21,7.98,160.7,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0066_2026_02,DHH0066,2026-02,1584.7,1363.8,220.9,13.94,187.7,28.81,9.82,184.0,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0067_2026_02,DHH0067,2026-02,3277.8,3277.8,0.0,0.0,374.4,0.0,0.0,0.0,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0068_2026_02,DHH0068,2026-02,4539.5,4539.5,0.0,0.0,329.5,0.0,0.0,0.0,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0069_2026_02,DHH0069,2026-02,8156.9,8156.9,0.0,0.0,514.7,0.0,0.0,0.0,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0070_2026_02,DHH0070,2026-02,6991.9,6991.9,0.0,0.0,441.9,0.0,0.0,0.0,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0071_2026_02,DHH0071,2026-02,7681.3,7681.3,0.0,0.0,479.8,0.0,0.0,0.0,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0072_2026_02,DHH0072,2026-02,8422.7,8422.7,0.0,0.0,525.2,0.0,0.0,0.0,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0073_2026_02,DHH0073,2026-02,4755.7,4755.7,0.0,0.0,344.5,0.0,0.0,0.0,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0074_2026_02,DHH0074,2026-02,6187.3,6187.3,0.0,0.0,439.1,0.0,0.0,0.0,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0075_2026_02,DHH0075,2026-02,5636.8,5636.8,0.0,0.0,410.2,0.0,0.0,0.0,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0076_2026_02,DHH0076,2026-02,4225.0,4225.0,0.0,0.0,303.7,0.0,0.0,0.0,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0077_2026_02,DHH0077,2026-02,6640.8,6640.8,0.0,0.0,417.4,0.0,0.0,0.0,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0078_2026_02,DHH0078,2026-02,9949.8,9949.8,0.0,0.0,623.7,0.0,0.0,0.0,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0079_2026_02,DHH0079,2026-02,5479.1,5479.1,0.0,0.0,388.9,0.0,0.0,0.0,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0080_2026_02,DHH0080,2026-02,5832.2,5832.2,0.0,0.0,362.2,0.0,0.0,0.0,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0081_2026_02,DHH0081,2026-02,4738.1,4738.1,0.0,0.0,338.2,0.0,0.0,0.0,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0082_2026_02,DHH0082,2026-02,11168.2,11168.2,0.0,0.0,705.3,0.0,0.0,0.0,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0083_2026_02,DHH0083,2026-02,5234.4,5234.4,0.0,0.0,372.5,0.0,0.0,0.0,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0084_2026_02,DHH0084,2026-02,9718.8,9718.8,0.0,0.0,608.2,0.0,0.0,0.0,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0085_2026_02,DHH0085,2026-02,7672.1,7672.1,0.0,0.0,486.5,0.0,0.0,0.0,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0086_2026_02,DHH0086,2026-02,7022.7,7022.7,0.0,0.0,433.1,0.0,0.0,0.0,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0087_2026_02,DHH0087,2026-02,2652.1,2652.1,0.0,0.0,301.8,0.0,0.0,0.0,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0088_2026_02,DHH0088,2026-02,5541.0,5541.0,0.0,0.0,399.1,0.0,0.0,0.0,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0089_2026_02,DHH0089,2026-02,5242.9,5242.9,0.0,0.0,379.3,0.0,0.0,0.0,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0090_2026_02,DHH0090,2026-02,7861.4,7861.4,0.0,0.0,494.8,0.0,0.0,0.0,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0091_2026_02,DHH0091,2026-02,8578.8,8578.8,0.0,0.0,536.4,0.0,0.0,0.0,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0092_2026_02,DHH0092,2026-02,9103.7,9103.7,0.0,0.0,578.4,0.0,0.0,0.0,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0093_2026_02,DHH0093,2026-02,9633.7,9633.7,0.0,0.0,604.3,0.0,0.0,0.0,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0094_2026_02,DHH0094,2026-02,4976.5,4976.5,0.0,0.0,357.1,0.0,0.0,0.0,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0095_2026_02,DHH0095,2026-02,5916.0,5916.0,0.0,0.0,428.1,0.0,0.0,0.0,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0096_2026_02,DHH0096,2026-02,5641.8,5641.8,0.0,0.0,407.9,0.0,0.0,0.0,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0097_2026_02,DHH0097,2026-02,8704.3,8704.3,0.0,0.0,546.9,0.0,0.0,0.0,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0098_2026_02,DHH0098,2026-02,4376.5,4376.5,0.0,0.0,310.6,0.0,0.0,0.0,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0099_2026_02,DHH0099,2026-02,5153.7,5153.7,0.0,0.0,366.4,0.0,0.0,0.0,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0100_2026_02,DHH0100,2026-02,5409.5,5409.5,0.0,0.0,396.1,0.0,0.0,0.0,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0101_2026_02,DHH0101,2026-02,6941.3,6941.3,0.0,0.0,433.2,0.0,0.0,0.0,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0102_2026_02,DHH0102,2026-02,7092.3,7092.3,0.0,0.0,441.4,0.0,0.0,0.0,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0103_2026_02,DHH0103,2026-02,4941.8,4941.8,0.0,0.0,353.8,0.0,0.0,0.0,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0104_2026_02,DHH0104,2026-02,6002.0,6002.0,0.0,0.0,434.3,0.0,0.0,0.0,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0105_2026_02,DHH0105,2026-02,4833.0,4833.0,0.0,0.0,343.2,0.0,0.0,0.0,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0106_2026_02,DHH0106,2026-02,7852.3,7852.3,0.0,0.0,491.4,0.0,0.0,0.0,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0107_2026_02,DHH0107,2026-02,5999.3,5999.3,0.0,0.0,440.2,0.0,0.0,0.0,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0108_2026_02,DHH0108,2026-02,5770.0,5770.0,0.0,0.0,419.9,0.0,0.0,0.0,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0109_2026_02,DHH0109,2026-02,7198.6,7198.6,0.0,0.0,449.7,0.0,0.0,0.0,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0110_2026_02,DHH0110,2026-02,9715.5,9715.5,0.0,0.0,610.4,0.0,0.0,0.0,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0111_2026_02,DHH0111,2026-02,5567.9,5567.9,0.0,0.0,404.1,0.0,0.0,0.0,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0112_2026_02,DHH0112,2026-02,8342.8,8342.8,0.0,0.0,514.6,0.0,0.0,0.0,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0113_2026_02,DHH0113,2026-02,4477.2,4477.2,0.0,0.0,321.0,0.0,0.0,0.0,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0114_2026_02,DHH0114,2026-02,2184.8,2184.8,0.0,0.0,244.1,0.0,0.0,0.0,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0115_2026_02,DHH0115,2026-02,7493.9,7493.9,0.0,0.0,475.8,0.0,0.0,0.0,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0116_2026_02,DHH0116,2026-02,5134.4,5134.4,0.0,0.0,365.7,0.0,0.0,0.0,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0117_2026_02,DHH0117,2026-02,5933.7,5933.7,0.0,0.0,430.2,0.0,0.0,0.0,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0118_2026_02,DHH0118,2026-02,7999.6,7999.6,0.0,0.0,495.8,0.0,0.0,0.0,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0119_2026_02,DHH0119,2026-02,8885.3,8885.3,0.0,0.0,560.1,0.0,0.0,0.0,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0120_2026_02,DHH0120,2026-02,4651.1,4651.1,0.0,0.0,328.3,0.0,0.0,0.0,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_DHH0001_2026_03,DHH0001,2026-03,1258.8,1115.9,142.8,11.35,161.0,17.26,7.66,65.2,26.5,34.9,7,66.5,101.0,MonthlyBill
BILL_DHH0002_2026_03,DHH0002,2026-03,965.1,878.0,87.1,9.03,123.6,0.0,8.97,35.9,26.5,34.9,7,66.5,101.0,MonthlyBill
BILL_DHH0003_2026_03,DHH0003,2026-03,1149.0,939.1,209.9,18.27,142.4,22.45,12.45,94.7,26.5,34.9,7,66.5,101.0,MonthlyBill
BILL_DHH0004_2026_03,DHH0004,2026-03,1645.5,1499.3,146.1,8.88,211.6,20.16,6.82,67.6,26.5,34.9,7,66.5,101.0,MonthlyBill
