date,actual_mw,pred_mw,pred_mw_k1,robust_mw_k1,pred_mw_k2,robust_mw_k2,pred_mw_k3,robust_mw_k3,pred_mw_k4,robust_mw_k4,pred_mw_k5,robust_mw_k5,pred_mw_k6,robust_mw_k6,pred_mw_k7,robust_mw_k7,pred_mw_k8,robust_mw_k8,pred_mw_k9,robust_mw_k9,pred_mw_k10,robust_mw_k10,pred_mw_k11,robust_mw_k11,pred_mw_k12,robust_mw_k12,pred_mw_k13,robust_mw_k13,pred_mw_k14,robust_mw_k14,pred_mw_k15,robust_mw_k15
2023-03-27,84.0,80.758,80.758,94.01,81.244,95.67,81.194,96.376,81.182,96.848,81.505,97.439,81.329,97.538,81.445,97.904,81.548,98.163,81.68,98.441,81.727,98.726,81.801,98.658,81.899,98.775,81.831,98.702,82.046,98.987,81.909,99.1
2023-03-28,78.0,81.984,81.984,95.236,82.378,96.804,82.322,97.504,82.297,97.963,82.542,98.476,82.413,98.623,82.509,98.968,82.558,99.172,82.66,99.421,82.743,99.742,82.75,99.607,82.829,99.705,82.781,99.651,82.967,99.908,82.862,100.053
2023-03-29,84.0,81.575,81.575,94.826,81.913,96.339,81.883,97.065,81.87,97.536,82.06,97.994,81.958,98.168,82.037,98.497,82.054,98.668,82.158,98.919,82.256,99.255,82.229,99.086,82.29,99.166,82.256,99.126,82.416,99.357,82.323,99.514
2023-03-30,78.0,83.29,83.29,96.542,83.511,97.937,83.429,98.611,83.368,99.034,83.482,99.416,83.415,99.624,83.469,99.928,83.383,99.998,83.47,100.231,83.615,100.614,83.504,100.36,83.548,100.424,83.56,100.43,83.701,100.642,83.65,100.841
2023-03-31,75.0,81.883,81.883,95.135,82.157,96.583,82.097,97.279,82.046,97.712,82.198,98.131,82.105,98.315,82.169,98.629,82.113,98.728,82.235,98.996,82.36,99.359,82.275,99.131,82.336,99.212,82.33,99.201,82.484,99.426,82.427,99.617
2023-04-01,78.0,81.108,81.108,94.359,81.457,95.883,81.397,96.579,81.342,97.008,81.57,97.504,81.435,97.645,81.521,97.981,81.499,98.113,81.646,98.408,81.75,98.749,81.71,98.566,81.795,98.671,81.778,98.649,81.961,98.903,81.894,99.085
2023-04-02,84.0,82.5,82.5,95.751,82.834,97.26,82.704,97.886,82.611,98.277,82.849,98.783,82.708,98.917,82.793,99.253,82.736,99.35,82.867,99.629,82.986,99.985,82.937,99.793,83.023,99.898,83.032,99.902,83.234,100.175,83.163,100.354
2023-04-03,90.0,83.928,83.928,97.18,84.221,98.647,84.053,99.235,83.945,99.611,84.153,100.087,84.03,100.24,84.107,100.566,84.023,100.637,84.131,100.893,84.26,101.259,84.192,101.048,84.263,101.139,84.287,101.158,84.486,101.428,84.415,101.606
2023-04-04,96.0,86.721,86.721,99.973,86.888,101.314,86.681,101.863,86.557,102.223,86.665,102.598,86.596,102.805,86.642,103.101,86.487,103.101,86.556,103.318,86.709,103.708,86.576,103.432,86.608,103.484,86.662,103.532,86.826,103.767,86.776,103.967
2023-04-05,93.0,89.884,89.884,103.135,89.841,104.267,89.577,104.759,89.41,105.076,89.352,105.286,89.366,105.576,89.363,105.823,89.068,105.682,89.098,105.86,89.302,106.301,89.043,105.9,89.027,105.903,89.142,106.012,89.252,106.194,89.254,106.445
2023-04-06,94.5,93.298,93.298,106.549,93.007,107.433,92.617,107.799,92.337,108.003,92.097,108.03,92.171,108.38,92.102,108.562,91.611,108.225,91.604,108.365,91.881,108.88,91.463,108.319,91.414,108.29,91.619,108.489,91.677,108.618,91.738,108.929
2023-04-07,96.0,94.657,94.657,107.909,94.294,108.72,93.855,109.037,93.522,109.188,93.228,109.162,93.303,109.512,93.211,109.671,92.666,109.28,92.662,109.423,92.942,109.941,92.48,109.336,92.432,109.308,92.652,109.523,92.691,109.632,92.775,109.965
2023-04-08,96.0,97.094,97.094,110.346,96.607,111.033,96.059,111.241,95.621,111.287,95.238,111.172,95.317,111.527,95.189,111.649,94.549,111.164,94.519,111.281,94.825,111.824,94.285,111.142,94.243,111.119,94.502,111.372,94.515,111.456,94.628,111.819
2023-04-09,96.0,98.997,98.997,112.248,98.409,112.835,97.768,112.95,97.262,112.928,96.804,112.738,96.891,113.101,96.733,113.192,96.015,112.629,95.963,112.725,96.281,113.28,95.695,112.551,95.643,112.519,95.945,112.816,95.938,112.88,96.055,113.246
2023-04-10,102.0,99.048,99.048,112.299,98.521,112.947,97.908,113.09,97.433,113.099,97.018,112.952,97.08,113.289,96.933,113.392,96.278,112.892,96.232,112.993,96.507,113.506,95.982,112.839,95.933,112.809,96.203,113.073,96.198,113.14,96.288,113.479
2023-04-11,99.0,100.283,100.283,113.534,99.728,114.154,99.125,114.307,98.642,114.308,98.197,114.131,98.258,114.467,98.098,114.557,97.453,114.068,97.384,114.145,97.649,114.648,97.122,113.978,97.069,113.945,97.321,114.191,97.285,114.226,97.379,114.57
2023-04-12,105.0,101.759,101.759,115.011,101.126,115.552,100.516,115.697,100.006,115.672,99.494,115.428,99.568,115.778,99.382,115.842,98.705,115.319,98.615,115.377,98.887,115.886,98.32,115.177,98.259,115.135,98.511,115.381,98.436,115.377,98.551,115.742
2023-04-13,111.0,104.145,104.145,117.397,103.386,117.812,102.703,117.885,102.114,117.78,101.51,117.444,101.592,117.802,101.368,117.827,100.601,117.215,100.481,117.242,100.781,117.78,100.141,116.997,100.073,116.949,100.356,117.226,100.242,117.184,100.386,117.576
2023-04-14,132.0,105.566,105.566,118.817,104.792,119.218,104.084,119.266,103.459,119.125,102.844,118.777,102.904,119.114,102.668,119.128,101.909,118.524,101.788,118.55,102.063,119.062,101.426,118.282,101.369,118.245,101.633,118.503,101.503,118.445,101.652,118.843
2023-04-15,132.0,110.744,110.744,123.996,109.708,124.134,108.834,124.016,108.052,123.718,107.228,123.162,107.319,123.528,107.001,123.461,106.079,122.693,105.884,122.645,106.195,123.194,105.423,122.28,105.348,122.224,105.675,122.545,105.463,122.405,105.651,122.842
2023-04-16,117.0,116.396,116.396,129.648,115.128,129.554,114.073,129.255,113.133,128.799,112.137,128.071,112.223,128.433,111.827,128.286,110.752,127.366,110.488,127.25,110.818,127.817,109.951,126.807,109.854,126.729,110.243,127.113,109.956,126.898,110.154,127.345
2023-04-17,111.0,116.331,116.331,129.583,115.239,129.665,114.249,129.431,113.38,129.045,112.526,128.46,112.522,128.732,112.159,128.618,111.235,127.85,111.02,127.782,111.233,128.232,110.53,127.387,110.446,127.322,110.755,127.625,110.487,127.429,110.616,127.806
2023-04-18,105.0,114.488,114.488,127.739,113.608,128.034,112.752,127.934,112.007,127.673,111.314,127.248,111.244,127.454,110.931,127.39,110.186,126.801,110.033,126.794,110.136,127.135,109.603,126.46,109.528,126.404,109.746,126.616,109.506,126.447,109.575,126.766
2023-04-19,105.0,111.155,111.155,124.407,110.524,124.95,109.842,125.024,109.254,124.92,108.749,124.682,108.626,124.836,108.379,124.839,107.832,124.446,107.751,124.513,107.759,124.758,107.396,124.253,107.335,124.211,107.455,124.326,107.261,124.202,107.276,124.467
2023-04-20,93.0,111.08,111.08,124.331,110.466,124.892,109.796,124.978,109.218,124.883,108.729,124.663,108.596,124.806,108.353,124.813,107.818,124.432,107.74,124.502,107.743,124.742,107.395,124.251,107.333,124.209,107.447,124.317,107.254,124.195,107.263,124.454
2023-04-21,81.0,106.117,106.117,119.368,105.883,120.309,105.413,120.595,105.025,120.69,104.834,120.767,104.611,120.821,104.471,120.931,104.211,120.826,104.237,120.999,104.117,121.116,104.009,120.866,103.986,120.862,103.972,120.842,103.872,120.814,103.805,120.996
2023-04-22,78.0,102.742,102.742,115.993,102.798,117.224,102.465,117.647,102.202,117.868,102.245,118.179,101.943,118.152,101.883,118.342,101.833,118.447,101.924,118.685,101.711,118.71,101.79,118.647,101.806,118.682,101.696,118.566,101.666,118.607,101.543,118.733
2023-04-23,76.5,100.819,100.819,114.071,101.095,115.521,100.847,116.029,100.664,116.33,100.889,116.823,100.516,116.726,100.515,116.975,100.628,117.242,100.742,117.503,100.462,117.461,100.695,117.551,100.741,117.616,100.561,117.432,100.582,117.524,100.404,117.595
2023-04-24,75.0,97.976,97.976,111.228,98.54,112.966,98.452,113.634,98.412,114.078,98.85,114.783,98.413,114.622,98.488,114.948,98.848,115.463,98.989,115.751,98.615,115.614,99.042,115.898,99.118,115.994,98.818,115.689,98.891,115.832,98.646,115.836
2023-04-25,81.0,98.89,98.89,112.141,99.453,113.879,99.414,114.596,99.397,115.063,99.806,115.74,99.385,115.595,99.454,115.914,99.879,116.494,99.976,116.738,99.587,116.586,100.024,116.88,100.099,116.975,99.746,116.616,99.784,116.725,99.539,116.73
2023-04-26,84.0,101.518,101.518,114.77,101.951,116.377,101.904,117.086,101.852,117.518,102.128,118.062,101.752,117.961,101.777,118.237,102.176,118.79,102.207,118.969,101.832,118.831,102.2,119.057,102.259,119.135,101.891,118.761,101.857,118.798,101.643,118.834
2023-04-27,84.0,103.993,103.993,117.244,104.299,118.725,104.228,119.41,104.138,119.804,104.294,120.227,103.951,120.161,103.935,120.395,104.29,120.905,104.276,121.037,103.909,120.908,104.217,121.073,104.255,121.131,103.889,120.759,103.792,120.734,103.599,120.79
2023-04-28,90.0,102.984,102.984,116.236,103.402,117.828,103.435,118.617,103.422,119.088,103.639,119.573,103.284,119.493,103.293,119.753,103.78,120.395,103.79,120.552,103.356,120.355,103.742,120.598,103.793,120.669,103.344,120.214,103.248,120.19,103.043,120.233
2023-04-29,90.0,102.733,102.733,115.984,103.177,117.603,103.237,118.419,103.228,118.894,103.458,119.392,103.105,119.314,103.124,119.583,103.649,120.264,103.648,120.41,103.21,120.209,103.601,120.458,103.67,120.546,103.194,120.065,103.097,120.038,102.906,120.096
2023-04-30,84.0,102.857,102.857,116.108,103.249,117.675,103.252,118.434,103.19,118.856,103.395,119.329,103.055,119.265,103.068,119.527,103.525,120.139,103.497,120.259,103.113,120.112,103.45,120.307,103.526,120.402,103.097,119.967,103.007,119.949,102.838,120.028
2023-05-01,93.0,100.353,100.353,113.605,100.867,115.293,100.915,116.097,100.906,116.572,101.221,117.155,100.861,117.071,100.915,117.375,101.426,118.04,101.419,118.181,101.041,118.04,101.435,118.291,101.524,118.399,101.088,117.958,101.051,117.993,100.859,118.05
2023-05-02,96.0,101.075,101.075,114.326,101.467,115.893,101.464,116.646,101.399,117.065,101.623,117.556,101.308,117.518,101.334,117.794,101.742,118.356,101.696,118.458,101.393,118.392,101.685,118.542,101.763,118.639,101.379,118.249,101.322,118.264,101.168,118.359
2023-05-03,102.0,102.293,102.293,115.544,102.524,116.95,102.457,117.639,102.326,117.992,102.43,118.364,102.163,118.372,102.149,118.608,102.42,119.035,102.346,119.107,102.116,119.115,102.29,119.147,102.347,119.223,102.028,118.898,101.94,118.881,101.828,119.019
2023-05-04,96.0,103.157,103.157,116.409,103.231,117.657,103.061,118.243,102.844,118.51,102.849,118.783,102.615,118.825,102.564,119.024,102.664,119.278,102.581,119.343,102.436,119.435,102.487,119.344,102.526,119.401,102.301,119.171,102.204,119.146,102.131,119.322
2023-05-05,102.0,103.348,103.348,116.6,103.339,117.765,103.08,118.262,102.797,118.462,102.752,118.686,102.534,118.743,102.464,118.924,102.452,119.066,102.388,119.15,102.291,119.29,102.261,119.118,102.298,119.174,102.132,119.002,102.05,118.992,102.004,119.194
2023-05-06,114.0,104.728,104.728,117.979,104.57,118.996,104.168,119.35,103.77,119.436,103.628,119.562,103.435,119.645,103.329,119.789,103.16,119.774,103.084,119.846,103.054,120.053,102.908,119.765,102.942,119.818,102.863,119.733,102.78,119.722,102.768,119.959
2023-05-07,117.0,108.195,108.195,121.446,107.754,122.18,107.134,122.316,106.567,122.233,106.219,122.153,106.08,122.29,105.899,122.359,105.481,122.096,105.349,122.11,105.417,122.416,105.09,121.947,105.096,121.972,105.153,122.024,105.032,121.974,105.06,122.251
2023-05-08,114.0,111.752,111.752,125.004,111.055,125.481,110.274,125.456,109.582,125.247,109.028,124.962,108.947,125.157,108.693,125.153,108.085,124.7,107.897,124.659,108.029,125.028,107.555,124.411,107.523,124.399,107.676,124.546,107.498,124.439,107.555,124.746
2023-05-09,99.0,113.525,113.525,126.777,112.699,127.125,111.868,127.05,111.135,126.8,110.475,126.409,110.423,126.633,110.13,126.59,109.437,126.051,109.229,125.99,109.38,126.379,108.841,125.698,108.784,125.66,108.975,125.845,108.756,125.697,108.827,126.018
2023-05-10,105.0,111.92,111.92,125.171,111.162,125.588,110.411,125.593,109.752,125.417,109.145,125.079,109.084,125.294,108.811,125.271,108.164,124.778,108.002,124.764,108.119,125.118,107.634,124.49,107.567,124.443,107.74,124.61,107.531,124.472,107.588,124.778
2023-05-11,111.0,112.249,112.249,125.501,111.397,125.823,110.621,125.803,109.935,125.601,109.257,125.191,109.227,125.437,108.933,125.392,108.203,124.818,108.043,124.805,108.191,125.19,107.641,124.497,107.56,124.436,107.776,124.646,107.547,124.489,107.633,124.824
2023-05-12,105.0,113.154,113.154,126.405,112.263,126.689,111.475,126.657,110.76,126.426,110.047,125.981,110.02,126.229,109.713,126.172,108.972,125.586,108.808,125.57,108.949,125.948,108.375,125.231,108.302,125.178,108.51,125.381,108.262,125.203,108.371,125.561
2023-05-13,90.0,113.633,113.633,126.884,112.798,127.224,112.016,127.197,111.292,126.958,110.628,126.561,110.56,126.77,110.263,126.723,109.575,126.189,109.421,126.183,109.522,126.521,108.993,125.849,108.943,125.819,109.115,125.986,108.871,125.812,108.973,126.164
2023-05-14,102.0,111.288,111.288,124.539,110.747,125.173,110.064,125.246,109.441,125.107,109.025,124.959,108.847,125.057,108.626,125.085,108.146,124.76,108.053,124.814,108.045,125.044,107.725,124.582,107.716,124.592,107.794,124.665,107.621,124.562,107.647,124.838
2023-05-15,114.0,110.365,110.365,123.616,109.981,124.407,109.38,124.562,108.836,124.501,108.537,124.47,108.311,124.521,108.127,124.586,107.79,124.404,107.71,124.471,107.63,124.629,107.439,124.295,107.441,124.317,107.451,124.321,107.297,124.238,107.272,124.462
2023-05-16,93.0,111.913,111.913,125.165,111.52,125.946,110.956,126.138,110.425,126.091,110.103,126.037,109.872,126.082,109.676,126.136,109.388,126.002,109.269,126.031,109.163,126.162,108.996,125.852,108.991,125.867,108.96,125.83,108.763,125.705,108.73,125.92
2023-05-17,96.0,110.236,110.236,123.487,110.027,124.453,109.599,124.781,109.185,124.851,108.994,124.928,108.718,124.928,108.566,125.025,108.445,125.06,108.365,125.126,108.177,125.176,108.147,125.003,108.15,125.026,108.025,124.895,107.847,124.789,107.768,124.959
2023-05-18,108.0,109.008,109.008,122.259,108.916,123.342,108.571,123.753,108.234,123.9,108.126,124.06,107.824,124.034,107.7,124.159,107.684,124.299,107.633,124.395,107.392,124.392,107.448,124.304,107.454,124.33,107.274,124.144,107.112,124.053,107.001,124.192
2023-05-19,120.0,110.556,110.556,123.807,110.412,124.838,110.045,125.227,109.682,125.347,109.519,125.452,109.225,125.435,109.08,125.54,109.059,125.674,108.987,125.749,108.737,125.736,108.77,125.627,108.775,125.651,108.581,125.452,108.39,125.331,108.288,125.479
2023-05-20,117.0,113.571,113.571,126.823,113.295,127.721,112.849,128.031,112.401,128.067,112.125,128.059,111.847,128.057,111.659,128.119,111.575,128.189,111.456,128.217,111.215,128.214,111.182,128.038,111.182,128.058,111.004,127.874,110.762,127.703,110.684,127.875
2023-05-21,120.0,115.566,115.566,128.818,115.231,129.657,114.723,129.905,114.22,129.885,113.902,129.836,113.613,129.823,113.403,129.863,113.286,129.9,113.138,129.899,112.896,129.895,112.845,129.702,112.846,129.721,112.68,129.55,112.416,129.358,112.337,129.528
2023-05-22,117.0,117.033,117.033,130.285,116.633,131.059,116.088,131.27,115.547,131.212,115.178,131.112,114.894,131.103,114.662,131.122,114.508,131.123,114.337,131.099,114.103,131.102,114.024,130.88,114.018,130.894,113.864,130.735,113.576,130.518,113.505,130.696
2023-05-23,99.0,116.494,116.494,129.746,116.126,130.552,115.622,130.804,115.112,130.778,114.771,130.705,114.476,130.686,114.253,130.713,114.122,130.737,113.97,130.731,113.72,130.719,113.667,130.523,113.658,130.533,113.492,130.362,113.204,130.146,113.127,130.317
2023-05-24,108.0,113.82,113.82,127.071,113.584,128.01,113.191,128.373,112.784,128.45,112.536,128.47,112.233,128.443,112.048,128.508,112.015,128.629,111.915,128.677,111.627,128.626,111.648,128.504,111.642,128.517,111.428,128.298,111.171,128.113,111.076,128.267
2023-05-25,105.0,113.468,113.468,126.719,113.235,127.661,112.866,128.048,112.469,128.135,112.226,128.16,111.926,128.136,111.744,128.204,111.713,128.327,111.616,128.377,111.334,128.333,111.351,128.207,111.345,128.221,111.128,127.999,110.869,127.811,110.783,127.973
2023-05-26,102.0,113.701,113.701,126.953,113.479,127.905,113.103,128.284,112.682,128.348,112.454,128.388,112.139,128.349,111.959,128.418,111.931,128.546,111.836,128.597,111.558,128.557,111.567,128.424,111.579,128.455,111.349,128.219,111.093,128.035,111.022,128.212
2023-05-27,108.0,112.983,112.983,126.235,112.853,127.279,112.49,127.672,112.073,127.738,111.934,127.868,111.574,127.783,111.419,127.878,111.441,128.055,111.368,128.13,111.069,128.068,111.13,127.986,111.169,128.045,110.914,127.784,110.689,127.631,110.609,127.799
2023-05-28,123.0,114.328,114.328,127.579,114.118,128.544,113.692,128.874,113.225,128.891,113.027,128.96,112.678,128.888,112.502,128.961,112.465,129.079,112.363,129.125,112.083,129.082,112.104,128.96,112.136,129.012,111.917,128.787,111.674,128.615,111.6,128.79
2023-05-29,123.0,117.048,117.048,130.299,116.673,131.099,116.169,131.351,115.621,131.287,115.286,131.22,114.975,131.184,114.75,131.21,114.616,131.231,114.457,131.219,114.215,131.214,114.144,131.0,114.16,131.036,113.98,130.85,113.684,130.625,113.639,130.83
2023-05-30,126.0,119.46,119.46,132.712,118.925,133.351,118.352,133.534,117.726,133.392,117.261,133.195,116.985,133.195,116.714,133.174,116.477,133.092,116.273,133.035,116.075,133.074,115.903,132.76,115.905,132.781,115.762,132.632,115.415,132.357,115.409,132.6
2023-05-31,132.0,121.093,121.093,134.344,120.413,134.839,119.805,134.987,119.142,134.808,118.548,134.482,118.321,134.531,118.008,134.468,117.688,134.302,117.458,134.22,117.289,134.288,117.031,133.887,117.006,133.882,116.894,133.764,116.499,133.44,116.522,133.712
2023-06-01,129.0,123.664,123.664,136.916,122.813,137.239,122.142,137.324,121.421,137.086,120.679,136.613,120.492,136.702,120.127,136.586,119.705,136.319,119.447,136.208,119.296,136.296,118.95,135.807,118.896,135.772,118.821,135.691,118.367,135.308,118.415,135.606
2023-06-02,123.0,125.588,125.588,138.84,124.618,139.044,123.89,139.072,123.114,138.78,122.271,138.205,122.107,138.316,121.704,138.163,121.209,137.824,120.939,137.7,120.798,137.797,120.385,137.241,120.319,137.195,120.267,137.137,119.774,136.716,119.847,137.038
2023-06-03,132.0,125.091,125.091,138.343,124.178,138.604,123.461,138.643,122.697,138.363,121.907,137.841,121.714,137.924,121.326,137.786,120.865,137.479,120.623,137.384,120.451,137.45,120.081,136.937,120.026,136.902,119.961,136.831,119.486,136.427,119.547,136.738
2023-06-04,129.0,125.705,125.705,138.956,124.737,139.163,123.969,139.151,123.168,138.834,122.342,138.276,122.158,138.368,121.757,138.217,121.242,137.856,120.987,137.749,120.834,137.833,120.434,137.29,120.375,137.25,120.347,137.217,119.867,136.809,119.933,137.123
2023-06-05,129.0,126.334,126.334,139.586,125.312,139.738,124.509,139.691,123.677,139.343,122.811,138.745,122.639,138.849,122.225,138.685,121.664,138.279,121.395,138.156,121.263,138.262,120.826,137.683,120.763,137.639,120.759,137.629,120.269,137.211,120.346,137.537
2023-06-06,132.0,126.362,126.362,139.613,125.303,139.729,124.5,139.682,123.663,139.329,122.766,138.7,122.613,138.823,122.191,138.65,121.603,138.218,121.327,138.089,121.214,138.213,120.748,137.605,120.678,137.553,120.686,137.556,120.187,137.129,120.277,137.468
2023-06-07,129.0,126.021,126.021,139.272,124.968,139.394,124.211,139.393,123.416,139.082,122.511,138.445,122.369,138.579,121.947,138.406,121.38,137.994,121.114,137.876,120.986,137.985,120.533,137.389,120.448,137.324,120.442,137.313,119.931,136.873,120.017,137.208
2023-06-08,120.0,125.326,125.326,138.577,124.318,138.744,123.6,138.782,122.847,138.513,121.977,137.911,121.823,138.033,121.411,137.87,120.875,137.489,120.64,137.401,120.484,137.483,120.069,136.926,119.978,136.853,119.956,136.826,119.452,136.394,119.521,136.711
2023-06-09,111.0,123.15,123.15,136.401,122.296,136.722,121.653,136.835,120.98,136.645,120.227,136.161,120.038,136.248,119.667,136.127,119.238,135.852,119.062,135.824,118.849,135.848,118.53,135.387,118.452,135.328,118.38,135.25,117.919,134.861,117.955,135.146
2023-06-10,111.0,120.538,120.538,133.789,119.871,134.297,119.31,134.492,118.729,134.395,118.12,134.054,117.892,134.102,117.573,134.033,117.277,133.892,117.157,133.918,116.879,133.878,116.68,133.536,116.619,133.494,116.491,133.362,116.085,133.027,116.076,133.267
2023-06-11,105.0,119.908,119.908,133.159,119.345,133.771,118.805,133.987,118.263,133.929,117.738,133.672,117.474,133.683,117.181,133.64,116.96,133.575,116.847,133.609,116.531,133.53,116.416,133.272,116.362,133.238,116.209,133.08,115.829,132.771,115.777,132.967
2023-06-12,117.0,118.743,118.743,131.994,118.304,132.73,117.835,133.016,117.36,133.026,116.926,132.86,116.634,132.844,116.373,132.832,116.261,132.875,116.159,132.921,115.797,132.796,115.773,132.63,115.728,132.603,115.524,132.394,115.165,132.106,115.076,132.266
2023-06-13,132.0,119.026,119.026,132.277,118.574,133.0,118.141,133.323,117.69,133.356,117.235,133.169,116.957,133.167,116.691,133.151,116.598,133.213,116.473,133.234,116.11,133.109,116.089,132.946,116.033,132.908,115.816,132.686,115.434,132.375,115.343,132.534
2023-06-14,126.0,121.799,121.799,135.05,121.126,135.552,120.646,135.828,120.135,135.801,119.486,135.42,119.28,135.489,118.951,135.41,118.735,135.35,118.546,135.308,118.235,135.234,118.088,134.945,117.994,134.87,117.824,134.694,117.359,134.301,117.314,134.505
2023-06-15,129.0,123.904,123.904,137.155,123.079,137.505,122.532,137.714,121.955,137.621,121.185,137.119,121.011,137.221,120.638,137.097,120.317,136.931,120.099,136.86,119.823,136.822,119.587,136.444,119.473,136.349,119.346,136.217,118.837,135.779,118.822,136.012
2023-06-16,123.0,124.304,124.304,137.555,123.436,137.862,122.867,138.049,122.266,137.932,121.462,137.396,121.298,137.507,120.913,137.373,120.557,137.171,120.343,137.105,120.076,137.075,119.808,136.664,119.693,136.568,119.58,136.45,119.062,136.004,119.063,136.253
2023-06-17,117.0,123.849,123.849,137.1,122.973,137.399,122.4,137.582,121.804,137.47,120.987,136.921,120.838,137.047,120.454,136.913,120.088,136.703,119.886,136.647,119.618,136.617,119.34,136.197,119.222,136.098,119.119,135.99,118.607,135.549,118.611,135.802
2023-06-18,120.0,122.205,122.205,135.456,121.451,135.877,120.923,136.105,120.381,136.047,119.666,135.6,119.485,135.695,119.136,135.596,118.849,135.463,118.675,135.437,118.371,135.37,118.176,135.032,118.069,134.945,117.942,134.812,117.467,134.408,117.437,134.628
2023-06-19,117.0,120.812,120.812,134.064,120.159,134.585,119.685,134.867,119.192,134.858,118.555,134.488,118.356,134.566,118.038,134.497,117.826,134.44,117.661,134.423,117.339,134.338,117.201,134.058,117.108,133.984,116.947,133.818,116.498,133.439,116.45,133.641
2023-06-20,117.0,119.792,119.792,133.044,119.197,133.623,118.79,133.972,118.344,134.01,117.746,133.68,117.547,133.757,117.245,133.705,117.089,133.703,116.927,133.689,116.597,133.596,116.49,133.346,116.4,133.276,116.208,133.079,115.763,132.704,115.714,132.904
2023-06-21,117.0,119.54,119.54,132.792,118.95,133.376,118.578,133.76,118.145,133.81,117.554,133.488,117.355,133.565,117.056,133.515,116.906,133.52,116.743,133.505,116.421,133.42,116.311,133.168,116.223,133.099,116.021,132.892,115.569,132.51,115.531,132.721
2023-06-22,111.0,119.919,119.919,133.17,119.288,133.714,118.896,134.078,118.431,134.097,117.817,133.751,117.623,133.833,117.314,133.774,117.124,133.739,116.955,133.716,116.658,133.657,116.51,133.366,116.425,133.3,116.237,133.107,115.778,132.72,115.762,132.953
2023-06-23,114.0,118.836,118.836,132.087,118.308,132.734,117.95,133.132,117.509,133.175,116.98,132.914,116.752,132.962,116.47,132.93,116.348,132.963,116.209,132.971,115.886,132.885,115.788,132.645,115.728,132.604,115.501,132.371,115.072,132.014,115.049,132.24
2023-06-24,111.0,118.771,118.771,132.023,118.313,132.739,117.961,133.142,117.517,133.183,117.046,132.98,116.786,132.996,116.521,132.98,116.457,133.071,116.321,133.083,115.972,132.972,115.917,132.773,115.881,132.757,115.619,132.489,115.207,132.149,115.175,132.366
2023-06-25,111.0,118.326,118.326,131.578,117.958,132.384,117.607,132.789,117.178,132.843,116.783,132.717,116.488,132.698,116.246,132.705,116.243,132.857,116.11,132.872,115.735,132.734,115.743,132.6,115.723,132.599,115.438,132.309,115.055,131.997,114.992,132.183
2023-06-26,99.0,116.975,116.975,130.226,116.755,131.181,116.472,131.654,116.114,131.78,115.831,131.765,115.499,131.709,115.295,131.755,115.415,132.029,115.299,132.061,114.872,131.871,114.986,131.842,114.977,131.853,114.636,131.507,114.285,131.226,114.176,131.367
2023-06-27,84.0,110.304,110.304,123.556,110.526,124.952,110.521,125.703,110.432,126.098,110.483,126.417,110.076,126.285,109.996,126.456,110.446,127.06,110.441,127.203,109.881,126.88,110.278,127.134,110.295,127.17,109.81,126.68,109.561,126.503,109.357,126.547
2023-06-28,81.0,105.497,105.497,118.749,105.986,120.412,106.158,121.34,106.235,121.901,106.495,122.429,106.053,122.262,106.054,122.514,106.685,123.299,106.745,123.507,106.136,123.135,106.683,123.539,106.717,123.592,106.157,123.027,105.981,122.922,105.73,122.921
2023-06-29,84.0,102.763,102.763,116.014,103.348,117.774,103.576,118.758,103.71,119.376,104.061,119.994,103.612,119.822,103.65,120.11,104.311,120.926,104.399,121.161,103.807,120.806,104.39,121.246,104.429,121.305,103.875,120.745,103.745,120.687,103.484,120.674
2023-06-30,99.0,101.627,101.627,114.879,102.201,116.627,102.416,117.598,102.534,118.2,102.885,118.819,102.457,118.667,102.501,118.961,103.121,119.736,103.211,119.973,102.667,119.666,103.205,120.062,103.253,120.129,102.727,119.597,102.618,119.56,102.381,119.572
2023-07-01,87.0,103.145,103.145,116.396,103.562,117.988,103.679,118.861,103.702,119.368,103.94,119.874,103.552,119.762,103.56,120.019,104.045,120.66,104.087,120.849,103.621,120.62,104.041,120.897,104.083,120.959,103.628,120.498,103.495,120.436,103.303,120.494
2023-07-02,84.0,106.279,106.279,119.531,106.46,120.886,106.419,121.601,106.303,121.969,106.363,122.297,106.025,122.235,105.969,122.429,106.267,122.882,106.244,123.006,105.864,122.863,106.129,122.985,106.152,123.028,105.79,122.66,105.612,122.554,105.464,122.655
2023-07-03,87.0,105.103,105.103,118.355,105.332,119.758,105.328,120.51,105.257,120.923,105.348,121.282,105.015,121.224,104.974,121.433,105.305,121.919,105.298,122.06,104.907,121.906,105.2,122.057,105.218,122.094,104.847,121.717,104.684,121.626,104.521,121.712
2023-07-04,87.0,103.724,103.724,116.976,103.973,118.399,104.031,119.213,104.015,119.68,104.105,120.039,103.804,120.014,103.773,120.233,104.133,120.747,104.127,120.888,103.744,120.743,104.038,120.895,104.046,120.922,103.664,120.534,103.502,120.444,103.342,120.532
2023-07-05,85.5,102.104,102.104,115.356,102.353,116.779,102.461,117.643,102.488,118.154,102.566,118.499,102.308,118.517,102.285,118.745,102.643,119.257,102.636,119.398,102.284,119.283,102.554,119.411,102.551,119.427,102.175,119.046,102.019,118.96,101.872,119.063
