date,actual_mw,pred_mw,pred_mw_k1,robust_mw_k1,pred_mw_k2,robust_mw_k2,pred_mw_k3,robust_mw_k3,pred_mw_k4,robust_mw_k4,pred_mw_k5,robust_mw_k5,pred_mw_k6,robust_mw_k6,pred_mw_k7,robust_mw_k7,pred_mw_k8,robust_mw_k8,pred_mw_k9,robust_mw_k9,pred_mw_k10,robust_mw_k10,pred_mw_k11,robust_mw_k11,pred_mw_k12,robust_mw_k12,pred_mw_k13,robust_mw_k13,pred_mw_k14,robust_mw_k14,pred_mw_k15,robust_mw_k15
2023-10-05,131.0,109.375,109.375,134.071,115.901,141.892,125.032,151.998,127.576,155.475,127.187,155.889,129.8,158.519,122.088,151.1,111.929,141.311,118.112,147.494,126.794,155.93,128.456,157.233,127.779,156.435,130.431,158.865,122.475,150.882,112.666,141.048
2023-10-06,117.0,122.074,122.074,146.77,127.338,153.328,130.763,157.729,129.466,157.365,126.225,154.927,122.093,150.812,118.495,147.507,120.577,149.959,125.992,155.374,129.259,158.394,127.809,156.586,124.719,153.375,121.53,149.965,117.547,145.954,119.438,147.82
2023-10-07,138.7,132.469,132.469,157.165,133.099,159.09,130.01,156.976,127.341,155.241,124.264,152.966,119.878,148.597,122.87,151.882,130.406,159.788,131.139,160.521,128.342,157.478,125.68,154.457,122.519,151.176,118.875,147.309,121.732,150.139,129.328,157.71
2023-10-08,144.0,131.735,131.735,156.431,129.849,155.839,125.264,152.23,123.706,151.606,122.137,150.839,120.84,149.559,124.823,153.835,129.998,159.38,127.761,157.143,124.272,153.407,122.345,151.122,120.331,148.987,119.295,147.73,124.132,152.539,129.335,157.717
2023-10-09,123.7,131.969,131.969,156.666,127.297,153.288,122.547,149.512,123.036,150.935,124.511,153.213,126.164,154.883,130.237,159.249,132.088,161.47,126.9,156.281,122.867,152.002,122.847,151.624,123.759,152.415,125.422,153.857,130.254,158.662,132.21,160.592
2023-10-10,144.0,127.517,127.517,152.213,121.407,147.398,117.403,144.368,119.712,147.612,123.586,152.288,126.918,155.637,130.275,159.287,129.625,159.007,122.867,152.249,119.064,148.2,120.762,149.539,124.037,152.693,127.243,155.678,130.936,159.343,130.447,158.829
2023-10-11,144.0,124.525,124.525,149.221,119.685,145.675,117.43,144.395,120.006,147.906,124.065,152.767,125.836,154.555,127.135,156.147,126.686,156.069,121.448,150.83,118.797,147.932,120.992,149.769,124.741,153.397,126.744,155.178,127.664,156.071,127.31,155.693
2023-10-12,101.0,111.39,111.39,136.086,118.087,144.078,126.596,153.562,128.396,156.295,127.305,156.007,128.782,157.501,120.76,149.771,111.959,141.341,118.486,147.868,126.906,156.041,128.068,156.845,126.846,155.503,128.528,156.963,120.588,148.995,112.033,140.415
2023-10-13,118.0,120.712,120.712,145.408,125.32,151.31,127.924,154.89,126.44,154.34,123.449,152.151,118.764,147.483,115.825,144.837,118.751,148.133,123.713,153.095,125.945,155.08,124.652,153.429,121.897,150.553,118.27,146.705,114.74,143.147,117.642,146.025
2023-10-14,142.0,125.803,125.803,150.499,126.837,152.828,124.085,151.051,121.417,149.317,118.294,146.996,113.747,142.466,116.584,145.596,123.643,153.025,124.893,154.275,122.232,151.367,119.855,148.632,116.679,145.335,112.836,141.271,115.403,143.81,122.756,151.138
2023-10-15,138.0,129.877,129.877,154.573,128.127,154.118,123.622,150.588,122.016,149.916,120.473,149.175,118.948,147.667,122.799,151.811,127.676,157.058,125.747,155.128,122.203,151.338,120.478,149.255,118.562,147.219,117.316,145.75,121.866,150.273,127.015,155.398
2023-10-16,130.0,133.173,133.173,157.869,128.729,154.719,123.368,150.334,123.34,151.239,124.158,152.86,125.188,153.907,129.066,158.078,131.422,160.804,126.564,155.946,122.436,151.572,122.086,150.863,122.39,151.046,123.443,151.878,128.433,156.84,131.032,159.414
2023-10-17,132.0,128.512,128.512,153.208,122.99,148.981,118.486,145.452,120.065,147.965,122.972,151.673,125.259,153.978,128.288,157.3,128.508,157.89,122.491,151.873,118.707,147.843,119.896,148.673,122.291,150.947,124.523,152.957,128.197,156.604,128.721,157.103
2023-10-18,134.0,121.633,121.633,146.329,117.897,143.887,116.193,143.158,118.391,146.291,121.654,150.356,122.944,151.663,123.237,152.249,122.369,151.751,118.361,147.743,116.598,145.734,118.565,147.342,121.583,150.239,123.155,151.589,123.33,151.737,122.682,151.064
2023-10-19,106.0,108.481,108.481,133.178,115.681,141.671,124.16,151.125,125.511,153.411,123.791,152.492,124.835,153.554,116.691,145.703,108.309,137.691,115.358,144.74,123.906,153.042,124.731,153.508,122.908,151.564,124.137,152.571,116.318,144.725,108.157,136.54
2023-10-20,128.0,115.675,115.675,140.372,120.172,146.162,122.878,149.844,121.566,149.465,118.833,147.534,114.347,143.066,111.184,140.196,113.538,142.92,118.466,147.848,120.888,150.023,119.866,148.643,117.426,146.083,113.894,142.329,110.106,138.513,112.6,140.982
2023-10-21,130.0,123.049,123.049,147.746,124.223,150.213,121.546,148.512,118.899,146.799,115.812,144.513,111.131,139.85,113.875,142.887,120.64,150.022,122.126,151.508,119.484,148.619,117.327,146.104,114.23,142.886,110.196,138.63,112.547,140.954,119.815,148.197
2023-10-22,130.0,123.277,123.277,147.973,122.078,148.068,118.104,145.07,116.448,144.348,114.75,143.452,112.955,141.674,116.495,145.507,121.148,150.53,119.899,149.281,116.747,145.882,115.098,143.875,113.064,141.72,111.662,140.097,115.731,144.138,120.773,149.155
2023-10-23,76.0,121.236,121.236,145.932,117.773,143.764,113.66,140.626,113.665,141.565,114.374,143.076,114.81,143.529,117.662,146.674,119.865,149.247,116.125,145.507,112.862,141.997,112.739,141.516,113.017,141.674,113.773,142.207,117.55,145.958,119.859,148.242
2023-10-24,125.0,104.677,104.677,129.373,100.494,126.485,99.398,126.364,102.067,129.966,106.157,134.859,108.389,137.108,110.174,139.186,109.246,138.628,104.645,134.027,102.614,131.749,104.935,133.712,108.747,137.403,110.874,139.308,111.845,140.252,111.044,139.426
2023-10-25,128.0,106.845,106.845,131.541,103.153,129.143,101.922,128.888,104.28,132.18,107.8,136.502,109.406,138.125,111.023,140.035,110.695,140.077,106.528,135.91,104.459,133.594,106.518,135.295,109.719,138.375,111.295,139.729,112.278,140.685,112.053,140.436
2023-10-26,98.0,100.339,100.339,125.035,107.436,133.427,115.648,142.614,116.875,144.774,114.982,143.683,116.637,145.356,109.832,138.844,101.482,130.864,108.28,137.661,116.336,145.472,117.026,145.803,114.847,143.503,116.506,144.94,110.075,138.482,101.975,130.357
2023-10-27,104.0,110.368,110.368,135.064,114.326,140.316,117.027,143.992,116.262,144.162,114.133,142.835,110.53,139.249,107.212,136.224,108.598,137.98,112.865,142.246,115.547,144.682,114.927,143.704,113.013,141.669,110.227,138.661,106.46,134.867,107.998,136.38
2023-10-28,110.3,118.047,118.047,142.743,118.834,144.825,116.223,143.189,114.077,141.976,111.497,140.198,107.568,136.287,110.168,139.18,116.094,145.476,117.045,146.427,114.644,143.779,112.867,141.644,110.19,138.846,106.767,135.202,109.132,137.539,115.549,143.932
2023-10-29,117.0,115.347,115.347,140.044,114.471,140.462,111.451,138.417,110.174,138.074,108.846,137.548,107.028,135.747,109.709,138.721,114.003,143.385,113.026,142.408,110.486,139.621,109.249,138.026,107.602,136.259,106.336,134.77,109.501,137.909,113.901,142.283
2023-10-30,106.0,116.306,116.306,141.002,113.234,139.225,109.811,136.776,110.049,137.948,110.939,139.64,111.11,139.829,113.371,142.383,115.41,144.792,112.101,141.483,109.354,138.489,109.484,138.261,110.008,138.665,110.546,138.98,113.463,141.87,115.608,143.99
2023-10-31,122.0,111.821,111.821,136.517,108.252,134.243,105.667,132.633,106.991,134.89,109.234,137.936,110.072,138.791,111.668,140.68,112.538,141.92,108.606,137.988,106.272,135.408,107.406,136.183,109.33,137.986,110.328,138.762,112.162,140.569,113.106,141.488
2023-11-01,121.2,108.152,108.152,132.849,105.291,131.282,103.549,130.515,104.944,132.843,107.088,135.79,107.447,136.166,108.627,137.639,109.829,139.211,106.486,135.868,104.54,133.675,105.745,134.522,107.601,136.257,108.068,136.502,109.261,137.668,110.36,138.742
2023-11-02,109.0,98.915,98.915,123.611,105.797,131.787,112.944,139.909,113.375,141.274,110.863,139.565,111.241,139.96,105.011,134.022,99.028,128.41,105.724,135.106,112.95,142.085,112.996,141.773,110.291,138.947,110.919,139.353,105.217,133.624,99.272,127.654
2023-11-03,131.0,108.342,108.342,133.039,110.786,136.777,112.084,139.05,111.311,139.211,109.824,138.525,105.98,134.699,103.856,132.868,106.905,136.287,109.623,139.005,110.849,139.984,110.299,139.076,109.067,137.723,106.027,134.461,103.408,131.815,106.427,134.809
2023-11-04,128.0,117.078,117.078,141.775,117.847,143.838,115.048,142.014,112.733,140.633,109.96,138.661,106.16,134.879,109.085,138.097,115.161,144.543,116.054,145.436,113.563,142.698,111.622,140.399,108.735,137.391,105.332,133.766,108.149,136.556,114.67,143.053
2023-11-05,123.7,117.09,117.09,141.786,116.643,142.634,113.402,140.367,111.629,139.528,109.645,138.347,107.426,136.145,110.657,139.669,115.573,144.955,115.06,144.442,112.278,141.413,110.63,139.407,108.311,136.968,106.615,135.049,110.298,138.705,115.4,143.782
2023-11-06,91.0,117.809,117.809,142.505,115.177,141.167,111.431,138.397,111.069,138.969,111.155,139.857,110.862,139.581,113.491,142.503,116.365,145.747,113.476,142.858,110.518,139.654,110.131,138.908,109.813,138.469,109.927,138.361,113.457,141.864,116.337,144.719
2023-11-07,118.0,104.035,104.035,128.732,101.674,127.664,100.02,126.985,100.87,128.77,102.387,131.089,102.249,130.968,103.327,132.339,105.134,134.516,102.434,131.816,100.761,129.897,101.519,130.296,102.852,131.508,102.885,131.32,104.076,132.483,105.705,134.087
2023-11-08,114.0,101.574,101.574,126.27,99.768,125.759,98.594,125.559,99.449,127.348,100.847,129.549,100.415,129.134,101.596,130.608,103.36,132.742,101.242,130.624,99.619,128.755,100.516,129.293,101.714,130.37,101.463,129.897,102.419,130.826,104.131,132.514
2023-11-09,88.0,94.027,94.027,118.724,99.637,125.628,105.512,132.478,105.905,133.805,103.7,132.402,105.027,133.746,100.252,129.263,94.471,123.853,99.734,129.116,105.917,135.053,105.93,134.707,103.405,132.061,104.705,133.139,100.881,129.288,95.066,123.448
2023-11-10,123.0,101.535,101.535,126.232,102.745,128.735,103.171,130.137,102.699,130.598,101.813,130.515,99.156,127.875,97.881,126.893,100.48,129.863,101.784,131.166,102.455,131.59,102.129,130.906,101.383,130.039,99.243,127.677,97.894,126.301,100.407,128.789
2023-11-11,111.7,109.114,109.114,133.81,109.1,135.09,106.499,133.465,104.963,132.862,103.24,131.942,100.456,129.175,102.749,131.761,107.287,136.669,107.413,136.794,105.326,134.462,104.142,132.919,102.311,130.968,99.882,128.317,102.197,130.604,107.239,135.621
2023-11-12,113.8,107.11,107.11,131.807,106.403,132.394,103.927,130.893,102.955,130.854,102.021,130.723,100.179,128.898,102.255,131.267,105.754,135.136,105.08,134.462,102.874,132.009,102.238,131.015,101.054,129.71,99.803,128.237,102.208,130.615,105.952,134.335
2023-11-13,99.0,107.125,107.125,131.821,105.328,131.319,102.765,129.731,102.516,130.415,102.651,131.353,101.648,130.367,103.081,132.093,105.816,135.198,103.973,133.355,102.048,131.183,101.881,130.658,101.828,130.484,101.319,129.754,103.243,131.65,106.054,134.436
2023-11-14,115.0,102.103,102.103,126.799,100.038,126.028,98.424,125.39,98.974,126.873,100.141,128.842,99.689,128.408,100.708,129.72,102.822,132.204,100.49,129.872,98.911,128.046,99.45,128.227,100.494,129.15,100.212,128.647,101.394,129.801,103.327,131.709
2023-11-15,108.0,101.214,101.214,125.91,99.548,125.538,98.222,125.187,98.79,126.689,99.86,128.562,99.163,127.882,100.243,129.255,102.344,131.726,100.401,129.783,98.805,127.941,99.464,128.241,100.381,129.037,99.856,128.291,100.886,129.293,102.904,131.287
2023-11-16,72.0,92.086,92.086,116.782,97.015,123.006,102.096,129.062,102.434,130.333,100.371,129.073,101.94,130.659,97.972,126.984,92.576,121.958,97.123,126.505,102.701,131.836,102.658,131.435,100.249,128.905,101.631,130.065,98.695,127.102,93.326,121.708
2023-11-17,90.0,96.156,96.156,120.853,95.984,121.975,95.105,122.071,94.689,122.588,94.183,122.885,92.728,121.447,93.028,122.04,95.758,125.14,95.416,124.797,94.958,124.094,94.678,123.455,94.092,122.748,92.939,121.374,93.745,122.152,96.149,124.532
2023-11-18,104.0,96.937,96.937,121.633,96.188,122.179,94.731,121.696,94.281,122.18,94.028,122.729,92.25,120.969,92.997,122.009,96.548,125.93,95.664,125.046,94.523,123.658,94.269,123.046,93.972,122.628,92.562,120.996,93.695,122.102,96.898,125.28
2023-11-19,110.0,98.055,98.055,122.751,97.331,123.322,95.886,122.852,95.471,123.37,95.221,123.923,93.419,122.138,94.162,123.174,97.707,127.09,96.828,126.21,95.657,124.793,95.406,124.183,95.09,123.746,93.682,122.116,94.788,123.195,98.003,126.385
2023-11-20,84.0,99.519,99.519,124.216,98.586,124.577,97.273,124.239,97.124,125.023,97.212,125.914,95.713,124.432,96.543,125.555,99.726,129.108,98.625,128.007,97.413,126.548,97.315,126.092,97.305,125.961,96.227,124.662,97.246,125.653,100.157,128.539
2023-11-21,101.4,97.291,97.291,121.987,95.847,121.838,94.866,121.832,95.374,123.274,96.407,125.108,95.696,124.415,96.856,125.868,98.935,128.317,97.313,126.695,95.931,125.067,96.565,125.342,97.489,126.145,96.992,125.427,97.9,126.307,99.893,128.276
2023-11-22,99.0,95.444,95.444,120.14,94.278,120.269,93.62,120.586,94.097,121.997,95.064,123.766,94.254,122.973,95.475,124.487,97.539,126.921,96.255,125.637,94.994,124.129,95.608,124.385,96.478,125.135,95.938,124.372,96.693,125.1,98.718,127.101
2023-11-23,77.0,89.04,89.04,113.736,93.175,119.166,97.492,124.458,97.902,125.801,96.186,124.888,98.042,126.761,95.031,124.043,89.982,119.364,93.73,123.112,98.663,127.799,98.703,127.48,96.631,125.287,98.114,126.548,96.013,124.42,91.116,119.498
2023-11-24,96.0,95.507,95.507,120.203,94.767,120.757,93.328,120.294,92.82,120.72,92.537,121.238,90.799,119.518,91.515,120.527,95.009,124.391,94.169,123.55,93.112,122.247,92.839,121.616,92.55,121.207,91.129,119.564,92.262,120.669,95.408,123.791
2023-11-25,108.6,95.887,95.887,120.583,95.092,121.083,93.606,120.571,93.096,120.996,92.838,121.539,91.086,119.805,91.838,120.85,95.373,124.755,94.477,123.859,93.343,122.479,93.069,121.846,92.806,121.462,91.375,119.81,92.54,120.947,95.734,124.116
2023-11-26,131.0,97.088,97.088,121.784,96.32,122.311,94.826,121.791,94.345,122.244,94.079,122.78,92.303,121.022,93.077,122.089,96.6,125.982,95.716,125.098,94.537,123.673,94.267,123.044,93.968,122.624,92.548,120.982,93.708,122.115,96.92,125.302
2023-11-27,103.0,100.773,100.773,125.469,99.926,125.916,98.273,125.239,97.847,125.746,97.587,126.288,95.869,124.588,96.78,125.791,100.208,129.59,99.244,128.626,97.911,127.047,97.604,126.381,97.237,125.893,95.995,124.429,97.256,125.663,100.473,128.856
2023-11-28,115.0,101.981,101.981,126.677,99.987,125.978,98.373,125.339,98.9,126.799,100.006,128.708,99.485,128.204,100.49,129.502,102.678,132.061,100.406,129.787,98.839,127.974,99.371,128.148,100.344,129.0,100.004,128.439,101.188,129.595,103.178,131.56
2023-11-29,115.0,100.404,100.404,125.1,98.845,124.836,97.668,124.634,98.315,126.215,99.433,128.135,98.73,127.449,99.858,128.87,101.892,131.274,100.046,129.428,98.476,127.611,99.24,128.017,100.181,128.838,99.662,128.096,100.629,129.036,102.592,130.974
2023-11-30,95.0,93.089,93.089,117.786,97.978,123.968,102.878,129.843,103.159,131.058,101.026,129.728,102.418,131.137,98.496,127.507,93.426,122.808,97.91,127.292,103.359,132.494,103.248,132.025,100.753,129.409,102.013,130.448,99.166,127.573,94.083,122.466
2023-12-01,105.0,99.061,99.061,123.758,99.325,125.316,98.776,125.742,98.231,126.131,97.613,126.314,95.205,123.924,94.889,123.901,98.092,127.474,98.411,127.793,98.213,127.348,97.867,126.644,97.367,126.023,95.356,123.79,95.104,123.511,98.183,126.565
2023-12-02,105.0,100.477,100.477,125.174,99.841,125.831,97.759,124.725,96.908,124.807,96.2,124.902,94.166,122.885,95.577,124.589,99.068,128.45,98.554,127.936,96.966,126.101,96.501,125.278,95.747,124.403,94.114,122.548,95.722,124.129,99.423,127.805
2023-12-03,105.0,99.222,99.222,123.918,98.428,124.419,96.51,123.476,95.846,123.746,95.382,124.083,93.609,122.328,94.864,123.876,98.173,127.555,97.409,126.79,95.862,124.997,95.551,124.328,95.003,123.659,93.669,122.103,95.249,123.656,98.569,126.951
2023-12-04,99.0,98.302,98.302,122.998,97.476,123.467,95.965,122.931,95.585,123.484,95.433,124.135,93.786,122.505,94.772,123.784,98.024,127.406,97.114,126.496,95.793,124.928,95.632,124.409,95.405,124.061,94.151,122.585,95.376,123.783,98.461,126.843
2023-12-05,107.0,94.261,94.261,118.957,93.101,119.091,92.34,119.306,92.671,120.571,93.508,122.209,92.627,121.346,93.806,122.818,96.022,125.404,94.772,124.153,93.551,122.686,94.067,122.844,94.845,123.501,94.206,122.641,95.035,123.442,97.168,125.55
2023-12-06,85.2,93.47,93.47,118.167,92.204,118.195,91.642,118.607,92.197,120.096,93.335,122.036,92.701,121.42,94.0,123.012,95.855,125.238,94.506,123.888,93.273,122.409,94.008,122.785,95.078,123.734,94.659,123.093,95.402,123.809,97.239,125.621
2023-12-07,74.0,85.731,85.731,110.427,89.172,115.163,93.503,120.468,94.341,122.241,93.485,122.187,95.711,124.43,93.304,122.316,88.046,117.429,91.175,120.557,95.647,124.782,96.203,124.98,95.033,123.689,96.83,125.264,94.822,123.229,89.805,118.188
2023-12-08,81.0,93.271,93.271,117.967,92.475,118.465,91.001,117.967,90.478,118.377,90.217,118.919,88.512,117.231,89.277,118.289,92.872,122.255,91.985,121.367,90.97,120.105,90.733,119.51,90.479,119.135,89.089,117.523,90.303,118.71,93.462,121.845
2023-12-09,82.0,93.97,93.97,118.666,93.195,119.185,91.734,118.699,91.238,119.138,90.98,119.682,89.259,117.978,90.021,119.033,93.618,123.0,92.736,122.117,91.707,120.842,91.476,120.253,91.206,119.863,89.822,118.256,91.018,119.425,94.184,122.566
2023-12-10,85.0,94.546,94.546,119.242,93.784,119.774,92.407,119.373,92.03,119.929,91.863,120.564,90.19,118.909,90.983,119.995,94.496,123.878,93.597,122.979,92.565,121.701,92.418,121.195,92.202,120.858,90.901,119.335,92.047,120.454,95.135,123.517
2023-12-11,74.0,92.369,92.369,117.066,91.167,117.157,90.675,117.64,91.32,119.22,92.484,121.185,91.873,120.592,93.184,122.196,95.103,124.485,93.775,123.157,92.65,121.785,93.467,122.244,94.515,123.171,94.181,122.615,94.921,123.328,96.718,125.101
2023-12-12,81.6,90.291,90.291,114.987,88.765,114.756,88.96,115.925,90.399,118.298,92.578,121.28,92.782,121.501,94.492,123.504,95.215,124.598,93.566,122.947,92.399,121.535,93.969,122.746,95.974,124.63,96.395,124.829,96.83,125.237,97.635,126.018
2023-12-13,81.0,89.797,89.797,114.494,88.141,114.131,88.736,115.701,90.657,118.557,93.391,122.093,94.016,122.735,95.938,124.95,96.039,125.422,94.228,123.61,93.049,122.184,95.049,123.826,97.542,126.198,98.394,126.829,98.643,127.05,98.916,127.298
2023-12-14,67.0,84.062,84.062,108.759,87.036,113.026,92.259,119.225,94.439,122.338,95.125,123.827,98.323,127.042,96.64,125.651,90.164,119.546,92.702,122.084,96.992,126.127,98.755,127.532,98.906,127.562,101.808,130.243,99.426,127.833,93.31,121.692
2023-12-15,58.0,92.292,92.292,116.988,91.362,117.353,90.771,117.737,91.344,119.243,92.189,120.891,91.295,120.013,92.479,121.491,94.955,124.337,93.791,123.173,92.858,121.993,93.566,122.343,94.195,122.851,93.754,122.189,94.568,122.975,96.666,125.048
2023-12-16,78.6,92.684,92.684,117.38,91.959,117.95,90.991,117.957,91.125,119.024,91.385,120.087,90.032,118.751,90.991,120.003,94.192,123.574,93.223,122.604,92.367,121.502,92.668,121.445,92.735,121.391,91.887,120.321,92.886,121.293,95.544,123.926
2023-12-17,75.0,91.582,91.582,116.278,90.525,116.516,90.176,117.142,91.025,118.925,92.237,120.939,91.639,120.358,92.967,121.979,95.001,124.383,93.717,123.099,92.76,121.895,93.732,122.509,94.714,123.37,94.538,122.972,95.243,123.65,96.983,125.365
2023-12-18,82.0,90.653,90.653,115.349,89.263,115.254,89.567,116.533,91.18,119.079,93.385,122.086,93.567,122.286,95.28,124.292,96.103,125.485,94.495,123.877,93.432,122.568,95.112,123.889,97.037,125.693,97.569,126.004,97.959,126.366,98.745,127.127
2023-12-19,96.0,89.545,89.545,114.242,87.902,113.892,88.558,115.524,90.618,118.518,93.442,122.143,94.129,122.848,96.076,125.088,96.151,125.533,94.301,123.683,93.169,122.304,95.29,124.067,97.819,126.475,98.778,127.213,99.012,127.419,99.198,127.58
2023-12-20,99.0,90.092,90.092,114.788,88.485,114.476,89.176,116.141,91.234,119.133,94.041,122.743,94.7,123.419,96.646,125.658,96.721,126.103,94.911,124.293,93.772,122.907,95.869,124.646,98.377,127.034,99.328,127.762,99.531,127.938,99.738,128.12
2023-12-21,78.0,86.384,86.384,111.081,89.405,115.396,94.133,121.099,95.919,123.819,96.139,124.841,98.804,127.523,97.02,126.031,91.378,120.76,93.953,123.334,98.064,127.199,99.442,128.219,99.143,127.8,101.586,130.02,99.422,127.829,94.041,122.423
2023-12-22,93.0,96.359,96.359,121.055,95.732,121.723,94.681,121.647,94.757,122.657,94.875,123.577,93.312,122.031,94.191,123.203,97.519,126.901,96.624,126.006,95.669,124.805,95.839,124.615,95.741,124.397,94.722,123.156,95.654,124.061,98.525,126.907
2023-12-23,96.0,97.894,97.894,122.59,97.466,123.457,96.103,123.069,95.651,123.551,95.135,123.836,93.254,121.973,94.265,123.277,98.455,127.838,97.666,127.047,96.564,125.699,96.203,124.98,95.478,124.134,94.09,122.524,95.563,123.97,99.034,127.416
2023-12-24,90.0,96.611,96.611,121.307,95.936,121.926,94.931,121.897,95.074,122.973,95.282,123.984,93.81,122.529,94.728,123.74,97.934,127.316,96.98,126.362,95.98,125.115,96.206,124.983,96.186,124.842,95.259,123.694,96.197,124.604,98.958,127.34
2023-12-25,88.8,94.342,94.342,119.038,92.985,118.975,92.82,119.786,94.02,121.919,95.711,124.413,95.519,124.238,96.978,125.99,98.43,127.812,96.847,126.229,95.755,124.89,96.93,125.707,98.365,127.022,98.597,127.031,99.157,127.564,100.476,128.859
2023-12-26,106.0,93.378,93.378,118.074,91.337,117.327,91.404,118.37,93.318,121.217,96.041,124.743,96.759,125.478,98.532,127.544,98.836,128.218,96.541,125.923,95.256,124.392,97.151,125.928,99.597,128.253,100.547,128.982,101.035,129.442,101.368,129.75
2023-12-27,104.0,93.052,93.052,117.748,91.333,117.323,91.638,118.604,93.587,121.486,96.246,124.948,96.767,125.486,98.591,127.603,98.868,128.25,96.881,126.262,95.567,124.702,97.567,126.344,99.918,128.574,100.677,129.112,101.032,129.439,101.427,129.809
2023-12-28,104.0,89.55,89.55,114.246,92.512,118.503,96.945,123.911,98.636,126.535,98.734,127.436,101.076,129.795,99.339,128.351,94.191,123.573,96.672,126.054,100.511,129.647,101.75,130.527,101.302,129.958,103.513,131.948,101.454,129.861,96.556,124.938
2023-12-29,98.0,101.203,101.203,125.899,101.088,127.078,100.134,127.1,100.014,127.913,99.773,128.474,97.219,125.938,97.55,126.561,101.566,130.948,101.294,130.676,100.541,129.676,100.483,129.26,100.123,128.779,98.259,126.694,98.413,126.82,102.111,130.493
2023-12-30,95.0,104.179,104.179,128.875,104.07,130.06,102.148,129.114,101.162,129.062,99.934,128.636,97.645,126.364,99.465,128.477,104.14,133.522,103.761,133.143,102.121,131.257,101.293,130.07,99.8,128.456,98.004,126.438,100.179,128.586,104.481,132.864
2023-12-31,96.0,99.528,99.528,124.225,98.914,124.905,97.775,124.741,97.815,125.714,97.866,126.567,96.374,125.093,97.628,126.64,100.908,130.29,99.997,129.379,98.729,127.865,98.846,127.623,98.608,127.264,97.684,126.118,98.927,127.334,101.84,130.222
2024-01-01,80.9,96.949,96.949,121.645,95.252,121.243,94.886,121.852,96.19,124.09,98.05,126.752,98.09,126.809,99.514,128.526,100.88,130.263,98.923,128.305,97.778,126.913,98.923,127.7,100.506,129.162,100.998,129.432,101.633,130.04,102.825,131.208
2024-01-02,90.0,93.902,93.902,118.598,91.558,117.549,91.68,118.646,93.879,121.778,96.997,125.699,98.085,126.804,99.955,128.967,99.855,129.238,97.237,126.619,95.891,125.027,98.014,126.791,100.834,129.49,102.122,130.556,102.586,130.993,102.552,130.935
2024-01-03,93.0,91.494,91.494,116.191,89.661,115.651,90.305,117.271,92.573,120.473,95.659,124.361,96.532,125.251,98.537,127.549,98.298,127.681,96.218,125.6,94.92,124.055,97.228,126.005,99.993,128.649,101.081,129.515,101.291,129.698,101.258,129.641
2024-01-04,83.0,86.213,86.213,110.909,89.122,115.113,94.157,121.123,96.289,124.188,96.929,125.63,99.931,128.65,98.297,127.309,92.117,121.5,94.573,123.955,98.661,127.796,100.349,129.126,100.437,129.093,103.197,131.632,100.88,129.287,95.068,123.45
2024-01-05,78.6,96.109,96.109,120.805,95.288,121.278,94.649,121.615,95.228,123.127,95.962,124.664,94.896,123.615,96.016,125.028,98.612,127.994,97.498,126.88,96.469,125.604,97.09,125.867,97.548,126.204,97.017,125.451,97.781,126.188,100.038,128.42
2024-01-06,58.0,99.039,99.039,123.735,98.679,124.67,97.365,124.33,97.008,124.908,96.508,125.21,94.597,123.316,95.596,124.608,99.807,129.19,99.037,128.419,97.948,127.083,97.632,126.409,96.865,125.521,95.519,123.953,96.941,125.348,100.412,128.795
2024-01-07,86.0,92.933,92.933,117.629,91.823,117.814,91.653,118.619,92.738,120.637,94.204,122.906,93.769,122.488,95.186,124.198,96.905,126.288,95.545,124.927,94.515,123.65,95.666,124.443,96.86,125.516,96.862,125.296,97.45,125.857,98.968,127.35
2024-01-08,77.3,91.71,91.71,116.406,90.227,116.217,90.579,117.545,92.294,120.194,94.64,123.342,94.94,123.659,96.689,125.701,97.339,126.722,95.637,125.019,94.527,123.662,96.259,125.036,98.316,126.972,98.969,127.403,99.315,127.722,99.98,128.363
2024-01-09,150.0,90.893,90.893,115.589,88.848,114.839,89.461,116.426,91.797,119.696,95.034,123.736,96.123,124.842,98.149,127.161,97.802,127.184,95.526,124.908,94.277,123.413,96.609,125.386,99.539,128.195,100.842,129.276,101.091,129.498,100.903,129.286
2024-01-10,89.0,95.735,95.735,120.431,93.386,119.377,93.619,120.585,96.068,123.967,99.404,128.106,100.571,129.29,102.514,131.525,102.148,131.53,99.454,128.836,97.971,127.106,100.336,129.113,103.306,131.962,104.661,133.095,105.038,133.445,104.829,133.212
2024-01-11,110.0,90.773,90.773,115.47,95.053,121.044,101.222,128.188,103.306,131.205,103.226,131.927,106.252,134.971,103.355,132.367,96.095,125.477,99.82,129.202,105.115,134.25,106.584,135.361,105.855,134.511,108.755,137.189,105.472,133.879,98.546,126.928
2024-01-12,84.0,102.402,102.402,127.098,103.294,129.284,103.796,130.761,104.094,131.994,103.895,132.596,101.732,130.45,101.174,130.186,103.575,132.957,104.317,133.699,104.681,133.816,104.923,133.7,104.569,133.225,103.101,131.535,102.032,130.439,104.294,132.676
2024-01-13,85.0,107.324,107.324,132.02,107.479,133.47,105.68,132.646,104.691,132.591,103.291,131.993,100.732,129.451,102.527,131.539,107.627,137.009,107.393,136.775,105.795,134.93,104.814,133.591,103.103,131.759,101.049,129.483,103.127,131.534,107.777,136.159
