household_id,substation,category,archetype,w_h,lambda_h,gamma_sh_h,gamma_cu_h,y_max_h,tariff_class,baseline_kwh,optimised_kwh,energy_shifted_kwh,energy_curtailed_kwh,n_shift_slots,n_curtail_slots,discomfort_J2_tk,incentive_received_tk,n_dr_events,income_band,monthly_income_bdt,household_size,peak_baseline_kw,peak_optimised_kw,connected_load_kw,J1_baseline_tk,J1_optimised_tk,rebate_tk,marginal_rate_tk_per_kwh,period_days,scale_to_30d,baseline_kwh_30d,optimised_kwh_30d,bill_baseline_tk,bill_optimised_tk,surcharge_tk,energy_charge_baseline_tk,energy_charge_optimised_tk,eff_rate_baseline,eff_rate_optimised,slab_baseline,slab_optimised,saving_tk,saving_pct,J1_saving_tk,energy_saving_kwh,energy_saving_pct,peak_reduction_kw,peak_reduction_pct,qoe,qoe_ok,net_benefit_tk,gained,saving_per_discomfort,participated
KLNC0049,Kalyanpur,Residential,Res-C,870.7040035261654,0.21745940515774276,2.5975297403895934,33.72655172425979,0.23199097765753185,LT-A,24.16390977362295,24.16390977362295,0.0,0.0,0,0,0.0,0.0,0,lower-middle,18029.55417813104,5,0.6167581061931574,0.6167581061931574,1.1156000000000001,128.55199999567415,128.55199999567415,0.0,5.32,30,1.0,24.16390977362295,24.16390977362295,184.17755999545778,184.17755999545778,0.0,128.5519999956741,128.5519999956741,7.622009919789715,7.622009919789715,lifeline 0-50,lifeline 0-50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,,False
KLNC0050,Kalyanpur,Residential,Res-B,870.7040035261654,0.39460692867105823,0.8960546873444394,17.933562091094213,0.37795147899335396,LT-A,223.2576587965269,190.86537717259623,0.0,32.39228162393064,0,790,580.9089937749702,53.761435817411915,29,middle,47449.94415321457,4,1.449153114128455,1.4361233653040855,3.6854999999999998,2031.6446950483946,1683.1134964532146,53.761435817411915,9.1,30,1.0,223.2576587965269,190.86537717259623,1987.0574798008145,1683.3040412654213,0.0,1737.6446950483949,1448.355705967068,8.90028808199491,8.819326303184043,201-300,76-200,303.7534385353931,15.286595462041783,348.53119859518006,32.39228162393067,14.508922918273736,0.01302974882436958,0.8991285114965847,0.8549107708172627,True,-223.3941194221652,False,0.5228933306084425,True
KLNC0051,Kalyanpur,Residential,Res-C,870.7040035261654,0.16366102019524792,3.3488874446319654,25.917190808079965,0.2560423447800304,LT-A,56.9024194746274,56.9024194746274,0.0,0.0,0,0,0.0,0.0,0,lower-middle,11054.914903987574,4,0.1450698591344856,0.1450698591344856,0.20550000000000002,351.6569523531974,351.6569523531974,0.0,6.18,30,1.0,56.9024194746274,56.9024194746274,391.2897999708572,391.2897999708572,0.0,351.6569523531973,351.6569523531973,6.876505491042116,6.876505491042116,1-75,1-75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,,False
KLNC0052,Kalyanpur,Residential,Res-B,870.7040035261654,0.20627063391958872,1.7133274625056438,20.366565076793147,0.4345825240746983,LT-A,286.50110516868153,286.50110516868153,0.0,0.0,0,0,0.0,0.0,0,middle,36981.51686788709,4,1.3490060193699596,1.3490060193699596,3.0101,2607.160057035003,2607.160057035003,0.0,9.1,30,1.0,286.50110516868153,286.50110516868153,2561.563469886752,2561.563469886752,0.0,2313.160057035002,2313.160057035002,8.940850222475044,8.940850222475044,201-300,201-300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,,False
KLNC0053,Kalyanpur,Residential,Res-B,870.7040035261654,0.379172830089032,2.305829386049639,18.31306289586838,0.43673165465457464,LT-A,100.05906586808285,93.7937257614858,0.0,6.265340106597035,0,352,114.73756743611817,18.796020319791104,16,middle,31577.662763859287,4,0.6511913614769822,0.6511913614769822,1.4104,850.5020598787041,778.4506486528383,18.796020319791104,8.5,30,1.0,100.05906586808285,93.7937257614858,772.5258028726395,716.6076424212608,0.0,676.5020598787042,623.2466689726293,7.720697731589178,7.640251377193068,76-200,76-200,55.91816045137864,7.238355048264641,72.05141122586588,6.265340106597051,6.2616416136217286,0.0,0.0,0.9373835838637828,True,-40.02338666494843,False,0.4873570331052373,True
KLNC0054,Kalyanpur,Residential,Res-B,870.7040035261654,0.19145907565073858,1.4301935145390692,22.94831928635001,0.3916981705535348,LT-A,117.33288865854216,117.33288865854216,0.0,0.0,0,0,0.0,0.0,0,middle,39864.59088264488,4,0.5655686038189451,0.5655686038189451,2.0740000000000003,997.3295535976083,997.3295535976083,0.0,8.5,30,1.0,117.33288865854216,117.33288865854216,955.9594312774888,955.9594312774888,0.0,823.3295535976083,823.3295535976083,8.147412393974946,8.147412393974946,76-200,76-200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,,False
KLNC0055,Kalyanpur,Residential,Res-C,870.7040035261654,0.25535305076101755,2.822092871316445,36.320163997739144,0.2953459076953777,LT-A,62.067836496534554,62.067836496534554,0.0,0.0,0,0,0.0,0.0,0,lower-middle,10878.332634073482,5,0.20778989701093842,0.20778989701093842,0.2955,383.5792295485834,383.5792295485834,0.0,6.18,30,1.0,62.067836496534554,62.067836496534554,424.80819102601265,424.80819102601265,0.0,383.5792295485835,383.5792295485835,6.844256462036196,6.844256462036196,1-75,1-75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,,False
KLNC0056,Kalyanpur,Residential,Res-B,870.7040035261654,0.3087394560541797,1.481494862369495,14.947118341924053,0.4073086002643656,LT-A,242.86297706870135,212.48817436241734,0.0,30.37480270628403,0,675,454.0157706634224,58.44555533884164,25,middle,49277.270017408206,5,0.9848572190111066,0.9723961696249958,4.27,2210.053091325183,1875.1968313591565,58.44555533884164,9.1,30,1.0,242.86297706870135,212.48817436241734,2200.162745891442,1909.9315060328977,0.0,1916.0530913251823,1639.6423866979978,9.059276026535148,8.98841317529201,201-300,201-300,290.2312398585441,13.191353248777551,334.8562599660263,30.374802706284015,12.506971244814956,0.012461049386110812,1.2652645627782402,0.8749302875518504,True,-105.33897546603669,False,0.6392536528730024,True
KLNC0057,Kalyanpur,Residential,Res-A,870.7040035261654,0.5152007012886163,2.0724870635832118,21.550454499005372,0.36715118363325305,LT-A,462.23121847988944,392.8965357079061,0.0,69.33468277198344,0,811,1494.1939262806002,111.2970480792962,30,upper-middle,151928.14713669295,5,2.2163955598195306,2.0742082324543203,5.245,6938.090589383142,5786.079952896375,111.2970480792962,15.01,30,1.0,462.23121847988944,392.8965357079061,4779.999618852297,3727.4524071855594,0.0,4332.0905893831405,3329.6646735100567,10.341144058966808,9.487109374659099,401-600,301-400,1052.547211666738,22.019817899472134,1152.010636486767,69.33468277198335,14.999999999999986,0.14218732736521034,6.415250505951559,0.85,True,-330.34966653456604,False,0.7044247692043397,True
KLNC0058,Kalyanpur,Residential,Res-B,870.7040035261654,0.3042194594787339,1.201483068600502,20.207115891079255,0.42357278553026073,LT-A,122.53195424383613,122.53195424383613,0.0,0.0,0,0,0.0,0.0,0,middle,56814.18924254266,5,0.7304969696021475,0.7304969696021475,2.1104000000000003,1041.5216110726067,1041.5216110726067,0.0,8.5,30,1.0,122.53195424383613,122.53195424383613,1003.9663316262374,1003.9663316262374,0.0,867.5216110726071,867.5216110726071,8.193506239428489,8.193506239428489,76-200,76-200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,,False
KLNC0059,Kalyanpur,Residential,Res-C,870.7040035261654,0.2046876731057631,3.700551643661855,26.88477883302004,0.32740782777422145,LT-A,44.51326483978089,44.51326483978089,0.0,0.0,0,0,0.0,0.0,0,lower-middle,18842.45212307295,5,0.6609921886138814,0.6609921886138814,1.8597,236.81056894763447,236.81056894763447,0.0,5.32,30,1.0,44.51326483978089,44.51326483978089,330.66386739501604,330.66386739501604,0.0,236.81056894763432,236.81056894763432,7.428434391078552,7.428434391078552,lifeline 0-50,lifeline 0-50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,,False
KLNC0060,Kalyanpur,Residential,Res-A,870.7040035261654,0.576947928344938,1.752484897195319,16.873747426794203,0.40899664994325513,LT-A,517.3503323204782,439.74778247240636,0.0,77.60254984807173,0,651,1309.4458258115692,124.60695962445294,30,upper-middle,157822.5630308133,6,3.5646409773171754,3.5646409773171754,5.6259,7765.428488130377,6476.007255286367,124.60695962445294,15.01,30,1.0,517.3503323204782,439.74778247240636,5665.502102536896,4442.44711565636,0.0,5159.428488130377,3994.6142149108196,10.950997319602262,10.10226155247325,401-600,401-600,1223.0549868805356,21.587759826845296,1289.4212328440108,77.60254984807182,15.000000000000016,0.0,0.0,0.85,True,38.21612069341927,True,0.934024885010046,True
KLNC0061,Kalyanpur,Residential,Res-B,870.7040035261654,0.35253847394885024,0.4753260005692048,17.743987221153308,0.3785594260094232,LT-A,159.3033630779462,146.5306072256699,0.0,12.772755852276273,0,418,226.6396166217013,38.318267556828815,16,middle,25135.214941300288,5,0.7801242614535695,0.7753814934539336,2.0004,1354.078586162543,1207.1918938613655,38.318267556828815,8.5,30,1.0,159.3033630779462,146.5306072256699,1327.30015547067,1213.303309489104,0.0,1180.0785861625427,1071.5101614181942,8.331902916708858,8.28020392777402,76-200,76-200,113.99684598156591,8.588625979716083,146.8866923011774,12.772755852276276,8.017882112147653,0.004742767999635911,0.6079503271439002,0.9198211788785235,True,-74.32450308330658,False,0.5029872873984135,True
KLNC0062,Kalyanpur,Residential,Res-B,870.7040035261654,0.3365376397258719,1.267543727784382,17.089411319507775,0.3641858151825496,LT-A,106.55774402797542,98.01414319906237,0.0,8.543600828913032,0,476,146.0051087149824,25.630802486739103,16,middle,35604.736013561254,5,0.6722181515910011,0.6722181515910011,1.0655,905.7408242377911,807.4894147052911,25.630802486739103,8.5,30,1.0,106.55774402797542,98.01414319906237,815.3164154496806,739.0647780516316,0.0,731.740824237791,659.1202171920302,7.651404624666503,7.540389110484023,76-200,76-200,76.25163739804896,9.352398155260131,98.25140953250002,8.543600828913043,8.017813164916504,0.0,0.0,0.919821868350835,True,-44.12266883019436,False,0.5222532147618225,True
KLNC0063,Kalyanpur,Residential,Res-B,870.7040035261654,0.22045689378878142,1.82375941788683,17.4788736666114,0.40333496303789773,LT-A,146.87734780981253,146.87734780981253,0.0,0.0,0,0,0.0,0.0,0,middle,44767.132899597214,4,0.8708194081643736,0.8708194081643736,1.9005000000000003,1248.457456383407,1248.457456383407,0.0,8.5,30,1.0,146.87734780981253,146.87734780981253,1211.992379202577,1211.992379202577,0.0,1074.4574563834067,1074.4574563834067,8.251731102688161,8.251731102688161,76-200,76-200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,,False
KLNC0064,Kalyanpur,Residential,Res-B,870.7040035261654,0.44167362787409004,1.682953225173884,21.069301868194334,0.5102457213809815,LT-A,253.74892346431574,232.13824689487336,0.0,21.610676569442376,0,310,455.32186821749576,61.07798561916518,17,middle,40421.99735859067,5,1.2623353909900992,1.2225868787358025,2.7601,2309.1152035252735,2051.3800611241822,61.07798561916518,9.1,30,1.0,253.74892346431574,232.13824689487336,2237.591373701537,2031.1013590805148,0.0,2015.1152035252733,1818.4580467433475,8.81813149452122,8.749533462274847,201-300,201-300,206.49001462102228,9.228227148526946,257.73514240109125,21.610676569442376,8.516558917532294,0.03974851225429665,3.148807562395944,0.9148344108246771,True,-187.7538679773083,False,0.4535033984407426,True
KLNC0065,Kalyanpur,Residential,Res-C,870.7040035261654,0.18484318770258573,2.6076930926730424,30.794297348964648,0.27699680350830813,LT-A,56.91191895531039,56.91191895531039,0.0,0.0,0,0,0.0,0.0,0,lower-middle,10785.322676581376,4,0.5243897986799955,0.5243897986799955,0.9695,351.7156591438182,351.7156591438182,0.0,6.18,30,1.0,56.91191895531039,56.91191895531039,412.05639210100907,412.05639210100907,0.0,351.7156591438182,351.7156591438182,7.2402477313157005,7.2402477313157005,1-75,1-75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,,False
KLNC0066,Kalyanpur,Residential,Res-C,870.7040035261654,0.17315934048959913,2.4292607247185503,34.06868673928574,0.3558799265405525,LT-A,86.01575118502579,86.01575118502579,0.0,0.0,0,0,0.0,0.0,0,lower-middle,24918.85378022799,4,0.4673745531858705,0.4673745531858705,1.0555,731.1338850727191,731.1338850727191,0.0,8.5,30,1.0,86.01575118502579,86.01575118502579,631.5381293263553,631.5381293263553,0.0,557.1338850727193,557.1338850727193,7.342121886116804,7.342121886116804,76-200,76-200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,,False
KLNC0067,Kalyanpur,Residential,Res-A,870.7040035261654,0.6222414978915985,2.1759718284051344,18.293005864889636,0.4540846467372712,LT-A,486.50893859254,413.532597803659,0.0,72.97634078888105,0,429,1334.9566300491856,117.3021555613611,30,upper-middle,98884.95464927837,5,2.998332859566732,2.996530734992202,5.310099999999999,7302.499168274026,6089.822137471561,117.3021555613611,15.01,30,1.0,486.50893859254,413.532597803659,5165.4995366877265,4015.3559176845674,0.0,4696.499168274026,3601.1242930329213,10.61748125662687,9.709889713678672,401-600,401-600,1150.143619003159,22.26587401342922,1212.6770308024643,72.97634078888103,15.000000000000007,0.0018021245745298842,0.060104219876051274,0.8499999999999999,True,-67.5108554846654,False,0.8615587900865235,True
KLNC0068,Kalyanpur,Residential,Res-A,870.7040035261654,0.6914632693061308,2.3578308393055987,19.77627064426744,0.32505395135877446,LT-A,360.20365293629067,306.1731049958472,0.0,54.03054794044359,0,1036,1068.5227391282795,86.69410250561705,30,upper-middle,74353.69706112788,6,1.4686280029187202,1.4220484772795168,3.9550000000000005,3465.159141247117,2858.691167554433,86.69410250561705,9.62,30,1.0,360.20365293629067,306.1731049958472,3340.332598309472,2794.5700335630527,0.0,3015.159141247116,2495.38527006005,9.273455643994476,9.127418404699384,301-400,301-400,545.7625647464192,16.33856954911099,606.4679736926842,54.030547940443455,14.999999999999961,0.04657952563920342,3.1716354002941696,0.8500000000000001,True,-436.0660718762432,False,0.5107636410168139,True
KLNC0069,Kalyanpur,Residential,Res-B,870.7040035261654,0.3848115109239091,1.9749386701412464,21.90542697371685,0.4014670122453854,LT-A,129.5481947878661,129.5481947878661,0.0,0.0,0,0,0.0,0.0,0,middle,49115.529584660806,4,0.7410736664167299,0.7410736664167299,2.7405000000000004,1101.159655696862,1101.159655696862,0.0,8.5,30,1.0,129.5481947878661,129.5481947878661,1094.3736884817051,1094.3736884817051,0.0,927.1596556968618,927.1596556968618,8.447618203200218,8.447618203200218,76-200,76-200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,,False
KLNC0070,Kalyanpur,Residential,Res-C,870.7040035261654,0.18623518568195874,3.3987425647336873,30.96986426658371,0.3060999847812303,LT-A,107.0000529816875,107.0000529816875,0.0,0.0,0,0,0.0,0.0,0,lower-middle,20567.288074719247,5,0.5536109480430035,0.5536109480430035,1.0456999999999999,909.5004503443434,909.5004503443434,0.0,8.5,30,1.0,107.0000529816875,107.0000529816875,818.3908428615609,818.3908428615609,0.0,735.5004503443438,735.5004503443438,7.648508762903362,7.648508762903362,76-200,76-200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,,False
KLNC0071,Kalyanpur,Residential,Res-B,870.7040035261654,0.3991342726771476,1.3328465692852791,19.501223809108577,0.38144986591903524,LT-A,156.97964987528658,144.39717437471793,0.0,12.582475500568648,0,424,245.37367080921467,37.74742650170595,16,middle,59168.290080474,4,0.9708313693658621,0.964515484744346,1.214,1334.3270239399362,1189.6285556833966,37.74742650170595,8.5,30,1.0,156.97964987528658,144.39717437471793,1271.880775136933,1159.5821812943577,0.0,1160.327023939936,1053.3759821851024,8.102201630258357,8.030504657142277,76-200,76-200,112.2985938425752,8.829333380755358,144.69846825653963,12.582475500568648,8.015354544722753,0.00631588462151611,0.6505645388901665,0.9198464545527725,True,-95.32765046493353,False,0.45766358498133525,True
KLNC0072,Kalyanpur,Residential,Res-C,870.7040035261654,0.23306942251404236,3.628124146402593,31.101373226122966,0.3175915929578492,LT-A,104.08105337322073,104.08105337322073,0.0,0.0,0,0,0.0,0.0,0,lower-middle,22837.41718201997,5,0.989028994738717,0.989028994738717,1.6846,884.6889536723761,884.6889536723761,0.0,8.5,30,1.0,104.08105337322073,104.08105337322073,820.5142613559949,820.5142613559949,0.0,710.6889536723761,710.6889536723761,7.883416191165366,7.883416191165366,76-200,76-200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,,False
KLNC0073,Kalyanpur,Residential,Res-A,870.7040035261654,0.5753504236757753,1.9373482480298512,20.054526092269494,0.354590881045473,LT-A,267.3069408037009,227.21089968314573,0.0,40.09604112055515,0,565,804.1071028488833,64.38398851529396,30,upper-middle,151209.69037446362,5,1.4417092984495024,1.4417092984495024,3.6756999999999995,2432.4931613136787,2003.2351986013325,64.38398851529396,9.1,30,1.0,267.3069408037009,227.21089968314573,2407.516189379362,2024.3985164724575,0.0,2138.4931613136782,1773.619187116626,9.006560705609742,8.909777300717344,201-300,201-300,383.11767290690455,15.913399652181328,429.25796271234617,40.096041120555185,15.000000000000018,0.0,0.0,0.85,True,-356.6054414266848,False,0.4764510493061821,True
KLNC0074,Kalyanpur,Residential,Res-B,870.7040035261654,0.39298547974525105,1.5955158427645233,24.249187372290137,0.380511073096389,LT-A,157.12556164467628,157.12556164467628,0.0,0.0,0,0,0.0,0.0,0,middle,35348.320008351155,4,0.8964613445292966,0.8964613445292966,2.07,1335.5672739797483,1335.5672739797483,0.0,8.5,30,1.0,157.12556164467628,157.12556164467628,1310.9326376787358,1310.9326376787358,0.0,1161.5672739797483,1161.5672739797483,8.343216876724862,8.343216876724862,76-200,76-200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,,False
KLNC0075,Kalyanpur,Residential,Res-C,870.7040035261654,0.16986757622427634,3.249467478128988,34.94880400058137,0.31672679493584416,LT-A,90.88608311495511,90.88608311495511,0.0,0.0,0,0,0.0,0.0,0,lower-middle,12550.160719174262,3,0.6111085018213945,0.6111085018213945,1.0304,772.5317064771183,772.5317064771183,0.0,8.5,30,1.0,90.88608311495511,90.88608311495511,673.8989318009743,673.8989318009743,0.0,598.5317064771184,598.5317064771184,7.4147648210189585,7.4147648210189585,76-200,76-200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,,False
KLNC0076,Kalyanpur,Residential,Res-C,870.7040035261654,0.22453389097888524,3.308611396127238,32.213455726542136,0.2318859665200082,LT-A,69.40192340074715,69.40192340074715,0.0,0.0,0,0,0.0,0.0,0,lower-middle,21887.119703270437,3,0.7950971949909543,0.7950971949909543,1.0606,428.9038866166173,428.9038866166173,0.0,6.18,30,1.0,69.40192340074715,69.40192340074715,497.1215409474483,497.1215409474483,0.0,428.9038866166174,428.9038866166174,7.1629360771015245,7.1629360771015245,1-75,1-75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,,False
KLNC0077,Kalyanpur,Residential,Res-A,870.7040035261654,0.615969414346815,1.7422656019791152,17.785231715949454,0.3876829591113516,LT-A,284.0433508275101,241.43684820338362,0.0,42.60650262412653,0,694,757.7665217762986,68.34010672055278,30,upper-middle,165873.0045378243,5,1.6950814974456778,1.372099740812013,4.3149,2584.7944925303423,2128.7352119302386,68.34010672055278,9.1,30,1.0,284.0433508275101,241.43684820338362,2595.621307156859,2188.5161745833307,0.0,2290.794492530342,1903.075318650791,9.138116768426281,9.064549139325038,201-300,201-300,407.1051325735284,15.684303848601676,456.05928060010365,42.60650262412648,14.999999999999988,0.3229817566336648,19.054054753141177,0.85,True,-282.32128248221744,False,0.5372434923876335,True
KLNC0078,Kalyanpur,Residential,Res-B,870.7040035261654,0.3495357972486087,1.5477142313858296,17.093957788446616,0.48096962998588677,LT-A,204.98864068938312,188.54007107500573,0.0,16.448569614377384,0,248,281.17115466849265,49.34570884313215,16,middle,52247.44525573298,5,1.02894244844209,0.9965373909375693,4.2151,1865.3966302733863,1666.36893793942,49.34570884313215,9.1,30,1.0,204.98864068938312,188.54007107500573,1835.8523717870557,1685.9060443444264,0.0,1571.3966302733863,1428.5906041375488,8.955873679697703,8.9418977872016,201-300,76-200,149.94632744262935,8.167668040577173,199.02769233396634,16.44856961437739,8.024137122457295,0.03240505750452061,3.14935568588746,0.9197586287754271,True,-81.87911838273115,False,0.5332920000965945,True
KLNC0079,Kalyanpur,Residential,Res-C,870.7040035261654,0.21094234009187024,3.4530145380294046,34.04207128234568,0.3091273701683401,LT-A,33.95274067293845,33.95274067293845,0.0,0.0,0,0,0.0,0.0,0,lower-middle,22654.459047692406,3,0.6505080651817063,0.6505080651817063,1.0846,180.62858038003256,180.62858038003256,0.0,5.32,30,1.0,33.95274067293845,33.95274067293845,237.49086939903418,237.49086939903418,0.0,180.62858038003256,180.62858038003256,6.994748132021134,6.994748132021134,lifeline 0-50,lifeline 0-50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,,False
KLNC0080,Kalyanpur,Residential,Res-B,870.7040035261654,0.4384391032439234,1.651415436769434,18.77591864888702,0.49053198893177324,LT-A,127.55037680438078,108.61645067659519,0.0,18.933926127785597,0,750,355.5018566793388,30.344398826184577,30,middle,30175.163989974633,4,1.0478588381096026,1.0222210305748378,3.3954999999999997,1084.1782028372368,892.8954319248745,30.344398826184577,8.5,30,1.0,127.55037680438078,108.61645067659519,1105.4286629790986,936.4433722886121,0.0,910.1782028372365,749.2398307510591,8.666604448173862,8.6215611581423,76-200,76-200,168.98529069048652,15.286856253127722,191.28277091236225,18.933926127785583,14.844272986212996,0.025637807534764745,2.4466852406395523,0.85155727013787,True,-156.1721671626677,False,0.4753429202000218,True
KLNC0081,Kalyanpur,Residential,Res-C,870.7040035261654,0.31176107291969146,3.4858944411259603,36.51625339609181,0.3404008711254951,LT-A,71.81672245748855,71.81672245748855,0.0,0.0,0,0,0.0,0.0,0,lower-middle,11924.874374601051,4,0.22753250696814903,0.22753250696814903,0.3754,443.82734478727934,443.82734478727934,0.0,6.18,30,1.0,71.81672245748855,71.81672245748855,488.0687120266432,488.0687120266432,0.0,443.82734478727923,443.82734478727923,6.796031555402049,6.796031555402049,1-75,1-75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,,False
KLNC0082,Kalyanpur,Residential,Res-B,870.7040035261654,0.4108613265812849,1.4192753278099037,20.710370130975456,0.3981691816465978,LT-A,249.62657296767077,229.59700290171446,0.0,20.029570065956293,0,339,414.8198096302612,60.08871019786888,16,middle,59863.83579319215,5,1.5506432786730695,1.5354400053811146,4.2402999999999995,2271.601814005804,2029.2440162077335,60.08871019786888,9.1,30,1.0,249.62657296767077,229.59700290171446,2263.479134706094,2072.0965927258817,0.0,1977.601814005804,1795.3327264056015,9.067460678552191,9.02492875141276,201-300,201-300,191.3825419802124,8.455237737592967,242.35779779807058,20.029570065956307,8.023813261479315,0.015203273291954922,0.9804494367630965,0.9197618673852069,True,-163.34855745217993,False,0.46136307268159693,True
KLNC0083,Kalyanpur,Residential,Res-C,870.7040035261654,0.18712425172849612,3.5555786021077602,34.92719067077432,0.3234672835758656,LT-A,197.9023016960585,197.9023016960585,0.0,0.0,0,0,0.0,0.0,0,lower-middle,12426.963274341046,3,1.0285994642716565,1.0285994642716565,2.3746,1682.169564416497,1682.169564416497,0.0,8.5,30,1.0,197.9023016960585,197.9023016960585,1688.297902637322,1688.297902637322,0.0,1508.1695644164972,1508.1695644164972,8.530966482796329,8.530966482796329,76-200,76-200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,,False
KLNC0084,Kalyanpur,Residential,Res-B,870.7040035261654,0.3641598419340579,2.01448914011138,17.57061204971869,0.4326582759233186,LT-A,180.22977134870482,165.7879550051978,0.0,14.441816343507007,0,369,253.75155226504853,43.325449030521014,16,middle,51751.341216421555,4,0.9330096697057129,0.926832771585491,2.7202,1531.953056463991,1365.8721685136607,43.325449030521014,8.5,30,1.0,180.22977134870482,165.7879550051978,1545.8115292871903,1416.9183184213905,0.0,1357.9530564639908,1235.1976175441814,8.576893360733317,8.546569733470488,76-200,76-200,128.8932108657998,8.338222896114345,166.0808879503304,14.441816343507014,8.01300264403337,0.006176898120221819,0.6620400967730717,0.9198699735596664,True,-81.53289236872772,False,0.5079504330723001,True
KLNC0085,Kalyanpur,Residential,Res-B,870.7040035261654,0.27248159147714174,1.6999932062636818,17.857588697108937,0.523234294297175,LT-A,147.48875347718513,147.48875347718513,0.0,0.0,0,0,0.0,0.0,0,middle,45057.64451658995,5,0.7502651532373616,0.7502651532373616,1.54,1253.6544045560734,1253.6544045560734,0.0,8.5,30,1.0,147.48875347718513,147.48875347718513,1201.5511247838774,1201.5511247838774,0.0,1079.6544045560736,1079.6544045560736,8.146730489316557,8.146730489316557,76-200,76-200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,,False
KLNC0086,Kalyanpur,Residential,Res-C,870.7040035261654,0.2402317189611752,2.1951411936867005,34.2311374286036,0.2899010894010442,LT-A,104.95100946438811,104.95100946438811,0.0,0.0,0,0,0.0,0.0,0,lower-middle,15526.704136744222,5,0.2866190594630768,0.2866190594630768,0.3245,892.0835804472989,892.0835804472989,0.0,8.5,30,1.0,104.95100946438811,104.95100946438811,776.0377594696639,776.0377594696639,0.0,718.0835804472989,718.0835804472989,7.394285804682883,7.394285804682883,76-200,76-200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,,False
KLNC0087,Kalyanpur,Residential,Res-B,870.7040035261654,0.32591879558938075,1.5055484830709034,20.565285293409918,0.36637289424039765,LT-A,118.33601896053413,118.33601896053413,0.0,0.0,0,0,0.0,0.0,0,middle,48322.306390842896,4,1.207265780833106,1.207265780833106,2.4703000000000004,1005.8561611645403,1005.8561611645403,0.0,8.5,30,1.0,118.33601896053413,118.33601896053413,982.3891992227672,982.3891992227672,0.0,831.8561611645401,831.8561611645401,8.301692146246703,8.301692146246703,76-200,76-200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,,False
KLNC0088,Kalyanpur,Residential,Res-B,870.7040035261654,0.3520840257410917,1.2160977592612507,18.9892681420591,0.45582195999079816,LT-A,173.14755996584915,169.94257181616825,0.0,3.204988149680904,0,116,60.86037936641253,9.614964449042711,4,middle,43146.519473324144,5,1.338186608511464,1.338186608511464,3.4053999999999998,1471.7542597097176,1434.896895988387,9.614964449042711,8.5,30,1.0,173.14755996584915,169.94257181616825,1512.8201126952035,1484.2155934593018,0.0,1297.7542597097179,1270.5118604374302,8.737172576925632,8.733630294031446,76-200,76-200,28.604519235901762,1.890807703828094,36.85736372133056,3.2049881496809007,1.8510154866248407,0.0,0.0,0.9814898451337516,True,-22.64089568146806,False,0.47000231568861944,True
KLNC0089,Kalyanpur,Residential,Res-B,870.7040035261654,0.3787286158562452,1.370940409789129,24.357709420328234,0.4005897722021906,LT-A,176.57231648242512,176.57231648242512,0.0,0.0,0,0,0.0,0.0,0,middle,39780.47843711246,4,1.3084542484737454,1.3084542484737454,2.7900000000000005,1500.8646901006132,1500.8646901006132,0.0,8.5,30,1.0,176.57231648242512,176.57231648242512,1516.2469246056444,1516.2469246056444,0.0,1326.8646901006136,1326.8646901006136,8.587115776761992,8.587115776761992,76-200,76-200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,,False
