substation,model,horizon_days,train_r2,val_r2,val_rmse,test_r2,test_rmse,test_mae,val_mape,test_mape,sigma_k_mw,z_beta_sigma_mw
Maniknagar,BiLSTM,4,0.620488243712735,0.3863534744255993,10.065480706340814,0.6021443618644673,9.010980299713943,6.809217135734714,12.607255716581506,11.714506097935969,10.0566,12.8881
Maniknagar,BiLSTM,5,0.5855127624074115,0.3315656427931293,10.547453176614871,0.568848969462585,9.374488678200635,7.087850599651628,13.180654448471849,12.156241151708551,10.5307,13.4956
Maniknagar,BiLSTM,6,0.588146632502379,0.30864909160634735,10.765529074838149,0.5674712892339594,9.374563658892939,7.078396180792236,13.463618888864318,12.124457776712257,10.7465,13.7723
Maniknagar,BiLSTM,7,0.5891885931558808,0.30017467468486747,10.84720471792433,0.5730830215371415,9.30871153495183,7.049858022593664,13.498957278893448,12.090163810598424,10.8297,13.8789
Maniknagar,BiLSTM,8,0.614003248560181,0.31424716718098844,10.740733446178025,0.5905077743705253,9.123119464232492,6.874939433991345,13.364151179872023,11.81012170156537,10.7162,13.7334
Maniknagar,BiLSTM,9,0.5812697387736798,0.3135489940017505,10.80003768767091,0.5686639803015028,9.363709245908188,7.063049070804186,13.56251737899716,12.089538107755022,10.7742,13.8077
Maniknagar,BiLSTM,10,0.5676422813309746,0.30777050589380983,10.91930375611643,0.5502865144381597,9.559790468511498,7.235261412794296,13.943519180364408,12.34991247300785,10.8745,13.9362
Maniknagar,BiLSTM,11,0.5460506939053328,0.3123071514506298,10.952277343628873,0.5258441867694237,9.80924525324355,7.497724268135595,14.185919527657454,12.736508773881766,10.8873,13.9527
Maniknagar,BiLSTM,12,0.5375346354532499,0.3047030784090359,11.070189676601338,0.5130981690268033,9.921190762076186,7.638529189507352,14.391900008229927,12.924730465431516,10.9934,14.0887
Maniknagar,BiLSTM,13,0.5328755382835384,0.30074666019128593,11.1523173363634,0.5075437739394117,9.972443886255306,7.725221479431074,14.564509705874038,13.048997131088392,11.0742,14.1921
Maniknagar,BiLSTM,14,0.5519902367684846,0.30822102740159185,11.117078183499046,0.5271483070933316,9.774289806258478,7.536663423211506,14.608022115037533,12.715624860616426,11.0276,14.1325
Maniknagar,BiLSTM,15,0.5677980429403253,0.33222224455812266,10.943760621527874,0.545106903086636,9.592196555877848,7.330150548171883,14.47416052868094,12.421983747370028,10.8532,13.9089
Maniknagar,BiGRU,1,0.7363926354147237,0.5335352316736706,8.737679084725995,0.7229312956894635,7.534495728008613,5.6841792808810485,10.91600602981185,9.878359663819147,8.7501,11.2137
Maniknagar,BiGRU,2,0.6954183776238959,0.47965958203788717,9.235940095746784,0.6790879193680545,8.108879453268823,6.095341098969274,11.3281660052564,10.473117399249016,9.2466,11.85
Maniknagar,BiGRU,3,0.6632884361219133,0.4206999034208291,9.760002966257646,0.6437896351484891,8.533785127828722,6.407053012822596,12.079988365299288,10.995664422713043,9.7678,12.518
Maniknagar,BiGRU,4,0.6357739375233779,0.39672049777386287,9.980094777000128,0.6078554283375943,8.946071925272342,6.735051480427665,12.261770379130796,11.495808012527093,9.9811,12.7913
Maniknagar,BiGRU,5,0.6079401754009822,0.3729631139666779,10.215620915354638,0.5950354829471178,9.085343685280234,6.875353767132421,12.538695627306964,11.661976369679328,10.2168,13.0934
Maniknagar,BiGRU,6,0.6211305147180621,0.35177240169111157,10.424371204265348,0.5972055802385701,9.046598471572548,6.874051948439962,12.738907470735395,11.67754061282716,10.4314,13.3684
Maniknagar,BiGRU,7,0.6004541533708531,0.3172769077889315,10.713843680364016,0.5824603663594405,9.205909722567519,7.019929034094202,13.131646546566433,11.971158882641179,10.7206,13.739
Maniknagar,BiGRU,8,0.6157430847005475,0.289616087213051,10.931926235851261,0.5757221436376557,9.28636424664941,7.040520119512418,13.48184482143763,12.068028245985719,10.9174,13.9912
Maniknagar,BiGRU,9,0.5800303843455556,0.2881804871778846,10.997790503700186,0.5555148243107653,9.505362791165469,7.203429352463978,13.579550438021698,12.294643288175914,10.9658,14.0532
Maniknagar,BiGRU,10,0.5647978850636225,0.2824322662032097,11.117351797658282,0.5482163418734358,9.581768565100937,7.323539593604936,14.10376942309173,12.523827136559367,11.0699,14.1866
Maniknagar,BiGRU,11,0.5512435713966859,0.303514467544613,11.022071618798782,0.5417477668207966,9.643337094565686,7.3848309943276735,14.013115886478692,12.542580082640328,10.9721,14.0613
Maniknagar,BiGRU,12,0.5386234228598652,0.3107586969344369,11.021876901606854,0.5389250762405475,9.654479126737343,7.379581178007822,14.11320591618688,12.469295718701382,10.9434,14.0245
Maniknagar,BiGRU,13,0.5623188238876836,0.32407780088551996,10.964685997643603,0.5476546406117966,9.557688115651883,7.334390390861145,14.010067190397873,12.376358873734548,10.8971,13.9652
Maniknagar,BiGRU,14,0.542992821964525,0.3173326809259128,11.043622115135319,0.541931025278507,9.620290277565545,7.445312980534331,14.301793888153885,12.528350955699777,10.9848,14.0776
Maniknagar,BiGRU,15,0.5517692206400454,0.3078089379469101,11.14201155434629,0.5299786546359518,9.750394483909382,7.502825863954592,14.585941896512317,12.68021113916125,11.0288,14.1339
Maniknagar,BiLSTM+BiGRU,1,0.7297498640876329,0.5236811905367846,8.829488234555429,0.7066439877272773,7.752788757830769,5.900781287098267,11.069743258754508,10.152612872702434,8.8421,11.3315
Maniknagar,BiLSTM+BiGRU,2,0.7028332575864846,0.48937046548868846,9.149351064027291,0.6716108314365664,8.20280189647523,6.227247110782365,11.362695014164457,10.652591748596477,9.162,11.7416
Maniknagar,BiLSTM+BiGRU,3,0.6657042344798165,0.438871922104648,9.605702889545489,0.6359247649183254,8.627480706406006,6.569518769279402,12.051666146263718,11.262945735947607,9.6143,12.3212
Maniknagar,BiLSTM+BiGRU,4,0.6493479575981558,0.41464458853199937,9.83071712744943,0.6147007575913713,8.867646238833867,6.746345441788434,12.275554171277765,11.51434306101496,9.8347,12.6037
Maniknagar,BiLSTM+BiGRU,5,0.6376734362772625,0.3925233080748596,10.055022194934333,0.60719764317265,8.947875178188735,6.789154654867805,12.533254626117154,11.575229159521944,10.0549,12.8859
Maniknagar,BiLSTM+BiGRU,6,0.6260354082963824,0.37475569803164843,10.237902295410619,0.6018199862694731,8.994630367203934,6.863874305939336,12.776031238743975,11.69387578664608,10.2298,13.11
Maniknagar,BiLSTM+BiGRU,7,0.6244292270681882,0.34514992454748283,10.492861735827345,0.5995295908104472,9.015775202045434,6.858321327041342,13.067517835163544,11.716249971493026,10.487,13.4397
Maniknagar,BiLSTM+BiGRU,8,0.6233611159789884,0.32012369928348816,10.694613279579302,0.5831087729984228,9.205172034032177,6.979599988193444,13.20179372345802,11.887641733287692,10.6819,13.6894
Maniknagar,BiLSTM+BiGRU,9,0.6006928823158412,0.314021236455417,10.796322117492796,0.5634871570142235,9.419732493624894,7.144462418345347,13.372213099054733,12.13931605357531,10.7705,13.803
Maniknagar,BiLSTM+BiGRU,10,0.5759072377370674,0.30936376493642936,10.906730395925356,0.547567280051831,9.588648991094361,7.363638927815656,13.787654937854057,12.504572368714225,10.8772,13.9397
Maniknagar,BiLSTM+BiGRU,11,0.5760993620283807,0.3226088248815143,10.869934974323957,0.5515550032563898,9.539588575043394,7.3147968572406254,13.867013880110376,12.371990127529335,10.8189,13.8649
Maniknagar,BiLSTM+BiGRU,12,0.5794977651682185,0.3420666249198142,10.768640224039432,0.5557123721917802,9.477094389633438,7.268601166175782,13.836451339311864,12.240368427413957,10.7046,13.7185
Maniknagar,BiLSTM+BiGRU,13,0.5746028928841971,0.33654460739584957,10.863098268046041,0.5578371257444439,9.44950202306884,7.285646947979363,14.067617437430366,12.281927738261349,10.7759,13.8099
Maniknagar,BiLSTM+BiGRU,14,0.5728864475795235,0.3308856615418151,10.933448149109314,0.550329055253955,9.531695302665648,7.346193011062886,14.147783184489676,12.361007870689154,10.8589,13.9162
Maniknagar,BiLSTM+BiGRU,15,0.560817705683508,0.3241845409295936,11.009425877797282,0.5342925263507275,9.70554661866039,7.466483643130872,14.273691205873055,12.511436880601032,10.9224,13.9976
Maniknagar,BiGRU+BiLSTM,1,0.7139131055003338,0.5075106436945854,8.978113487077414,0.6998160194703476,7.842494272178341,5.917499167556469,11.073606914980777,10.175972598515513,8.9908,11.5222
Maniknagar,BiGRU+BiLSTM,2,0.6794489137997981,0.4570190776134444,9.43473295400503,0.664945956534651,8.285624411971513,6.243399064706743,11.592129941334187,10.645198295035112,9.448,12.1081
Maniknagar,BiGRU+BiLSTM,3,0.6613385049695957,0.41436873683775655,9.813191537846564,0.6389656181511827,8.59137565138348,6.448850483981505,12.015775658742879,11.003567464971372,9.8262,12.5928
Maniknagar,BiGRU+BiLSTM,4,0.6185662975108028,0.3800154952663475,10.117327270393877,0.6029662464908928,9.001668109287882,6.804101364778459,12.423481838387179,11.534042994386281,10.1284,12.98
Maniknagar,BiGRU+BiLSTM,5,0.6061408221373605,0.36477519031653616,10.282102994500411,0.5963573910536295,9.070503117881298,6.863868095022889,12.610265268205104,11.595828643212908,10.2939,13.1921
Maniknagar,BiGRU+BiLSTM,6,0.6178217926781875,0.34979913872615187,10.44022550853623,0.5984898555827567,9.03216480691033,6.798202295587309,12.701344857595922,11.538102953411682,10.4472,13.3886
Maniknagar,BiGRU+BiLSTM,7,0.5956076736251359,0.3221357508637993,10.675651156056993,0.588093913547454,9.143594619679478,6.876035769101021,13.08282925809032,11.658989222397397,10.6792,13.686
Maniknagar,BiGRU+BiLSTM,8,0.603651439322812,0.29402621369796966,10.897940221712775,0.5814969650035746,9.222949640869695,6.927592210738726,13.268147696216975,11.74395615120211,10.896,13.9638
Maniknagar,BiGRU+BiLSTM,9,0.5732776962207555,0.27942150129633214,11.06524788871749,0.5567203614543743,9.49246376894864,7.161437221869544,13.582788997875566,12.107739029156399,11.0589,14.1726
Maniknagar,BiGRU+BiLSTM,10,0.5709460041582392,0.2861027387131859,11.08888183703742,0.5508700159175228,9.55358656019847,7.205876866221988,13.851667649907684,12.136273681424528,11.0771,14.1959
Maniknagar,BiGRU+BiLSTM,11,0.5428519615269172,0.3110358536137626,10.962396088883722,0.5358238119933769,9.705468001745801,7.368507304183153,13.871467788931643,12.41027320111917,10.9277,14.0044
Maniknagar,BiGRU+BiLSTM,12,0.541444418830102,0.316224757229537,10.978085151278947,0.536412666118973,9.680747154587628,7.4076962169470635,14.016266653024614,12.516340346596506,10.9343,14.0128
Maniknagar,BiGRU+BiLSTM,13,0.5665057151470866,0.3446779791792961,10.796306985101966,0.5562292272918485,9.466667702000173,7.194190689176319,13.713731074659885,12.060521314004987,10.7512,13.7783
Maniknagar,BiGRU+BiLSTM,14,0.5478333056425349,0.3230784555631584,10.997048736805892,0.5466536984368405,9.570569382746049,7.339254216245321,14.15520872602335,12.336749809453458,10.93,14.0074
Maniknagar,BiGRU+BiLSTM,15,0.5438875156966085,0.32559207150539715,10.997955157322105,0.5487126578271297,9.55410417663493,7.330020211144999,14.101978387151986,12.227683693242037,10.9376,14.0172
Maniknagar,CNN+BiLSTM+BiGRU,1,0.6040436000140798,0.3933083613746666,9.964847829074285,0.6104645109581204,8.93375358577619,6.8453413958116505,12.38020818028577,11.974128130094595,9.9742,12.7825
Maniknagar,CNN+BiLSTM+BiGRU,2,0.6328771559250432,0.385281046399667,10.038657302737404,0.6079656397774348,8.962514628327432,6.800668503189423,12.43807516936511,11.88572940766485,10.046,12.8745
Maniknagar,CNN+BiLSTM+BiGRU,3,0.6127674560060938,0.3738297423444139,10.147156693633079,0.5816491294969115,9.248233066458646,7.092899257436675,12.480457644476175,12.36292034812832,10.1423,12.9979
Maniknagar,CNN+BiLSTM+BiGRU,4,0.5674329806427174,0.3349260049433218,10.478771358069785,0.5425713471207241,9.662087456322316,7.426603855825256,12.792773075144906,12.903631108373917,10.4718,13.4201
Maniknagar,CNN+BiLSTM+BiGRU,5,0.5677877088100385,0.2948389529579475,10.833340184245685,0.5365424280328106,9.719364413736743,7.45067292650072,13.256081979150414,12.97938437945914,10.8128,13.8572
Maniknagar,CNN+BiLSTM+BiGRU,6,0.6198003986980701,0.3013240924789724,10.822410256113496,0.5575891076179582,9.481051326248998,7.131656848105056,13.368653419747778,12.488951670908696,10.7992,13.8397
Maniknagar,CNN+BiLSTM+BiGRU,7,0.5764871432323744,0.3002112812630766,10.846921015530139,0.534181379911042,9.72358200080775,7.390493339764059,13.433746406232238,12.843655046532533,10.837,13.8882
Maniknagar,CNN+BiLSTM+BiGRU,8,0.5666011500253526,0.288179594430092,10.942973573886126,0.5303356255797689,9.770444919729135,7.453999591562544,13.493726580584314,12.87757943369862,10.936,14.015
Maniknagar,CNN+BiLSTM+BiGRU,9,0.5938410861075758,0.30470727118633956,10.869369230870703,0.5396188384654546,9.673838412031438,7.391892393650311,13.470875317811668,12.734776638604362,10.8612,13.9191
Maniknagar,CNN+BiLSTM+BiGRU,10,0.5797481926787806,0.3156227926099059,10.857195708766852,0.5253596202846607,9.821159391107123,7.5500262502932305,13.717160735311879,12.998498286896238,10.8381,13.8896
Maniknagar,CNN+BiLSTM+BiGRU,11,0.5364803875858851,0.3164476394221244,10.919256615792818,0.5019918105283944,10.05294474629349,7.756671744767786,13.893924933900534,13.297589191103858,10.8808,13.9443
Maniknagar,CNN+BiLSTM+BiGRU,12,0.5452407432657067,0.30004212419760456,11.107232458204702,0.5050633291804538,10.00271540955799,7.82280706435723,14.286486729966347,13.37353215247972,11.0392,14.1473
Maniknagar,CNN+BiLSTM+BiGRU,13,0.5936407140288471,0.3150933595287225,11.037317418227687,0.5317451913849716,9.724312524639844,7.507424916172363,14.395803437362881,12.907324429066563,10.9659,14.0533
Maniknagar,CNN+BiLSTM+BiGRU,14,0.5448855206737593,0.32373832515899403,10.991687415776404,0.5155959797845806,9.892968060208087,7.654715333443203,14.488355309247918,13.07017933798808,10.925,14.0009
Maniknagar,CNN+BiLSTM+BiGRU,15,0.5211895976974458,0.31061484657856775,11.119405647270376,0.5072823337288789,9.98303200084114,7.796770261691987,14.672507099892817,13.207075526981896,11.0585,14.1721
Maniknagar,CNN+BiGRU+BiLSTM,1,0.5986987529915464,0.4146450926809341,9.788052680068438,0.6215154316158569,8.806118852140584,6.774817391709898,12.316960741542312,11.468061785667961,9.7995,12.5586
Maniknagar,CNN+BiGRU+BiLSTM,2,0.5887971651252433,0.3984111493839917,9.930868154244372,0.6023473897404537,9.02650713733595,6.934723261546975,12.361106442398311,11.720080097417403,9.9449,12.7449
Maniknagar,CNN+BiGRU+BiLSTM,3,0.5769438089068224,0.3850894453737328,10.055510480259974,0.5818437383048599,9.246081765845954,7.108662904588118,12.413860915231366,12.0156165131223,10.0691,12.9041
Maniknagar,CNN+BiGRU+BiLSTM,4,0.5644326092641818,0.36724916943818264,10.22096127533463,0.5621183848783269,9.453391355759493,7.261305806195398,12.547738039629019,12.244270842690431,10.2333,13.1145
Maniknagar,CNN+BiGRU+BiLSTM,5,0.5577815108731181,0.3521450184151843,10.38381937918942,0.5512279399956813,9.564136810835834,7.35484194622006,12.803399391447885,12.384912223041724,10.3949,13.3217
Maniknagar,CNN+BiGRU+BiLSTM,6,0.5559346556516158,0.34188544764780626,10.503568119619576,0.5457948316030137,9.606598233449247,7.4099558804535635,12.920347765416643,12.455039907628102,10.5149,13.4754
Maniknagar,CNN+BiGRU+BiLSTM,7,0.5525047647537487,0.33751233972426675,10.553874024516876,0.545669270661457,9.602933353165628,7.408302052192529,12.995698090356154,12.451757372498458,10.5637,13.5379
Maniknagar,CNN+BiGRU+BiLSTM,8,0.5451435343545501,0.34229264145709803,10.518806935483038,0.5452921606013419,9.613615585692871,7.416165042443657,12.97781724322687,12.455087322186367,10.5253,13.4888
Maniknagar,CNN+BiGRU+BiLSTM,9,0.5417644286619603,0.3459265428561944,10.542260921266088,0.5419226333815903,9.649603612007672,7.4531238915363565,13.081219858423559,12.489575024001784,10.5472,13.5168
Maniknagar,CNN+BiGRU+BiLSTM,10,0.5332970418959484,0.35277061792280096,10.558421856086378,0.5325771470971961,9.746201564531992,7.557844539928547,13.22649621969548,12.647864440326678,10.5582,13.5308
Maniknagar,CNN+BiGRU+BiLSTM,11,0.5218415014751764,0.3581834205333805,10.580657215668197,0.5203497826264432,9.865915150576859,7.675607723236644,13.322936727790728,12.806617584569421,10.5692,13.545
Maniknagar,CNN+BiGRU+BiLSTM,12,0.5149793752657852,0.3558895681642763,10.65491710653759,0.5096899104987302,9.95585382303724,7.782235075716138,13.51237956079948,12.911815091461643,10.6411,13.6371
Maniknagar,CNN+BiGRU+BiLSTM,13,0.511047644137685,0.35549250615528916,10.706852744068113,0.5086882810409354,9.960848772367145,7.812018043126136,13.69693114321332,12.954652139890877,10.6836,13.6915
Maniknagar,CNN+BiGRU+BiLSTM,14,0.5044840497342938,0.35748259931538207,10.713945387953009,0.5093400833205881,9.95664511670961,7.814231151272102,13.841989278710532,12.913543870455937,10.6946,13.7057
Maniknagar,CNN+BiGRU+BiLSTM,15,0.4960792603458227,0.36444671078139657,10.67644325805533,0.5095329829652862,9.960205520799581,7.803915824235046,13.884337512146583,12.89937397106981,10.6437,13.6405
Matual,BiLSTM,1,0.6916091216984309,0.4034602929956653,8.424996418864195,0.5947996681257092,7.772874380316117,6.120852547526487,11.241917902445323,10.82378630022501,8.2745,10.6042
Matual,BiLSTM,2,0.664723217055823,0.34491920934715925,8.850286889422408,0.546687116362318,8.22963486311099,6.438580098656116,11.935100047660207,11.517735686158073,8.738,11.1982
Matual,BiLSTM,3,0.626263471768834,0.28359646270200056,9.273317084132565,0.4752684892548431,8.910050525543344,6.8914172592158724,12.646287343150812,12.453623444591722,9.161,11.7403
Matual,BiLSTM,4,0.5878163879565379,0.23484034694740485,9.615963550419227,0.41862846782145247,9.366932302214144,7.188289665913932,13.209340587143767,13.024062730942019,9.5349,12.2194
Matual,BiLSTM,5,0.5614929493205205,0.1984824696497054,9.901537721080778,0.3735327645151497,9.744707405001911,7.462736896462161,13.803382445229406,13.564385381056676,9.845,12.6169
Matual,BiLSTM,6,0.5483830154822779,0.15280517333643417,10.173563220552536,0.34023840911270364,9.998093141673454,7.686385746692836,14.2727881934516,13.95609943843808,10.0943,12.9364
Matual,BiLSTM,7,0.536159971473782,0.11529573046614405,10.415962415908043,0.31533781345317946,10.212965047064245,7.870553252044839,14.62080751405184,14.235411476068643,10.3552,13.2707
Matual,BiLSTM,8,0.52315820408253,0.07236547442731867,10.636371214858599,0.28535271534739926,10.445450949512008,8.078873393511559,14.802369419160124,14.570219223661718,10.5562,13.5283
Matual,BiLSTM,9,0.5155866051213833,0.06891589751367189,10.675023901014157,0.2665892689667618,10.582178617009223,8.181419138458663,14.818237133123382,14.743147581175489,10.5924,13.5747
Matual,BiLSTM,10,0.5142896496306433,0.04307451704116483,10.841528674684183,0.2708278951478259,10.561109342894014,8.207054615767621,15.07137220750475,14.752680087489157,10.7856,13.8223
Matual,BiLSTM,11,0.49992880769581916,0.03667101012331586,10.901371175328622,0.2531221115419615,10.67672700295197,8.32037407836499,15.136142946883025,14.920235662611924,10.8558,13.9123
Matual,BiLSTM,12,0.4848703639440092,0.016319225652632885,11.042603615836546,0.22974015437593942,10.847062295012648,8.459653517128848,15.384176983263027,15.169539139510515,11.0112,14.1114
Matual,BiLSTM,13,0.48359579208387815,-0.002318866532988295,11.152452205343625,0.2173905556722332,10.928887489189549,8.536901333150558,15.47970169135219,15.241097698647394,11.1109,14.2392
Matual,BiLSTM,14,0.4679650619076505,-0.006873724848391216,11.210212738323978,0.187525803987187,11.136578098616907,8.631535912972137,15.622460225652787,15.432040517055807,11.1725,14.3181
Matual,BiLSTM,15,0.4549864847825549,-0.004147473678989266,11.23134140782393,0.16690698166115758,11.289794447686035,8.693025298951493,15.831212122937968,15.569314430903688,11.2215,14.381
Matual,BiGRU,1,0.7312075044943578,0.5317072162422987,7.464638482656311,0.7044923950713804,6.637905782495191,5.322625668684397,9.837731756971252,9.248570926868975,7.414,9.5014
Matual,BiGRU,2,0.6922545962614624,0.4259257010726526,8.285027775696706,0.639502577079315,7.338927842543435,5.758886087747244,11.102132747229977,10.21218185215742,8.2467,10.5686
Matual,BiGRU,3,0.6459742863853537,0.33691226703484545,8.92157942077232,0.5588392999081886,8.169773249691993,6.283030126681995,11.96906487133296,11.359853099593124,8.8931,11.397
Matual,BiGRU,4,0.6018919889065542,0.267056582752935,9.41135167426342,0.48606984926362073,8.806889535695134,6.632080814207627,12.768912712641143,12.128394338011105,9.3988,12.045
Matual,BiGRU,5,0.554954031308381,0.221810950146345,9.756379641471572,0.4092855901786072,9.46255474284471,7.116877437711451,13.506723645649648,13.132042684329448,9.7421,12.485
Matual,BiGRU,6,0.5187000376641862,0.18585888203012269,9.973125525590211,0.348180310079487,9.937734769453344,7.44678970386747,13.898974613464762,13.786366373757389,9.9636,12.7688
Matual,BiGRU,7,0.4933419021065435,0.17835597169292272,10.037884498787802,0.3040441785991691,10.296852939631123,7.742565628001276,14.116586211697339,14.315974177608567,10.0255,12.8481
Matual,BiGRU,8,0.47386205953138283,0.17975333078335476,10.001779404062733,0.2755111146084738,10.517128583141806,7.909069150132516,14.05576489577851,14.61197327515021,9.987,12.7989
Matual,BiGRU,9,0.4616879621312785,0.19574517567185057,9.921360667802361,0.25468969398863095,10.66768101587011,8.037204332270836,13.961618503633193,14.846471169139267,9.9085,12.6982
Matual,BiGRU,10,0.4505541535245935,0.18793518842242996,9.98727041132886,0.23156872473561785,10.841691174986794,8.17520364148674,14.037612483434556,15.087364998999645,9.9809,12.791
Matual,BiGRU,11,0.4380806597683451,0.18684369007764667,10.015688989398598,0.22254349356516057,10.893097437442965,8.25768691577114,14.075892364865972,15.194371393256779,10.0107,12.8293
Matual,BiGRU,12,0.4284198236252803,0.16495906998322996,10.174153203038575,0.20908840620197633,10.991512954679843,8.389499554727,14.306903520886419,15.378100911461878,10.1716,13.0354
Matual,BiGRU,13,0.41856869944239405,0.13265211256474796,10.374426081949077,0.19906714322379815,11.056087517110328,8.49045879196402,14.587574148170345,15.502014639291886,10.3698,13.2895
Matual,BiGRU,14,0.4117997097913413,0.12308841767267098,10.461747975999241,0.2002214045214613,11.049226264710697,8.48353086422593,14.71649199237837,15.452410415338083,10.4609,13.4061
Matual,BiGRU,15,0.401247696228605,0.1379251742522617,10.406516102606144,0.20739418865949533,11.012043378481852,8.41193018040523,14.773732379149662,15.364271068452101,10.4096,13.3405
Matual,BiLSTM+BiGRU,1,0.7023365105829406,0.45950084288464,8.019504901603385,0.6571930326761584,7.149432543525158,5.47889553629409,10.819844922697186,10.077627790626508,7.9995,10.2518
Matual,BiLSTM+BiGRU,2,0.6777970071531447,0.38447596344668544,8.578916192058562,0.6098804506189246,7.634496360581095,5.83209457934759,11.704266463239215,10.779995502932374,8.5524,10.9603
Matual,BiLSTM+BiGRU,3,0.6465374520251049,0.334638596517426,8.936861993643424,0.5653407304272893,8.109350415568997,6.188475204950924,12.233108542147017,11.363532902160935,8.9359,11.4518
Matual,BiLSTM+BiGRU,4,0.6220556631221531,0.3010090178063428,9.190784097116545,0.4982521071962045,8.701883788112514,6.602294630139631,12.77878315467576,12.115663848308794,9.1755,11.7589
Matual,BiLSTM+BiGRU,5,0.5942151385416985,0.2626462493613637,9.496948445443937,0.4475877571877904,9.15063578759923,7.00857972422311,13.354881586523062,12.813442340810276,9.4841,12.1543
Matual,BiLSTM+BiGRU,6,0.5772985584282462,0.23135845681862122,9.690437108859836,0.4291480654351485,9.300052549057654,7.120640776239602,13.69418239524266,12.960653476576866,9.6966,12.4267
Matual,BiLSTM+BiGRU,7,0.5690679536049252,0.19869389133737603,9.912873619769693,0.39448583637081236,9.604523584592412,7.373526834737705,13.99558178683829,13.403875805476693,9.9101,12.7003
Matual,BiLSTM+BiGRU,8,0.5539562956697116,0.18910109451001278,9.944624541529143,0.36339251840557507,9.858644110396526,7.59104800397114,13.920062052031595,13.774175849050065,9.9417,12.7408
Matual,BiLSTM+BiGRU,9,0.551654807931798,0.17389936717226173,10.055203809297117,0.33650323958908135,10.065164125763932,7.757572586801943,14.084867234949463,14.104205592247418,10.0455,12.8738
Matual,BiLSTM+BiGRU,10,0.5374043805937555,0.1588196168833368,10.164734298203872,0.2976936174327536,10.364725953871464,8.032699771011899,14.296427228162765,14.575697646373756,10.1585,13.0186
Matual,BiLSTM+BiGRU,11,0.5259339471976009,0.14805253675026486,10.251802219671093,0.27528253781248324,10.517141088200903,8.17492217324827,14.47456492660682,14.815776019157475,10.2417,13.1253
Matual,BiLSTM+BiGRU,12,0.5248804303338636,0.14076894869467282,10.32046755975017,0.25220704713096875,10.687698386401221,8.34803921447791,14.661010413382861,15.032166533999588,10.3234,13.23
Matual,BiLSTM+BiGRU,13,0.5142517683862954,0.12695484767134457,10.40844306123548,0.22851811159512014,10.850912968376994,8.440346534877014,14.7452373544559,15.212477620599701,10.3972,13.3245
Matual,BiLSTM+BiGRU,14,0.5066594251771379,0.12378144389270207,10.457613181314905,0.2093364181386026,10.98608225689804,8.527340798663204,14.895013514238906,15.361945867650938,10.4471,13.3885
Matual,BiLSTM+BiGRU,15,0.48501795177040374,0.1323968505050711,10.43983029397514,0.18727718359368084,11.150915210571457,8.606751326533544,14.97583120252452,15.544335083565047,10.4404,13.38
Matual,BiGRU+BiLSTM,1,0.6934317809374533,0.48740976268303315,7.80971547521034,0.6966307781672256,6.725622876037214,5.170150790494699,10.63885049324831,9.51761783763971,7.8168,10.0176
Matual,BiGRU+BiLSTM,2,0.6566967809398683,0.3954418962664784,8.5021534728914,0.6335787418232357,7.39898021922498,5.564236095032731,11.631228504809986,10.339143381604408,8.5106,10.9068
Matual,BiGRU+BiLSTM,3,0.6095968660734844,0.3202091452075927,9.033247468834723,0.5566863207058971,8.18968429791242,6.0601940399269045,12.489767829226937,11.356940299231093,9.0448,11.5913
Matual,BiGRU+BiLSTM,4,0.560192894924953,0.25642207113455084,9.479381957812086,0.4741542918776883,8.908399138829138,6.564723861348645,13.278865641319435,12.299062641474586,9.4899,12.1618
Matual,BiGRU+BiLSTM,5,0.5229632953268188,0.2060910073176816,9.854429667362252,0.40997808342405473,9.45700664997033,6.946500430172471,13.952800765427712,13.025823584448947,9.8643,12.6417
Matual,BiGRU+BiLSTM,6,0.5016799797997785,0.17474143975347745,10.040988267039305,0.3705434852094669,9.765770867793663,7.16512617808143,14.277615129053533,13.415726691677579,10.0495,12.879
Matual,BiGRU+BiLSTM,7,0.49008611809317926,0.16431258763440026,10.123303862312934,0.35330286759824725,9.92576849862054,7.224156380879554,14.423496105708978,13.590269306416728,10.1364,12.9903
Matual,BiGRU+BiLSTM,8,0.47974925564690996,0.15585352214627624,10.146445810877841,0.32067031376121347,10.18407565083836,7.406822957158776,14.433909342406833,13.88097907654712,10.1565,13.016
Matual,BiGRU+BiLSTM,9,0.4791317668999142,0.17138733579034449,10.070480286270444,0.29920343563747076,10.344212644417643,7.5368680455348525,14.381697877039878,14.088453314725852,10.0811,12.9195
Matual,BiGRU+BiLSTM,10,0.47424649982418765,0.17496874613411084,10.066689265998331,0.26680973789999574,10.590168255280963,7.816547599370874,14.414793239003702,14.480219613419168,10.0733,12.9094
Matual,BiGRU+BiLSTM,11,0.4642441678398298,0.17299753914794147,10.100600936378916,0.22660007957172057,10.864641453844753,8.13128284399027,14.442384226193495,14.922763869950161,10.102,12.9462
Matual,BiGRU+BiLSTM,12,0.4582274832456723,0.17095178421743573,10.137579799972562,0.20052803491439541,11.050835768595826,8.2967840158114,14.51378364210399,15.199217784800457,10.141,12.9963
Matual,BiGRU+BiLSTM,13,0.458394757379293,0.16928434799573022,10.152981967238478,0.17741114299727812,11.204560444403743,8.363594716668816,14.52943604721185,15.384376558278401,10.16,13.0206
