consumer_id,date,substation,archetype,category,w_h,n_shift_slots,n_curtail_slots,energy_shifted_kwh,energy_curtailed_kwh,max_y,never_curtailed,never_shifted,participated,id
KLNC0290,2026-07-09,Kalyanpur,Commercial,Commercial,41.84160261653365,0,6,0.0,378.3149850416778,0.3132212195407385,False,True,True,PS-KLNC0290-2026-07-09
KLNC0291,2026-07-09,Kalyanpur,Commercial,Commercial,41.84160261653365,2,6,52.864631923337846,522.2030005949905,0.363600414057694,False,False,True,PS-KLNC0291-2026-07-09
KLNC0292,2026-07-09,Kalyanpur,Commercial,Commercial,41.84160261653365,0,6,0.0,778.4496123480333,0.3781374829101042,False,True,True,PS-KLNC0292-2026-07-09
KLNC0293,2026-07-09,Kalyanpur,Commercial,Commercial,41.84160261653365,1,1,28.1106312526094,29.69869799515496,0.1213930893523376,False,False,True,PS-KLNC0293-2026-07-09
KLNC0294,2026-07-09,Kalyanpur,Commercial,Commercial,41.84160261653365,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0294-2026-07-09
KLNC0295,2026-07-09,Kalyanpur,Commercial,Commercial,41.84160261653365,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0295-2026-07-09
KLNC0296,2026-07-09,Kalyanpur,Commercial,Commercial,41.84160261653365,5,5,151.85799484625642,62.74716016736407,0.1349835107611387,False,False,True,PS-KLNC0296-2026-07-09
KLNC0297,2026-07-09,Kalyanpur,Commercial,Commercial,41.84160261653365,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0297-2026-07-09
KLNC0298,2026-07-09,Kalyanpur,Commercial,Commercial,41.84160261653365,1,1,27.929971578090967,8.025141102099017,0.0595720557571781,False,False,True,PS-KLNC0298-2026-07-09
KLNC0299,2026-07-09,Kalyanpur,Commercial,Commercial,41.84160261653365,2,6,56.652077258148715,298.3654357288858,0.1883124019158508,False,False,True,PS-KLNC0299-2026-07-09
KLNC0300,2026-07-09,Kalyanpur,Commercial,Commercial,41.84160261653365,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0300-2026-07-09
KLNC0301,2026-07-09,Kalyanpur,Commercial,Commercial,41.84160261653365,5,6,163.61930652276976,273.5178336331074,0.3278862943176203,False,False,True,PS-KLNC0301-2026-07-09
KLNC0302,2026-07-09,Kalyanpur,Commercial,Commercial,41.84160261653365,1,1,24.82125533273339,2.362968682681964,0.0093396915662143,False,False,True,PS-KLNC0302-2026-07-09
KLNC0303,2026-07-09,Kalyanpur,Commercial,Commercial,41.84160261653365,1,1,33.92841209862351,8.934649245934205,0.0231818817380015,False,False,True,PS-KLNC0303-2026-07-09
KLNC0304,2026-07-09,Kalyanpur,Commercial,Commercial,41.84160261653365,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0304-2026-07-09
KLNC0305,2026-07-09,Kalyanpur,Commercial,Commercial,41.84160261653365,6,4,146.13428330598907,38.036272484590654,0.3052769619037276,False,False,True,PS-KLNC0305-2026-07-09
KLNC0306,2026-07-09,Kalyanpur,Commercial,Commercial,41.84160261653365,5,0,108.56871119004505,0.0,0.0,True,False,True,PS-KLNC0306-2026-07-09
KLNC0307,2026-07-09,Kalyanpur,Commercial,Commercial,41.84160261653365,0,6,0.0,101.5444785281455,0.2444284821843856,False,True,True,PS-KLNC0307-2026-07-09
KLNC0308,2026-07-09,Kalyanpur,Commercial,Commercial,41.84160261653365,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0308-2026-07-09
KLNC0309,2026-07-09,Kalyanpur,Commercial,Commercial,41.84160261653365,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0309-2026-07-09
KLNC0310,2026-07-09,Kalyanpur,Commercial,Commercial,41.84160261653365,6,6,214.97587239060567,172.05670705795347,0.2636237451040669,False,False,True,PS-KLNC0310-2026-07-09
KLNC0311,2026-07-09,Kalyanpur,Commercial,Commercial,41.84160261653365,2,1,42.565159866458394,8.90806353333595,0.0975686678951338,False,False,True,PS-KLNC0311-2026-07-09
KLNC0312,2026-07-09,Kalyanpur,Commercial,Commercial,41.84160261653365,6,6,138.6044325347599,77.04968757155791,0.2573593859962108,False,False,True,PS-KLNC0312-2026-07-09
KLNC0313,2026-07-09,Kalyanpur,Commercial,Commercial,41.84160261653365,1,6,33.528114031140134,52.75002870741248,0.3496238586745406,False,False,True,PS-KLNC0313-2026-07-09
KLNC0314,2026-07-09,Kalyanpur,Commercial,Commercial,41.84160261653365,1,1,24.0473966118012,47.49719727564965,0.2177734258658089,False,False,True,PS-KLNC0314-2026-07-09
KLNC0315,2026-07-09,Kalyanpur,Commercial,Commercial,41.84160261653365,6,6,122.94759155099351,67.86415508887262,0.3850997351671383,False,False,True,PS-KLNC0315-2026-07-09
KLNC0316,2026-07-09,Kalyanpur,Commercial,Commercial,41.84160261653365,2,1,36.52018318314117,6.042064081870987,0.0243218206924161,False,False,True,PS-KLNC0316-2026-07-09
KLNC0317,2026-07-09,Kalyanpur,Commercial,Commercial,41.84160261653365,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0317-2026-07-09
KLNC0318,2026-07-09,Kalyanpur,Commercial,Commercial,41.84160261653365,1,1,23.1729546774461,0.8831715241416008,0.0083642020539649,False,False,True,PS-KLNC0318-2026-07-09
KLNC0319,2026-07-09,Kalyanpur,Commercial,Commercial,41.84160261653365,1,1,34.30090372148144,12.491856723615369,0.1204613296583377,False,False,True,PS-KLNC0319-2026-07-09
KLNC0320,2026-07-09,Kalyanpur,Commercial,Commercial,41.84160261653365,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0320-2026-07-09
KLNC0321,2026-07-09,Kalyanpur,Commercial,Commercial,41.84160261653365,6,6,104.86876382274662,52.17667887051813,0.2843100650949069,False,False,True,PS-KLNC0321-2026-07-09
KLNC0322,2026-07-09,Kalyanpur,Commercial,Commercial,41.84160261653365,2,6,56.77583652809908,134.59603389812938,0.2052912942086207,False,False,True,PS-KLNC0322-2026-07-09
KLNC0323,2026-07-09,Kalyanpur,Commercial,Commercial,41.84160261653365,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0323-2026-07-09
KLNC0324,2026-07-09,Kalyanpur,Commercial,Commercial,41.84160261653365,6,1,194.58424219942697,14.61537860837353,0.062856471455524,False,False,True,PS-KLNC0324-2026-07-09
KLNC0325,2026-07-09,Kalyanpur,Commercial,Commercial,41.84160261653365,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0325-2026-07-09
KLNC0326,2026-07-09,Kalyanpur,Commercial,Commercial,41.84160261653365,6,5,156.31309974775627,226.32630235225852,0.2883153115902876,False,False,True,PS-KLNC0326-2026-07-09
KLNC0327,2026-07-09,Kalyanpur,Commercial,Commercial,41.84160261653365,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0327-2026-07-09
KLNC0328,2026-07-09,Kalyanpur,Commercial,Commercial,41.84160261653365,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0328-2026-07-09
KLNC0329,2026-07-09,Kalyanpur,Commercial,Commercial,41.84160261653365,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0329-2026-07-09
KLNC0330,2026-07-09,Kalyanpur,Commercial,Commercial,41.84160261653365,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0330-2026-07-09
KLNC0331,2026-07-09,Kalyanpur,Commercial,Commercial,41.84160261653365,6,2,152.7773823852816,43.71562250579301,0.3216947337559597,False,False,True,PS-KLNC0331-2026-07-09
KLNC0332,2026-07-09,Kalyanpur,Commercial,Commercial,41.84160261653365,3,6,82.92309305595911,194.00814473177724,0.3256081165936159,False,False,True,PS-KLNC0332-2026-07-09
KLNC0333,2026-07-09,Kalyanpur,Commercial,Commercial,41.84160261653365,6,1,119.2823374541166,23.61665241986673,0.2071093972423541,False,False,True,PS-KLNC0333-2026-07-09
KLNC0334,2026-07-09,Kalyanpur,Commercial,Commercial,41.84160261653365,4,3,100.85204747397356,46.37337845088351,0.3171933268197769,False,False,True,PS-KLNC0334-2026-07-09
KLNC0335,2026-07-09,Kalyanpur,Commercial,Commercial,41.84160261653365,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0335-2026-07-09
KLNC0336,2026-07-09,Kalyanpur,Commercial,Commercial,41.84160261653365,2,2,58.08760453943296,30.152157348527545,0.1922288942002476,False,False,True,PS-KLNC0336-2026-07-09
KLNC0337,2026-07-09,Kalyanpur,Commercial,Commercial,41.84160261653365,6,6,133.018871979421,98.69659390304044,0.3040878570749878,False,False,True,PS-KLNC0337-2026-07-09
KLNC0338,2026-07-09,Kalyanpur,Commercial,Commercial,41.84160261653365,1,1,27.130697039127856,1.669491161683081,0.0176200961417381,False,False,True,PS-KLNC0338-2026-07-09
KLNC0339,2026-07-09,Kalyanpur,Commercial,Commercial,41.84160261653365,4,6,153.95912778400205,589.5603287507643,0.3111798500310742,False,False,True,PS-KLNC0339-2026-07-09
KLNC0340,2026-07-09,Kalyanpur,Commercial,Commercial,41.84160261653365,1,5,27.028512969972805,85.41935977609886,0.2712180970486998,False,False,True,PS-KLNC0340-2026-07-09
KLNC0341,2026-07-09,Kalyanpur,Industrial,Industrial,37.84738363836992,2,2,70.5572958804559,27.403918853974762,0.3715197032276223,False,False,True,PS-KLNC0341-2026-07-09
KLNC0342,2026-07-09,Kalyanpur,Industrial,Industrial,37.84738363836992,0,1,0.0,19.851913156760794,0.3920009215773584,False,True,True,PS-KLNC0342-2026-07-09
KLNC0343,2026-07-09,Kalyanpur,Industrial,Industrial,37.84738363836992,3,3,112.66527876384811,52.73311646087632,0.3635154480493328,False,False,True,PS-KLNC0343-2026-07-09
KLNC0344,2026-07-09,Kalyanpur,Industrial,Industrial,37.84738363836992,1,0,93.52843496368664,0.0,0.0,True,False,True,PS-KLNC0344-2026-07-09
KLNC0345,2026-07-09,Kalyanpur,Industrial,Industrial,37.84738363836992,0,1,0.0,10.221856879945658,0.401046111370497,False,True,True,PS-KLNC0345-2026-07-09
KLNC0346,2026-07-09,Kalyanpur,Industrial,Industrial,37.84738363836992,2,2,146.52266160499303,29.380409300818172,0.4105626408855633,False,False,True,PS-KLNC0346-2026-07-09
KLNC0347,2026-07-09,Kalyanpur,Industrial,Industrial,37.84738363836992,1,4,37.20166170688249,110.86994268242599,0.3875593184474487,False,False,True,PS-KLNC0347-2026-07-09
KLNC0348,2026-07-09,Kalyanpur,Industrial,Industrial,37.84738363836992,2,1,65.65923758468507,16.425499204425325,0.4103547805220978,False,False,True,PS-KLNC0348-2026-07-09
KLNC0349,2026-07-09,Kalyanpur,Industrial,Industrial,37.84738363836992,2,0,87.60110505550782,0.0,0.0,True,False,True,PS-KLNC0349-2026-07-09
KLNC0350,2026-07-09,Kalyanpur,Industrial,Industrial,37.84738363836992,2,3,58.28350682349166,25.89892247118079,0.4246113383513333,False,False,True,PS-KLNC0350-2026-07-09
KLNC0351,2026-07-09,Kalyanpur,Industrial,Industrial,37.84738363836992,1,1,32.51763457517297,6.535757874470585,0.1648480324994817,False,False,True,PS-KLNC0351-2026-07-09
KLNC0352,2026-07-09,Kalyanpur,Industrial,Industrial,37.84738363836992,1,2,68.54876212135906,30.31666589150361,0.4329379043120656,False,False,True,PS-KLNC0352-2026-07-09
KLNC0353,2026-07-09,Kalyanpur,Industrial,Industrial,37.84738363836992,1,2,30.48015112804273,29.248381101460353,0.3464180897517008,False,False,True,PS-KLNC0353-2026-07-09
KLNC0354,2026-07-09,Kalyanpur,Industrial,Industrial,37.84738363836992,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0354-2026-07-09
KLNC0355,2026-07-09,Kalyanpur,Industrial,Industrial,37.84738363836992,2,1,62.2623843630486,14.09685098862421,0.3713924887619942,False,False,True,PS-KLNC0355-2026-07-09
KLNC0356,2026-07-09,Kalyanpur,Industrial,Industrial,37.84738363836992,0,2,0.0,13.57242470611427,0.3107599401760826,False,True,True,PS-KLNC0356-2026-07-09
KLNC0357,2026-07-09,Kalyanpur,Hospital,Hospital,4.522339746454612,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0357-2026-07-09
KLNC0358,2026-07-09,Kalyanpur,Hospital,Hospital,4.522339746454612,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0358-2026-07-09
KLNC0359,2026-07-09,Kalyanpur,Hospital,Hospital,4.522339746454612,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0359-2026-07-09
KLNC0360,2026-07-09,Kalyanpur,Hospital,Hospital,4.522339746454612,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0360-2026-07-09
KLNC0361,2026-07-09,Kalyanpur,Hospital,Hospital,4.522339746454612,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0361-2026-07-09
KLNC0362,2026-07-09,Kalyanpur,Hospital,Hospital,4.522339746454612,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0362-2026-07-09
KLNC0363,2026-07-09,Kalyanpur,Hospital,Hospital,4.522339746454612,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0363-2026-07-09
KLNC0364,2026-07-09,Kalyanpur,Hospital,Hospital,4.522339746454612,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0364-2026-07-09
KLNC0365,2026-07-09,Kalyanpur,Hospital,Hospital,4.522339746454612,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0365-2026-07-09
KLNC0366,2026-07-09,Kalyanpur,Hospital,Hospital,4.522339746454612,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0366-2026-07-09
KLNC0367,2026-07-09,Kalyanpur,Hospital,Hospital,4.522339746454612,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0367-2026-07-09
KLNC0368,2026-07-09,Kalyanpur,Hospital,Hospital,4.522339746454612,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0368-2026-07-09
KLNC0369,2026-07-09,Kalyanpur,Educational,Educational,32.2077240164891,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0369-2026-07-09
KLNC0370,2026-07-09,Kalyanpur,Educational,Educational,32.2077240164891,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0370-2026-07-09
KLNC0371,2026-07-09,Kalyanpur,Educational,Educational,32.2077240164891,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0371-2026-07-09
KLNC0372,2026-07-09,Kalyanpur,Educational,Educational,32.2077240164891,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0372-2026-07-09
KLNC0373,2026-07-09,Kalyanpur,Educational,Educational,32.2077240164891,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0373-2026-07-09
KLNC0374,2026-07-09,Kalyanpur,Educational,Educational,32.2077240164891,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0374-2026-07-09
KLNC0375,2026-07-09,Kalyanpur,Educational,Educational,32.2077240164891,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0375-2026-07-09
KLNC0376,2026-07-09,Kalyanpur,Educational,Educational,32.2077240164891,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0376-2026-07-09
KLNC0377,2026-07-09,Kalyanpur,Educational,Educational,32.2077240164891,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0377-2026-07-09
KLNC0378,2026-07-09,Kalyanpur,Educational,Educational,32.2077240164891,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0378-2026-07-09
KLNC0379,2026-07-09,Kalyanpur,Educational,Educational,32.2077240164891,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0379-2026-07-09
KLNC0380,2026-07-09,Kalyanpur,Educational,Educational,32.2077240164891,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0380-2026-07-09
KLNC0381,2026-07-09,Kalyanpur,Educational,Educational,32.2077240164891,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0381-2026-07-09
KLNC0382,2026-07-09,Kalyanpur,Educational,Educational,32.2077240164891,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0382-2026-07-09
KLNC0383,2026-07-09,Kalyanpur,Educational,Educational,32.2077240164891,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0383-2026-07-09
KLNC0384,2026-07-09,Kalyanpur,Educational,Educational,32.2077240164891,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0384-2026-07-09
KLNC0385,2026-07-09,Kalyanpur,Educational,Educational,32.2077240164891,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0385-2026-07-09
KLNC0386,2026-07-09,Kalyanpur,Educational,Educational,32.2077240164891,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0386-2026-07-09
KLNC0387,2026-07-09,Kalyanpur,Educational,Educational,32.2077240164891,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0387-2026-07-09
KLNC0388,2026-07-09,Kalyanpur,Educational,Educational,32.2077240164891,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0388-2026-07-09
KLNC0389,2026-07-09,Kalyanpur,Government,Government,43.345383890742546,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0389-2026-07-09
KLNC0390,2026-07-09,Kalyanpur,Government,Government,43.345383890742546,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0390-2026-07-09
KLNC0391,2026-07-09,Kalyanpur,Government,Government,43.345383890742546,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0391-2026-07-09
KLNC0392,2026-07-09,Kalyanpur,Government,Government,43.345383890742546,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0392-2026-07-09
KLNC0393,2026-07-09,Kalyanpur,Government,Government,43.345383890742546,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0393-2026-07-09
KLNC0394,2026-07-09,Kalyanpur,Government,Government,43.345383890742546,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0394-2026-07-09
KLNC0395,2026-07-09,Kalyanpur,Government,Government,43.345383890742546,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0395-2026-07-09
KLNC0396,2026-07-09,Kalyanpur,Government,Government,43.345383890742546,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0396-2026-07-09
KLNC0397,2026-07-09,Kalyanpur,Government,Government,43.345383890742546,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0397-2026-07-09
KLNC0398,2026-07-09,Kalyanpur,Government,Government,43.345383890742546,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0398-2026-07-09
KLNC0399,2026-07-09,Kalyanpur,Government,Government,43.345383890742546,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0399-2026-07-09
KLNC0400,2026-07-09,Kalyanpur,Government,Government,43.345383890742546,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0400-2026-07-09
DHNC0001,2026-07-10,Dhanmondi,Res-A,Residential,597.3547737671756,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0001-2026-07-10
DHNC0002,2026-07-10,Dhanmondi,Res-A,Residential,597.3547737671756,0,5,0.0,192.46337909701674,0.414940412951751,False,True,True,PS-DHNC0002-2026-07-10
DHNC0003,2026-07-10,Dhanmondi,Res-A,Residential,597.3547737671756,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0003-2026-07-10
DHNC0004,2026-07-10,Dhanmondi,Res-B,Residential,597.3547737671756,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0004-2026-07-10
DHNC0005,2026-07-10,Dhanmondi,Res-B,Residential,597.3547737671756,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0005-2026-07-10
DHNC0006,2026-07-10,Dhanmondi,Res-C,Residential,597.3547737671756,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0006-2026-07-10
DHNC0007,2026-07-10,Dhanmondi,Res-C,Residential,597.3547737671756,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0007-2026-07-10
DHNC0008,2026-07-10,Dhanmondi,Res-B,Residential,597.3547737671756,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0008-2026-07-10
DHNC0009,2026-07-10,Dhanmondi,Res-A,Residential,597.3547737671756,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0009-2026-07-10
DHNC0010,2026-07-10,Dhanmondi,Res-A,Residential,597.3547737671756,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0010-2026-07-10
DHNC0011,2026-07-10,Dhanmondi,Res-A,Residential,597.3547737671756,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0011-2026-07-10
DHNC0012,2026-07-10,Dhanmondi,Res-A,Residential,597.3547737671756,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0012-2026-07-10
DHNC0013,2026-07-10,Dhanmondi,Res-B,Residential,597.3547737671756,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0013-2026-07-10
DHNC0014,2026-07-10,Dhanmondi,Res-B,Residential,597.3547737671756,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0014-2026-07-10
DHNC0015,2026-07-10,Dhanmondi,Res-A,Residential,597.3547737671756,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0015-2026-07-10
DHNC0016,2026-07-10,Dhanmondi,Res-A,Residential,597.3547737671756,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0016-2026-07-10
DHNC0017,2026-07-10,Dhanmondi,Res-A,Residential,597.3547737671756,0,2,0.0,614.9934974694211,0.4145115255896588,False,True,True,PS-DHNC0017-2026-07-10
DHNC0018,2026-07-10,Dhanmondi,Res-B,Residential,597.3547737671756,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0018-2026-07-10
DHNC0019,2026-07-10,Dhanmondi,Res-B,Residential,597.3547737671756,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0019-2026-07-10
DHNC0020,2026-07-10,Dhanmondi,Res-A,Residential,597.3547737671756,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0020-2026-07-10
DHNC0021,2026-07-10,Dhanmondi,Res-A,Residential,597.3547737671756,0,5,0.0,596.9373251110452,0.3681283111661034,False,True,True,PS-DHNC0021-2026-07-10
DHNC0022,2026-07-10,Dhanmondi,Res-B,Residential,597.3547737671756,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0022-2026-07-10
DHNC0023,2026-07-10,Dhanmondi,Res-C,Residential,597.3547737671756,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0023-2026-07-10
DHNC0024,2026-07-10,Dhanmondi,Res-A,Residential,597.3547737671756,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0024-2026-07-10
DHNC0025,2026-07-10,Dhanmondi,Res-A,Residential,597.3547737671756,0,5,0.0,331.0320100918779,0.4066940708730502,False,True,True,PS-DHNC0025-2026-07-10
DHNC0026,2026-07-10,Dhanmondi,Res-A,Residential,597.3547737671756,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0026-2026-07-10
DHNC0027,2026-07-10,Dhanmondi,Res-A,Residential,597.3547737671756,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0027-2026-07-10
DHNC0028,2026-07-10,Dhanmondi,Res-A,Residential,597.3547737671756,0,4,0.0,943.3136368529711,0.3835220657433097,False,True,True,PS-DHNC0028-2026-07-10
DHNC0029,2026-07-10,Dhanmondi,Res-A,Residential,597.3547737671756,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0029-2026-07-10
DHNC0030,2026-07-10,Dhanmondi,Res-A,Residential,597.3547737671756,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0030-2026-07-10
DHNC0031,2026-07-10,Dhanmondi,Res-A,Residential,597.3547737671756,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0031-2026-07-10
DHNC0032,2026-07-10,Dhanmondi,Res-A,Residential,597.3547737671756,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0032-2026-07-10
DHNC0033,2026-07-10,Dhanmondi,Res-A,Residential,597.3547737671756,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0033-2026-07-10
DHNC0034,2026-07-10,Dhanmondi,Res-A,Residential,597.3547737671756,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0034-2026-07-10
DHNC0035,2026-07-10,Dhanmondi,Res-A,Residential,597.3547737671756,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0035-2026-07-10
DHNC0036,2026-07-10,Dhanmondi,Res-A,Residential,597.3547737671756,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0036-2026-07-10
DHNC0037,2026-07-10,Dhanmondi,Res-B,Residential,597.3547737671756,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0037-2026-07-10
DHNC0038,2026-07-10,Dhanmondi,Res-B,Residential,597.3547737671756,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0038-2026-07-10
DHNC0039,2026-07-10,Dhanmondi,Res-B,Residential,597.3547737671756,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0039-2026-07-10
DHNC0040,2026-07-10,Dhanmondi,Res-B,Residential,597.3547737671756,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0040-2026-07-10
DHNC0041,2026-07-10,Dhanmondi,Res-B,Residential,597.3547737671756,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0041-2026-07-10
DHNC0042,2026-07-10,Dhanmondi,Res-A,Residential,597.3547737671756,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0042-2026-07-10
DHNC0043,2026-07-10,Dhanmondi,Res-A,Residential,597.3547737671756,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0043-2026-07-10
DHNC0044,2026-07-10,Dhanmondi,Res-A,Residential,597.3547737671756,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0044-2026-07-10
DHNC0045,2026-07-10,Dhanmondi,Res-A,Residential,597.3547737671756,0,5,0.0,370.96854152200433,0.4033189634141048,False,True,True,PS-DHNC0045-2026-07-10
DHNC0046,2026-07-10,Dhanmondi,Res-B,Residential,597.3547737671756,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0046-2026-07-10
DHNC0047,2026-07-10,Dhanmondi,Res-B,Residential,597.3547737671756,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0047-2026-07-10
DHNC0048,2026-07-10,Dhanmondi,Res-B,Residential,597.3547737671756,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0048-2026-07-10
DHNC0049,2026-07-10,Dhanmondi,Res-B,Residential,597.3547737671756,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0049-2026-07-10
DHNC0050,2026-07-10,Dhanmondi,Res-B,Residential,597.3547737671756,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0050-2026-07-10
DHNC0051,2026-07-10,Dhanmondi,Res-A,Residential,597.3547737671756,0,5,0.0,627.7661416569388,0.3455713517156301,False,True,True,PS-DHNC0051-2026-07-10
DHNC0052,2026-07-10,Dhanmondi,Res-B,Residential,597.3547737671756,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0052-2026-07-10
DHNC0053,2026-07-10,Dhanmondi,Res-A,Residential,597.3547737671756,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0053-2026-07-10
DHNC0054,2026-07-10,Dhanmondi,Res-A,Residential,597.3547737671756,0,2,0.0,388.78032499345045,0.3781775349548564,False,True,True,PS-DHNC0054-2026-07-10
DHNC0055,2026-07-10,Dhanmondi,Res-B,Residential,597.3547737671756,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0055-2026-07-10
DHNC0056,2026-07-10,Dhanmondi,Res-B,Residential,597.3547737671756,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0056-2026-07-10
DHNC0057,2026-07-10,Dhanmondi,Res-A,Residential,597.3547737671756,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0057-2026-07-10
DHNC0058,2026-07-10,Dhanmondi,Res-B,Residential,597.3547737671756,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0058-2026-07-10
