var_type,value,unit,substation,date,slot_index,clock,equation,id
Z_shiftable,0.0,kW,Kalyanpur,2026-07-08,29,14:30,(17),DEC-KLN-2026-07-08-29-Z_shiftable
Z_curtailable,0.0,kW,Kalyanpur,2026-07-08,29,14:30,(17),DEC-KLN-2026-07-08-29-Z_curtailable
G,95954.15877836112,kW,Kalyanpur,2026-07-08,30,15:00,(17),DEC-KLN-2026-07-08-30-G
B_ch,0.0,kW,Kalyanpur,2026-07-08,30,15:00,(17),DEC-KLN-2026-07-08-30-B_ch
B_dis,0.0,kW,Kalyanpur,2026-07-08,30,15:00,(17),DEC-KLN-2026-07-08-30-B_dis
T_out,0.0,kW,Kalyanpur,2026-07-08,30,15:00,(17),DEC-KLN-2026-07-08-30-T_out
T_in,0.0,kW,Kalyanpur,2026-07-08,30,15:00,(17),DEC-KLN-2026-07-08-30-T_in
nu,0.0,kWh,Kalyanpur,2026-07-08,30,15:00,(17),DEC-KLN-2026-07-08-30-nu
Z_critical,0.0,kW,Kalyanpur,2026-07-08,30,15:00,(17),DEC-KLN-2026-07-08-30-Z_critical
Z_shiftable,0.0,kW,Kalyanpur,2026-07-08,30,15:00,(17),DEC-KLN-2026-07-08-30-Z_shiftable
Z_curtailable,0.0,kW,Kalyanpur,2026-07-08,30,15:00,(17),DEC-KLN-2026-07-08-30-Z_curtailable
G,90424.0040420626,kW,Kalyanpur,2026-07-08,31,15:30,(17),DEC-KLN-2026-07-08-31-G
B_ch,0.0,kW,Kalyanpur,2026-07-08,31,15:30,(17),DEC-KLN-2026-07-08-31-B_ch
B_dis,0.0,kW,Kalyanpur,2026-07-08,31,15:30,(17),DEC-KLN-2026-07-08-31-B_dis
T_out,0.0,kW,Kalyanpur,2026-07-08,31,15:30,(17),DEC-KLN-2026-07-08-31-T_out
T_in,0.0,kW,Kalyanpur,2026-07-08,31,15:30,(17),DEC-KLN-2026-07-08-31-T_in
nu,0.0,kWh,Kalyanpur,2026-07-08,31,15:30,(17),DEC-KLN-2026-07-08-31-nu
Z_critical,0.0,kW,Kalyanpur,2026-07-08,31,15:30,(17),DEC-KLN-2026-07-08-31-Z_critical
Z_shiftable,0.0,kW,Kalyanpur,2026-07-08,31,15:30,(17),DEC-KLN-2026-07-08-31-Z_shiftable
Z_curtailable,0.0,kW,Kalyanpur,2026-07-08,31,15:30,(17),DEC-KLN-2026-07-08-31-Z_curtailable
G,95265.3436084712,kW,Kalyanpur,2026-07-08,32,16:00,(17),DEC-KLN-2026-07-08-32-G
B_ch,0.0,kW,Kalyanpur,2026-07-08,32,16:00,(17),DEC-KLN-2026-07-08-32-B_ch
B_dis,0.0,kW,Kalyanpur,2026-07-08,32,16:00,(17),DEC-KLN-2026-07-08-32-B_dis
T_out,0.0,kW,Kalyanpur,2026-07-08,32,16:00,(17),DEC-KLN-2026-07-08-32-T_out
T_in,0.0,kW,Kalyanpur,2026-07-08,32,16:00,(17),DEC-KLN-2026-07-08-32-T_in
nu,0.0,kWh,Kalyanpur,2026-07-08,32,16:00,(17),DEC-KLN-2026-07-08-32-nu
Z_critical,0.0,kW,Kalyanpur,2026-07-08,32,16:00,(17),DEC-KLN-2026-07-08-32-Z_critical
Z_shiftable,0.0,kW,Kalyanpur,2026-07-08,32,16:00,(17),DEC-KLN-2026-07-08-32-Z_shiftable
Z_curtailable,0.0,kW,Kalyanpur,2026-07-08,32,16:00,(17),DEC-KLN-2026-07-08-32-Z_curtailable
G,98629.69103243304,kW,Kalyanpur,2026-07-08,33,16:30,(17),DEC-KLN-2026-07-08-33-G
B_ch,0.0,kW,Kalyanpur,2026-07-08,33,16:30,(17),DEC-KLN-2026-07-08-33-B_ch
B_dis,0.0,kW,Kalyanpur,2026-07-08,33,16:30,(17),DEC-KLN-2026-07-08-33-B_dis
T_out,0.0,kW,Kalyanpur,2026-07-08,33,16:30,(17),DEC-KLN-2026-07-08-33-T_out
T_in,0.0,kW,Kalyanpur,2026-07-08,33,16:30,(17),DEC-KLN-2026-07-08-33-T_in
nu,0.0,kWh,Kalyanpur,2026-07-08,33,16:30,(17),DEC-KLN-2026-07-08-33-nu
Z_critical,0.0,kW,Kalyanpur,2026-07-08,33,16:30,(17),DEC-KLN-2026-07-08-33-Z_critical
Z_shiftable,0.0,kW,Kalyanpur,2026-07-08,33,16:30,(17),DEC-KLN-2026-07-08-33-Z_shiftable
Z_curtailable,0.0,kW,Kalyanpur,2026-07-08,33,16:30,(17),DEC-KLN-2026-07-08-33-Z_curtailable
G,118303.24628941197,kW,Kalyanpur,2026-07-08,34,17:00,(17),DEC-KLN-2026-07-08-34-G
B_ch,0.0,kW,Kalyanpur,2026-07-08,34,17:00,(17),DEC-KLN-2026-07-08-34-B_ch
B_dis,0.0,kW,Kalyanpur,2026-07-08,34,17:00,(17),DEC-KLN-2026-07-08-34-B_dis
T_out,0.0,kW,Kalyanpur,2026-07-08,34,17:00,(17),DEC-KLN-2026-07-08-34-T_out
T_in,0.0,kW,Kalyanpur,2026-07-08,34,17:00,(17),DEC-KLN-2026-07-08-34-T_in
nu,0.0,kWh,Kalyanpur,2026-07-08,34,17:00,(17),DEC-KLN-2026-07-08-34-nu
Z_critical,0.0,kW,Kalyanpur,2026-07-08,34,17:00,(17),DEC-KLN-2026-07-08-34-Z_critical
Z_shiftable,0.0,kW,Kalyanpur,2026-07-08,34,17:00,(17),DEC-KLN-2026-07-08-34-Z_shiftable
Z_curtailable,0.0,kW,Kalyanpur,2026-07-08,34,17:00,(17),DEC-KLN-2026-07-08-34-Z_curtailable
G,110760.99103887312,kW,Kalyanpur,2026-07-08,35,17:30,(17),DEC-KLN-2026-07-08-35-G
B_ch,0.0,kW,Kalyanpur,2026-07-08,35,17:30,(17),DEC-KLN-2026-07-08-35-B_ch
B_dis,0.0,kW,Kalyanpur,2026-07-08,35,17:30,(17),DEC-KLN-2026-07-08-35-B_dis
T_out,0.0,kW,Kalyanpur,2026-07-08,35,17:30,(17),DEC-KLN-2026-07-08-35-T_out
T_in,0.0,kW,Kalyanpur,2026-07-08,35,17:30,(17),DEC-KLN-2026-07-08-35-T_in
nu,0.0,kWh,Kalyanpur,2026-07-08,35,17:30,(17),DEC-KLN-2026-07-08-35-nu
Z_critical,0.0,kW,Kalyanpur,2026-07-08,35,17:30,(17),DEC-KLN-2026-07-08-35-Z_critical
Z_shiftable,0.0,kW,Kalyanpur,2026-07-08,35,17:30,(17),DEC-KLN-2026-07-08-35-Z_shiftable
Z_curtailable,0.0,kW,Kalyanpur,2026-07-08,35,17:30,(17),DEC-KLN-2026-07-08-35-Z_curtailable
G,102682.41110422256,kW,Kalyanpur,2026-07-08,36,18:00,(17),DEC-KLN-2026-07-08-36-G
B_ch,0.0,kW,Kalyanpur,2026-07-08,36,18:00,(17),DEC-KLN-2026-07-08-36-B_ch
B_dis,0.0,kW,Kalyanpur,2026-07-08,36,18:00,(17),DEC-KLN-2026-07-08-36-B_dis
T_out,0.0,kW,Kalyanpur,2026-07-08,36,18:00,(17),DEC-KLN-2026-07-08-36-T_out
T_in,0.0,kW,Kalyanpur,2026-07-08,36,18:00,(17),DEC-KLN-2026-07-08-36-T_in
nu,0.0,kWh,Kalyanpur,2026-07-08,36,18:00,(17),DEC-KLN-2026-07-08-36-nu
Z_critical,0.0,kW,Kalyanpur,2026-07-08,36,18:00,(17),DEC-KLN-2026-07-08-36-Z_critical
Z_shiftable,0.0,kW,Kalyanpur,2026-07-08,36,18:00,(17),DEC-KLN-2026-07-08-36-Z_shiftable
Z_curtailable,0.0,kW,Kalyanpur,2026-07-08,36,18:00,(17),DEC-KLN-2026-07-08-36-Z_curtailable
G,118483.873546769,kW,Kalyanpur,2026-07-08,37,18:30,(17),DEC-KLN-2026-07-08-37-G
B_ch,0.0,kW,Kalyanpur,2026-07-08,37,18:30,(17),DEC-KLN-2026-07-08-37-B_ch
B_dis,0.0,kW,Kalyanpur,2026-07-08,37,18:30,(17),DEC-KLN-2026-07-08-37-B_dis
T_out,0.0,kW,Kalyanpur,2026-07-08,37,18:30,(17),DEC-KLN-2026-07-08-37-T_out
T_in,0.0,kW,Kalyanpur,2026-07-08,37,18:30,(17),DEC-KLN-2026-07-08-37-T_in
nu,0.0,kWh,Kalyanpur,2026-07-08,37,18:30,(17),DEC-KLN-2026-07-08-37-nu
Z_critical,0.0,kW,Kalyanpur,2026-07-08,37,18:30,(17),DEC-KLN-2026-07-08-37-Z_critical
Z_shiftable,0.0,kW,Kalyanpur,2026-07-08,37,18:30,(17),DEC-KLN-2026-07-08-37-Z_shiftable
Z_curtailable,0.0,kW,Kalyanpur,2026-07-08,37,18:30,(17),DEC-KLN-2026-07-08-37-Z_curtailable
G,103392.18447502426,kW,Kalyanpur,2026-07-08,38,19:00,(17),DEC-KLN-2026-07-08-38-G
B_ch,0.0,kW,Kalyanpur,2026-07-08,38,19:00,(17),DEC-KLN-2026-07-08-38-B_ch
B_dis,0.0,kW,Kalyanpur,2026-07-08,38,19:00,(17),DEC-KLN-2026-07-08-38-B_dis
T_out,0.0,kW,Kalyanpur,2026-07-08,38,19:00,(17),DEC-KLN-2026-07-08-38-T_out
T_in,0.0,kW,Kalyanpur,2026-07-08,38,19:00,(17),DEC-KLN-2026-07-08-38-T_in
nu,0.0,kWh,Kalyanpur,2026-07-08,38,19:00,(17),DEC-KLN-2026-07-08-38-nu
Z_critical,0.0,kW,Kalyanpur,2026-07-08,38,19:00,(17),DEC-KLN-2026-07-08-38-Z_critical
Z_shiftable,0.0,kW,Kalyanpur,2026-07-08,38,19:00,(17),DEC-KLN-2026-07-08-38-Z_shiftable
Z_curtailable,0.0,kW,Kalyanpur,2026-07-08,38,19:00,(17),DEC-KLN-2026-07-08-38-Z_curtailable
G,108881.18575612834,kW,Kalyanpur,2026-07-08,39,19:30,(17),DEC-KLN-2026-07-08-39-G
B_ch,0.0,kW,Kalyanpur,2026-07-08,39,19:30,(17),DEC-KLN-2026-07-08-39-B_ch
B_dis,0.0,kW,Kalyanpur,2026-07-08,39,19:30,(17),DEC-KLN-2026-07-08-39-B_dis
T_out,0.0,kW,Kalyanpur,2026-07-08,39,19:30,(17),DEC-KLN-2026-07-08-39-T_out
T_in,0.0,kW,Kalyanpur,2026-07-08,39,19:30,(17),DEC-KLN-2026-07-08-39-T_in
nu,0.0,kWh,Kalyanpur,2026-07-08,39,19:30,(17),DEC-KLN-2026-07-08-39-nu
Z_critical,0.0,kW,Kalyanpur,2026-07-08,39,19:30,(17),DEC-KLN-2026-07-08-39-Z_critical
Z_shiftable,0.0,kW,Kalyanpur,2026-07-08,39,19:30,(17),DEC-KLN-2026-07-08-39-Z_shiftable
Z_curtailable,0.0,kW,Kalyanpur,2026-07-08,39,19:30,(17),DEC-KLN-2026-07-08-39-Z_curtailable
G,111410.538529723,kW,Kalyanpur,2026-07-08,40,20:00,(17),DEC-KLN-2026-07-08-40-G
B_ch,0.0,kW,Kalyanpur,2026-07-08,40,20:00,(17),DEC-KLN-2026-07-08-40-B_ch
B_dis,0.0,kW,Kalyanpur,2026-07-08,40,20:00,(17),DEC-KLN-2026-07-08-40-B_dis
T_out,0.0,kW,Kalyanpur,2026-07-08,40,20:00,(17),DEC-KLN-2026-07-08-40-T_out
T_in,0.0,kW,Kalyanpur,2026-07-08,40,20:00,(17),DEC-KLN-2026-07-08-40-T_in
nu,0.0,kWh,Kalyanpur,2026-07-08,40,20:00,(17),DEC-KLN-2026-07-08-40-nu
Z_critical,0.0,kW,Kalyanpur,2026-07-08,40,20:00,(17),DEC-KLN-2026-07-08-40-Z_critical
Z_shiftable,0.0,kW,Kalyanpur,2026-07-08,40,20:00,(17),DEC-KLN-2026-07-08-40-Z_shiftable
Z_curtailable,0.0,kW,Kalyanpur,2026-07-08,40,20:00,(17),DEC-KLN-2026-07-08-40-Z_curtailable
G,98934.53379651516,kW,Kalyanpur,2026-07-08,41,20:30,(17),DEC-KLN-2026-07-08-41-G
B_ch,0.0,kW,Kalyanpur,2026-07-08,41,20:30,(17),DEC-KLN-2026-07-08-41-B_ch
B_dis,0.0,kW,Kalyanpur,2026-07-08,41,20:30,(17),DEC-KLN-2026-07-08-41-B_dis
T_out,0.0,kW,Kalyanpur,2026-07-08,41,20:30,(17),DEC-KLN-2026-07-08-41-T_out
T_in,0.0,kW,Kalyanpur,2026-07-08,41,20:30,(17),DEC-KLN-2026-07-08-41-T_in
nu,0.0,kWh,Kalyanpur,2026-07-08,41,20:30,(17),DEC-KLN-2026-07-08-41-nu
Z_critical,0.0,kW,Kalyanpur,2026-07-08,41,20:30,(17),DEC-KLN-2026-07-08-41-Z_critical
Z_shiftable,0.0,kW,Kalyanpur,2026-07-08,41,20:30,(17),DEC-KLN-2026-07-08-41-Z_shiftable
Z_curtailable,0.0,kW,Kalyanpur,2026-07-08,41,20:30,(17),DEC-KLN-2026-07-08-41-Z_curtailable
G,95177.29575266778,kW,Kalyanpur,2026-07-08,42,21:00,(17),DEC-KLN-2026-07-08-42-G
B_ch,0.0,kW,Kalyanpur,2026-07-08,42,21:00,(17),DEC-KLN-2026-07-08-42-B_ch
B_dis,0.0,kW,Kalyanpur,2026-07-08,42,21:00,(17),DEC-KLN-2026-07-08-42-B_dis
T_out,0.0,kW,Kalyanpur,2026-07-08,42,21:00,(17),DEC-KLN-2026-07-08-42-T_out
T_in,0.0,kW,Kalyanpur,2026-07-08,42,21:00,(17),DEC-KLN-2026-07-08-42-T_in
nu,0.0,kWh,Kalyanpur,2026-07-08,42,21:00,(17),DEC-KLN-2026-07-08-42-nu
Z_critical,0.0,kW,Kalyanpur,2026-07-08,42,21:00,(17),DEC-KLN-2026-07-08-42-Z_critical
Z_shiftable,0.0,kW,Kalyanpur,2026-07-08,42,21:00,(17),DEC-KLN-2026-07-08-42-Z_shiftable
Z_curtailable,0.0,kW,Kalyanpur,2026-07-08,42,21:00,(17),DEC-KLN-2026-07-08-42-Z_curtailable
G,87598.5844137745,kW,Kalyanpur,2026-07-08,43,21:30,(17),DEC-KLN-2026-07-08-43-G
B_ch,0.0,kW,Kalyanpur,2026-07-08,43,21:30,(17),DEC-KLN-2026-07-08-43-B_ch
B_dis,-0.0,kW,Kalyanpur,2026-07-08,43,21:30,(17),DEC-KLN-2026-07-08-43-B_dis
T_out,0.0,kW,Kalyanpur,2026-07-08,43,21:30,(17),DEC-KLN-2026-07-08-43-T_out
T_in,0.0,kW,Kalyanpur,2026-07-08,43,21:30,(17),DEC-KLN-2026-07-08-43-T_in
nu,0.0,kWh,Kalyanpur,2026-07-08,43,21:30,(17),DEC-KLN-2026-07-08-43-nu
Z_critical,0.0,kW,Kalyanpur,2026-07-08,43,21:30,(17),DEC-KLN-2026-07-08-43-Z_critical
Z_shiftable,0.0,kW,Kalyanpur,2026-07-08,43,21:30,(17),DEC-KLN-2026-07-08-43-Z_shiftable
Z_curtailable,0.0,kW,Kalyanpur,2026-07-08,43,21:30,(17),DEC-KLN-2026-07-08-43-Z_curtailable
G,84465.18968892678,kW,Kalyanpur,2026-07-08,44,22:00,(17),DEC-KLN-2026-07-08-44-G
B_ch,0.0,kW,Kalyanpur,2026-07-08,44,22:00,(17),DEC-KLN-2026-07-08-44-B_ch
B_dis,0.0,kW,Kalyanpur,2026-07-08,44,22:00,(17),DEC-KLN-2026-07-08-44-B_dis
T_out,0.0,kW,Kalyanpur,2026-07-08,44,22:00,(17),DEC-KLN-2026-07-08-44-T_out
T_in,0.0,kW,Kalyanpur,2026-07-08,44,22:00,(17),DEC-KLN-2026-07-08-44-T_in
nu,0.0,kWh,Kalyanpur,2026-07-08,44,22:00,(17),DEC-KLN-2026-07-08-44-nu
Z_critical,0.0,kW,Kalyanpur,2026-07-08,44,22:00,(17),DEC-KLN-2026-07-08-44-Z_critical
Z_shiftable,0.0,kW,Kalyanpur,2026-07-08,44,22:00,(17),DEC-KLN-2026-07-08-44-Z_shiftable
Z_curtailable,0.0,kW,Kalyanpur,2026-07-08,44,22:00,(17),DEC-KLN-2026-07-08-44-Z_curtailable
G,75777.50198822457,kW,Kalyanpur,2026-07-08,45,22:30,(17),DEC-KLN-2026-07-08-45-G
B_ch,0.0,kW,Kalyanpur,2026-07-08,45,22:30,(17),DEC-KLN-2026-07-08-45-B_ch
B_dis,0.0,kW,Kalyanpur,2026-07-08,45,22:30,(17),DEC-KLN-2026-07-08-45-B_dis
T_out,0.0,kW,Kalyanpur,2026-07-08,45,22:30,(17),DEC-KLN-2026-07-08-45-T_out
T_in,0.0,kW,Kalyanpur,2026-07-08,45,22:30,(17),DEC-KLN-2026-07-08-45-T_in
nu,0.0,kWh,Kalyanpur,2026-07-08,45,22:30,(17),DEC-KLN-2026-07-08-45-nu
Z_critical,0.0,kW,Kalyanpur,2026-07-08,45,22:30,(17),DEC-KLN-2026-07-08-45-Z_critical
Z_shiftable,0.0,kW,Kalyanpur,2026-07-08,45,22:30,(17),DEC-KLN-2026-07-08-45-Z_shiftable
Z_curtailable,0.0,kW,Kalyanpur,2026-07-08,45,22:30,(17),DEC-KLN-2026-07-08-45-Z_curtailable
G,62850.87079559863,kW,Kalyanpur,2026-07-08,46,23:00,(17),DEC-KLN-2026-07-08-46-G
B_ch,0.0,kW,Kalyanpur,2026-07-08,46,23:00,(17),DEC-KLN-2026-07-08-46-B_ch
B_dis,0.0,kW,Kalyanpur,2026-07-08,46,23:00,(17),DEC-KLN-2026-07-08-46-B_dis
T_out,0.0,kW,Kalyanpur,2026-07-08,46,23:00,(17),DEC-KLN-2026-07-08-46-T_out
T_in,0.0,kW,Kalyanpur,2026-07-08,46,23:00,(17),DEC-KLN-2026-07-08-46-T_in
nu,0.0,kWh,Kalyanpur,2026-07-08,46,23:00,(17),DEC-KLN-2026-07-08-46-nu
Z_critical,0.0,kW,Kalyanpur,2026-07-08,46,23:00,(17),DEC-KLN-2026-07-08-46-Z_critical
Z_shiftable,0.0,kW,Kalyanpur,2026-07-08,46,23:00,(17),DEC-KLN-2026-07-08-46-Z_shiftable
Z_curtailable,0.0,kW,Kalyanpur,2026-07-08,46,23:00,(17),DEC-KLN-2026-07-08-46-Z_curtailable
G,64116.31734323617,kW,Kalyanpur,2026-07-08,47,23:30,(17),DEC-KLN-2026-07-08-47-G
B_ch,0.0,kW,Kalyanpur,2026-07-08,47,23:30,(17),DEC-KLN-2026-07-08-47-B_ch
B_dis,0.0,kW,Kalyanpur,2026-07-08,47,23:30,(17),DEC-KLN-2026-07-08-47-B_dis
T_out,0.0,kW,Kalyanpur,2026-07-08,47,23:30,(17),DEC-KLN-2026-07-08-47-T_out
T_in,0.0,kW,Kalyanpur,2026-07-08,47,23:30,(17),DEC-KLN-2026-07-08-47-T_in
nu,0.0,kWh,Kalyanpur,2026-07-08,47,23:30,(17),DEC-KLN-2026-07-08-47-nu
Z_critical,0.0,kW,Kalyanpur,2026-07-08,47,23:30,(17),DEC-KLN-2026-07-08-47-Z_critical
Z_shiftable,0.0,kW,Kalyanpur,2026-07-08,47,23:30,(17),DEC-KLN-2026-07-08-47-Z_shiftable
Z_curtailable,0.0,kW,Kalyanpur,2026-07-08,47,23:30,(17),DEC-KLN-2026-07-08-47-Z_curtailable
G,58551.27134303577,kW,Dhanmondi,2026-07-09,0,00:00,(17),DEC-DHN-2026-07-09-00-G
B_ch,0.0,kW,Dhanmondi,2026-07-09,0,00:00,(17),DEC-DHN-2026-07-09-00-B_ch
B_dis,0.0,kW,Dhanmondi,2026-07-09,0,00:00,(17),DEC-DHN-2026-07-09-00-B_dis
T_out,0.0,kW,Dhanmondi,2026-07-09,0,00:00,(17),DEC-DHN-2026-07-09-00-T_out
T_in,0.0,kW,Dhanmondi,2026-07-09,0,00:00,(17),DEC-DHN-2026-07-09-00-T_in
nu,0.0,kWh,Dhanmondi,2026-07-09,0,00:00,(17),DEC-DHN-2026-07-09-00-nu
Z_critical,0.0,kW,Dhanmondi,2026-07-09,0,00:00,(17),DEC-DHN-2026-07-09-00-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-07-09,0,00:00,(17),DEC-DHN-2026-07-09-00-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-07-09,0,00:00,(17),DEC-DHN-2026-07-09-00-Z_curtailable
G,58432.42938473743,kW,Dhanmondi,2026-07-09,1,00:30,(17),DEC-DHN-2026-07-09-01-G
B_ch,0.0,kW,Dhanmondi,2026-07-09,1,00:30,(17),DEC-DHN-2026-07-09-01-B_ch
B_dis,0.0,kW,Dhanmondi,2026-07-09,1,00:30,(17),DEC-DHN-2026-07-09-01-B_dis
T_out,0.0,kW,Dhanmondi,2026-07-09,1,00:30,(17),DEC-DHN-2026-07-09-01-T_out
T_in,0.0,kW,Dhanmondi,2026-07-09,1,00:30,(17),DEC-DHN-2026-07-09-01-T_in
nu,0.0,kWh,Dhanmondi,2026-07-09,1,00:30,(17),DEC-DHN-2026-07-09-01-nu
Z_critical,0.0,kW,Dhanmondi,2026-07-09,1,00:30,(17),DEC-DHN-2026-07-09-01-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-07-09,1,00:30,(17),DEC-DHN-2026-07-09-01-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-07-09,1,00:30,(17),DEC-DHN-2026-07-09-01-Z_curtailable
G,65815.56855270549,kW,Dhanmondi,2026-07-09,2,01:00,(17),DEC-DHN-2026-07-09-02-G
B_ch,0.0,kW,Dhanmondi,2026-07-09,2,01:00,(17),DEC-DHN-2026-07-09-02-B_ch
B_dis,0.0,kW,Dhanmondi,2026-07-09,2,01:00,(17),DEC-DHN-2026-07-09-02-B_dis
T_out,0.0,kW,Dhanmondi,2026-07-09,2,01:00,(17),DEC-DHN-2026-07-09-02-T_out
T_in,0.0,kW,Dhanmondi,2026-07-09,2,01:00,(17),DEC-DHN-2026-07-09-02-T_in
nu,0.0,kWh,Dhanmondi,2026-07-09,2,01:00,(17),DEC-DHN-2026-07-09-02-nu
Z_critical,0.0,kW,Dhanmondi,2026-07-09,2,01:00,(17),DEC-DHN-2026-07-09-02-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-07-09,2,01:00,(17),DEC-DHN-2026-07-09-02-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-07-09,2,01:00,(17),DEC-DHN-2026-07-09-02-Z_curtailable
G,64211.17331681578,kW,Dhanmondi,2026-07-09,3,01:30,(17),DEC-DHN-2026-07-09-03-G
B_ch,0.0,kW,Dhanmondi,2026-07-09,3,01:30,(17),DEC-DHN-2026-07-09-03-B_ch
B_dis,0.0,kW,Dhanmondi,2026-07-09,3,01:30,(17),DEC-DHN-2026-07-09-03-B_dis
T_out,0.0,kW,Dhanmondi,2026-07-09,3,01:30,(17),DEC-DHN-2026-07-09-03-T_out
T_in,0.0,kW,Dhanmondi,2026-07-09,3,01:30,(17),DEC-DHN-2026-07-09-03-T_in
nu,0.0,kWh,Dhanmondi,2026-07-09,3,01:30,(17),DEC-DHN-2026-07-09-03-nu
Z_critical,0.0,kW,Dhanmondi,2026-07-09,3,01:30,(17),DEC-DHN-2026-07-09-03-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-07-09,3,01:30,(17),DEC-DHN-2026-07-09-03-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-07-09,3,01:30,(17),DEC-DHN-2026-07-09-03-Z_curtailable
G,62608.581726118384,kW,Dhanmondi,2026-07-09,4,02:00,(17),DEC-DHN-2026-07-09-04-G
B_ch,0.0,kW,Dhanmondi,2026-07-09,4,02:00,(17),DEC-DHN-2026-07-09-04-B_ch
B_dis,0.0,kW,Dhanmondi,2026-07-09,4,02:00,(17),DEC-DHN-2026-07-09-04-B_dis
T_out,0.0,kW,Dhanmondi,2026-07-09,4,02:00,(17),DEC-DHN-2026-07-09-04-T_out
T_in,0.0,kW,Dhanmondi,2026-07-09,4,02:00,(17),DEC-DHN-2026-07-09-04-T_in
nu,0.0,kWh,Dhanmondi,2026-07-09,4,02:00,(17),DEC-DHN-2026-07-09-04-nu
Z_critical,0.0,kW,Dhanmondi,2026-07-09,4,02:00,(17),DEC-DHN-2026-07-09-04-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-07-09,4,02:00,(17),DEC-DHN-2026-07-09-04-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-07-09,4,02:00,(17),DEC-DHN-2026-07-09-04-Z_curtailable
G,56615.99900777097,kW,Dhanmondi,2026-07-09,5,02:30,(17),DEC-DHN-2026-07-09-05-G
B_ch,0.0,kW,Dhanmondi,2026-07-09,5,02:30,(17),DEC-DHN-2026-07-09-05-B_ch
B_dis,0.0,kW,Dhanmondi,2026-07-09,5,02:30,(17),DEC-DHN-2026-07-09-05-B_dis
T_out,0.0,kW,Dhanmondi,2026-07-09,5,02:30,(17),DEC-DHN-2026-07-09-05-T_out
T_in,0.0,kW,Dhanmondi,2026-07-09,5,02:30,(17),DEC-DHN-2026-07-09-05-T_in
nu,0.0,kWh,Dhanmondi,2026-07-09,5,02:30,(17),DEC-DHN-2026-07-09-05-nu
Z_critical,0.0,kW,Dhanmondi,2026-07-09,5,02:30,(17),DEC-DHN-2026-07-09-05-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-07-09,5,02:30,(17),DEC-DHN-2026-07-09-05-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-07-09,5,02:30,(17),DEC-DHN-2026-07-09-05-Z_curtailable
G,60059.3142869598,kW,Dhanmondi,2026-07-09,6,03:00,(17),DEC-DHN-2026-07-09-06-G
B_ch,0.0,kW,Dhanmondi,2026-07-09,6,03:00,(17),DEC-DHN-2026-07-09-06-B_ch
B_dis,0.0,kW,Dhanmondi,2026-07-09,6,03:00,(17),DEC-DHN-2026-07-09-06-B_dis
T_out,0.0,kW,Dhanmondi,2026-07-09,6,03:00,(17),DEC-DHN-2026-07-09-06-T_out
T_in,0.0,kW,Dhanmondi,2026-07-09,6,03:00,(17),DEC-DHN-2026-07-09-06-T_in
nu,0.0,kWh,Dhanmondi,2026-07-09,6,03:00,(17),DEC-DHN-2026-07-09-06-nu
Z_critical,0.0,kW,Dhanmondi,2026-07-09,6,03:00,(17),DEC-DHN-2026-07-09-06-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-07-09,6,03:00,(17),DEC-DHN-2026-07-09-06-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-07-09,6,03:00,(17),DEC-DHN-2026-07-09-06-Z_curtailable
G,51152.2428071893,kW,Dhanmondi,2026-07-09,7,03:30,(17),DEC-DHN-2026-07-09-07-G
B_ch,0.0,kW,Dhanmondi,2026-07-09,7,03:30,(17),DEC-DHN-2026-07-09-07-B_ch
B_dis,0.0,kW,Dhanmondi,2026-07-09,7,03:30,(17),DEC-DHN-2026-07-09-07-B_dis
T_out,0.0,kW,Dhanmondi,2026-07-09,7,03:30,(17),DEC-DHN-2026-07-09-07-T_out
T_in,0.0,kW,Dhanmondi,2026-07-09,7,03:30,(17),DEC-DHN-2026-07-09-07-T_in
nu,0.0,kWh,Dhanmondi,2026-07-09,7,03:30,(17),DEC-DHN-2026-07-09-07-nu
Z_critical,0.0,kW,Dhanmondi,2026-07-09,7,03:30,(17),DEC-DHN-2026-07-09-07-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-07-09,7,03:30,(17),DEC-DHN-2026-07-09-07-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-07-09,7,03:30,(17),DEC-DHN-2026-07-09-07-Z_curtailable
G,66244.9533949871,kW,Dhanmondi,2026-07-09,8,04:00,(17),DEC-DHN-2026-07-09-08-G
B_ch,0.0,kW,Dhanmondi,2026-07-09,8,04:00,(17),DEC-DHN-2026-07-09-08-B_ch
