substation,date,slot_index,clock,post_response_kw,soc_kwh,pi_tk_per_kwh,c1_slack_kw,id
Dhanmondi,2026-06-22,8,04:00,50566.55273095293,8000.0,8.39,7.275957614183426e-12,LP-DHN-2026-06-22-08
Dhanmondi,2026-06-22,9,04:30,47640.74926090652,8000.0,8.39,7.275957614183426e-12,LP-DHN-2026-06-22-09
Dhanmondi,2026-06-22,10,05:00,64334.7693453718,8000.0,8.39,0.0,LP-DHN-2026-06-22-10
Dhanmondi,2026-06-22,11,05:30,61445.99996755173,8000.0,8.39,0.0,LP-DHN-2026-06-22-11
Dhanmondi,2026-06-22,12,06:00,66080.7223683199,8000.0,8.39,0.0,LP-DHN-2026-06-22-12
Dhanmondi,2026-06-22,13,06:30,75257.48153258266,8000.0,8.39,1.4551915228366852e-11,LP-DHN-2026-06-22-13
Dhanmondi,2026-06-22,14,07:00,73284.31660622297,8000.0,8.39,0.0,LP-DHN-2026-06-22-14
Dhanmondi,2026-06-22,15,07:30,86893.35961691618,8000.0,8.39,0.0,LP-DHN-2026-06-22-15
Dhanmondi,2026-06-22,16,08:00,77828.4627147208,8000.0,8.39,0.0,LP-DHN-2026-06-22-16
Dhanmondi,2026-06-22,17,08:30,80467.71218968298,8000.0,8.39,0.0,LP-DHN-2026-06-22-17
Dhanmondi,2026-06-22,18,09:00,96371.05806105692,8000.0,8.39,1.4551915228366852e-11,LP-DHN-2026-06-22-18
Dhanmondi,2026-06-22,19,09:30,89907.59076574749,8000.0,8.39,0.0,LP-DHN-2026-06-22-19
Dhanmondi,2026-06-22,20,10:00,89635.33563938204,8000.0,8.39,0.0,LP-DHN-2026-06-22-20
Dhanmondi,2026-06-22,21,10:30,86488.57700016342,8000.0,8.39,0.0,LP-DHN-2026-06-22-21
Dhanmondi,2026-06-22,22,11:00,98881.40200732622,8000.0,8.39,1.4551915228366852e-11,LP-DHN-2026-06-22-22
Dhanmondi,2026-06-22,23,11:30,104216.45620818016,8000.0,8.39,1.4551915228366852e-11,LP-DHN-2026-06-22-23
Dhanmondi,2026-06-22,24,12:00,115456.20572906372,8000.0,8.39,0.0,LP-DHN-2026-06-22-24
Dhanmondi,2026-06-22,25,12:30,113110.41130167276,8000.0,8.39,1.4551915228366852e-11,LP-DHN-2026-06-22-25
Dhanmondi,2026-06-22,26,13:00,117232.22822371536,8000.0,8.39,0.0,LP-DHN-2026-06-22-26
Dhanmondi,2026-06-22,27,13:30,110124.37235541084,8000.0,8.39,0.0,LP-DHN-2026-06-22-27
Dhanmondi,2026-06-22,28,14:00,102611.49455109808,8000.0,8.39,0.0,LP-DHN-2026-06-22-28
Dhanmondi,2026-06-22,29,14:30,97998.92823365414,8000.0,8.39,0.0,LP-DHN-2026-06-22-29
Dhanmondi,2026-06-22,30,15:00,96270.36345370572,8000.0,8.39,1.4551915228366852e-11,LP-DHN-2026-06-22-30
Dhanmondi,2026-06-22,31,15:30,96739.95742699596,8000.0,8.39,-1.4551915228366852e-11,LP-DHN-2026-06-22-31
Dhanmondi,2026-06-22,32,16:00,88037.01627378615,8000.0,8.39,0.0,LP-DHN-2026-06-22-32
Dhanmondi,2026-06-22,33,16:30,94763.77261284232,8000.0,8.39,0.0,LP-DHN-2026-06-22-33
Dhanmondi,2026-06-22,34,17:00,115537.8354375359,8000.0,8.39,1.4551915228366852e-11,LP-DHN-2026-06-22-34
Dhanmondi,2026-06-22,35,17:30,116677.69968174738,8000.0,8.39,0.0,LP-DHN-2026-06-22-35
Dhanmondi,2026-06-22,36,18:00,120716.62488899354,8000.0,8.39,-1.4551915228366852e-11,LP-DHN-2026-06-22-36
Dhanmondi,2026-06-22,37,18:30,131858.4567197712,8000.0,8.39,2.9103830456733704e-11,LP-DHN-2026-06-22-37
Dhanmondi,2026-06-22,38,19:00,123850.72920393248,8000.0,8.39,0.0,LP-DHN-2026-06-22-38
Dhanmondi,2026-06-22,39,19:30,123732.10557323844,8000.0,8.39,-1.4551915228366852e-11,LP-DHN-2026-06-22-39
Dhanmondi,2026-06-22,40,20:00,123171.75660047932,8000.0,8.39,1.4551915228366852e-11,LP-DHN-2026-06-22-40
Dhanmondi,2026-06-22,41,20:30,113321.2640696246,8000.0,8.39,1.4551915228366852e-11,LP-DHN-2026-06-22-41
Dhanmondi,2026-06-22,42,21:00,83186.77114396219,8000.0,8.39,-1.4551915228366852e-11,LP-DHN-2026-06-22-42
Dhanmondi,2026-06-22,43,21:30,73591.3556748884,8000.0,8.39,0.0,LP-DHN-2026-06-22-43
Dhanmondi,2026-06-22,44,22:00,77111.4475856052,8000.0,8.39,-2.9103830456733704e-11,LP-DHN-2026-06-22-44
Dhanmondi,2026-06-22,45,22:30,63132.90362571389,8000.0,8.39,1.4551915228366852e-11,LP-DHN-2026-06-22-45
Dhanmondi,2026-06-22,46,23:00,53309.93124974862,8000.0,8.39,7.275957614183426e-12,LP-DHN-2026-06-22-46
Dhanmondi,2026-06-22,47,23:30,53289.631309585006,8000.0,8.39,0.0,LP-DHN-2026-06-22-47
Kalyanpur,2026-06-22,0,00:00,51079.83342575065,6000.0,8.39,7.275957614183426e-12,LP-KLN-2026-06-22-00
Kalyanpur,2026-06-22,1,00:30,51342.41181576349,6000.0,8.39,7.275957614183426e-12,LP-KLN-2026-06-22-01
Kalyanpur,2026-06-22,2,01:00,55202.03768634224,6000.0,8.39,0.0,LP-KLN-2026-06-22-02
Kalyanpur,2026-06-22,3,01:30,49154.12249550143,6000.0,8.39,0.0,LP-KLN-2026-06-22-03
Kalyanpur,2026-06-22,4,02:00,48615.28155962289,6000.0,8.39,0.0,LP-KLN-2026-06-22-04
Kalyanpur,2026-06-22,5,02:30,51174.74904312559,6000.0,8.39,0.0,LP-KLN-2026-06-22-05
Kalyanpur,2026-06-22,6,03:00,47307.31567297541,6000.0,8.39,0.0,LP-KLN-2026-06-22-06
Kalyanpur,2026-06-22,7,03:30,47277.650465638304,6000.0,8.39,0.0,LP-KLN-2026-06-22-07
Kalyanpur,2026-06-22,8,04:00,53756.61528680719,6000.0,8.39,0.0,LP-KLN-2026-06-22-08
Kalyanpur,2026-06-22,9,04:30,49935.51930341525,6000.0,8.39,-7.275957614183426e-12,LP-KLN-2026-06-22-09
Kalyanpur,2026-06-22,10,05:00,64731.83924688728,6000.0,8.39,0.0,LP-KLN-2026-06-22-10
Kalyanpur,2026-06-22,11,05:30,76748.71499620902,6000.0,8.39,-1.4551915228366852e-11,LP-KLN-2026-06-22-11
Kalyanpur,2026-06-22,12,06:00,77918.14753315416,6000.0,8.39,0.0,LP-KLN-2026-06-22-12
Kalyanpur,2026-06-22,13,06:30,87817.588309753,6000.0,8.39,0.0,LP-KLN-2026-06-22-13
Kalyanpur,2026-06-22,14,07:00,91430.44888786456,6000.0,8.39,0.0,LP-KLN-2026-06-22-14
Kalyanpur,2026-06-22,15,07:30,96671.64559118876,6000.0,8.39,0.0,LP-KLN-2026-06-22-15
Kalyanpur,2026-06-22,16,08:00,83283.5710277841,6000.0,8.39,0.0,LP-KLN-2026-06-22-16
Kalyanpur,2026-06-22,17,08:30,83448.28946571318,6000.0,8.39,0.0,LP-KLN-2026-06-22-17
Kalyanpur,2026-06-22,18,09:00,93995.93951096186,6000.0,8.39,0.0,LP-KLN-2026-06-22-18
Kalyanpur,2026-06-22,19,09:30,97481.7443947282,6000.0,8.39,-1.4551915228366852e-11,LP-KLN-2026-06-22-19
Kalyanpur,2026-06-22,20,10:00,96856.22704860232,6000.0,8.39,-1.4551915228366852e-11,LP-KLN-2026-06-22-20
Kalyanpur,2026-06-22,21,10:30,86793.14679807791,6000.0,8.39,0.0,LP-KLN-2026-06-22-21
Kalyanpur,2026-06-22,22,11:00,98101.28959312991,6000.0,8.39,0.0,LP-KLN-2026-06-22-22
Kalyanpur,2026-06-22,23,11:30,107526.3609492151,6000.0,8.39,1.4551915228366852e-11,LP-KLN-2026-06-22-23
Kalyanpur,2026-06-22,24,12:00,111865.07345086384,6000.0,8.39,-1.4551915228366852e-11,LP-KLN-2026-06-22-24
Kalyanpur,2026-06-22,25,12:30,118938.2898830556,6000.0,8.39,0.0,LP-KLN-2026-06-22-25
Kalyanpur,2026-06-22,26,13:00,112786.8855848223,6000.0,8.39,-1.4551915228366852e-11,LP-KLN-2026-06-22-26
Kalyanpur,2026-06-22,27,13:30,108614.00811227894,6000.0,8.39,0.0,LP-KLN-2026-06-22-27
Kalyanpur,2026-06-22,28,14:00,106486.05172848274,6000.0,8.39,-1.4551915228366852e-11,LP-KLN-2026-06-22-28
Kalyanpur,2026-06-22,29,14:30,92440.88633788776,6000.0,8.39,0.0,LP-KLN-2026-06-22-29
Kalyanpur,2026-06-22,30,15:00,104533.30647288793,6000.0,8.39,0.0,LP-KLN-2026-06-22-30
Kalyanpur,2026-06-22,31,15:30,89501.26469755561,6000.0,8.39,0.0,LP-KLN-2026-06-22-31
Kalyanpur,2026-06-22,32,16:00,83646.41459201994,6000.0,8.39,0.0,LP-KLN-2026-06-22-32
Kalyanpur,2026-06-22,33,16:30,86149.72658984242,6000.0,8.39,-1.4551915228366852e-11,LP-KLN-2026-06-22-33
Kalyanpur,2026-06-22,34,17:00,112041.49436516593,6000.0,8.39,1.4551915228366852e-11,LP-KLN-2026-06-22-34
Kalyanpur,2026-06-22,35,17:30,120512.98574629998,6000.0,8.39,-1.4551915228366852e-11,LP-KLN-2026-06-22-35
Kalyanpur,2026-06-22,36,18:00,107466.77383063835,6000.0,8.39,1.4551915228366852e-11,LP-KLN-2026-06-22-36
Kalyanpur,2026-06-22,37,18:30,123559.98676823036,6000.0,8.39,0.0,LP-KLN-2026-06-22-37
Kalyanpur,2026-06-22,38,19:00,122267.52450938484,6000.0,8.39,0.0,LP-KLN-2026-06-22-38
Kalyanpur,2026-06-22,39,19:30,128799.92618092484,6000.0,8.39,-1.4551915228366852e-11,LP-KLN-2026-06-22-39
Kalyanpur,2026-06-22,40,20:00,124219.0606126337,6000.0,8.39,0.0,LP-KLN-2026-06-22-40
Kalyanpur,2026-06-22,41,20:30,105775.40478231314,6000.0,8.39,0.0,LP-KLN-2026-06-22-41
Kalyanpur,2026-06-22,42,21:00,96465.78775726636,6000.0,8.39,0.0,LP-KLN-2026-06-22-42
Kalyanpur,2026-06-22,43,21:30,81702.01143635726,6000.0,8.39,0.0,LP-KLN-2026-06-22-43
Kalyanpur,2026-06-22,44,22:00,85408.2082898119,6000.0,8.39,0.0,LP-KLN-2026-06-22-44
Kalyanpur,2026-06-22,45,22:30,67567.70609093398,6000.0,8.39,0.0,LP-KLN-2026-06-22-45
Kalyanpur,2026-06-22,46,23:00,61140.29040383189,6000.0,8.39,7.275957614183426e-12,LP-KLN-2026-06-22-46
Kalyanpur,2026-06-22,47,23:30,67534.81198854743,6000.0,8.39,-7.275957614183426e-12,LP-KLN-2026-06-22-47
Dhanmondi,2026-06-23,0,00:00,45329.398226001416,8000.0,8.39,0.0,LP-DHN-2026-06-23-00
Dhanmondi,2026-06-23,1,00:30,46711.22885488465,8000.0,8.39,0.0,LP-DHN-2026-06-23-01
Dhanmondi,2026-06-23,2,01:00,49456.87037755486,8000.0,8.39,0.0,LP-DHN-2026-06-23-02
Dhanmondi,2026-06-23,3,01:30,50512.08452773045,8000.0,8.39,0.0,LP-DHN-2026-06-23-03
Dhanmondi,2026-06-23,4,02:00,52159.61041479567,8000.0,8.39,0.0,LP-DHN-2026-06-23-04
Dhanmondi,2026-06-23,5,02:30,46498.980905448094,8000.0,8.39,0.0,LP-DHN-2026-06-23-05
Dhanmondi,2026-06-23,6,03:00,48226.543363424935,8000.0,8.39,0.0,LP-DHN-2026-06-23-06
Dhanmondi,2026-06-23,7,03:30,43897.91690687774,8000.0,8.39,0.0,LP-DHN-2026-06-23-07
Dhanmondi,2026-06-23,8,04:00,50450.9436545403,8000.0,8.39,0.0,LP-DHN-2026-06-23-08
Dhanmondi,2026-06-23,9,04:30,52098.94877720019,8000.0,8.39,0.0,LP-DHN-2026-06-23-09
Dhanmondi,2026-06-23,10,05:00,60537.05649461049,8000.0,8.39,-7.275957614183426e-12,LP-DHN-2026-06-23-10
Dhanmondi,2026-06-23,11,05:30,60913.16669062374,8000.0,8.39,0.0,LP-DHN-2026-06-23-11
Dhanmondi,2026-06-23,12,06:00,64758.4777776593,8000.0,8.39,0.0,LP-DHN-2026-06-23-12
Dhanmondi,2026-06-23,13,06:30,79889.90807077265,8000.0,8.39,0.0,LP-DHN-2026-06-23-13
Dhanmondi,2026-06-23,14,07:00,75158.175057696,8000.0,8.39,0.0,LP-DHN-2026-06-23-14
Dhanmondi,2026-06-23,15,07:30,91271.96619835384,8000.0,8.39,0.0,LP-DHN-2026-06-23-15
Dhanmondi,2026-06-23,16,08:00,76407.32621692412,8000.0,8.39,0.0,LP-DHN-2026-06-23-16
Dhanmondi,2026-06-23,17,08:30,78097.86484057392,8000.0,8.39,0.0,LP-DHN-2026-06-23-17
Dhanmondi,2026-06-23,18,09:00,102520.84378684124,8000.0,8.39,-1.4551915228366852e-11,LP-DHN-2026-06-23-18
Dhanmondi,2026-06-23,19,09:30,95374.6316602973,8000.0,8.39,0.0,LP-DHN-2026-06-23-19
Dhanmondi,2026-06-23,20,10:00,92098.63078079176,8000.0,8.39,0.0,LP-DHN-2026-06-23-20
Dhanmondi,2026-06-23,21,10:30,89490.01780760918,8000.0,8.39,0.0,LP-DHN-2026-06-23-21
Dhanmondi,2026-06-23,22,11:00,111375.78380792966,8000.0,8.39,0.0,LP-DHN-2026-06-23-22
Dhanmondi,2026-06-23,23,11:30,103842.74401226484,8000.0,8.39,0.0,LP-DHN-2026-06-23-23
Dhanmondi,2026-06-23,24,12:00,117000.2806081964,8000.0,8.39,0.0,LP-DHN-2026-06-23-24
Dhanmondi,2026-06-23,25,12:30,118630.85450682916,8000.0,8.39,0.0,LP-DHN-2026-06-23-25
Dhanmondi,2026-06-23,26,13:00,121298.42536332626,8000.0,8.39,0.0,LP-DHN-2026-06-23-26
Dhanmondi,2026-06-23,27,13:30,112704.47622295748,8000.0,8.39,0.0,LP-DHN-2026-06-23-27
Dhanmondi,2026-06-23,28,14:00,106007.31638496544,8000.0,8.39,0.0,LP-DHN-2026-06-23-28
Dhanmondi,2026-06-23,29,14:30,106393.7780720047,8000.0,8.39,0.0,LP-DHN-2026-06-23-29
Dhanmondi,2026-06-23,30,15:00,104201.15889051218,8000.0,8.39,1.4551915228366852e-11,LP-DHN-2026-06-23-30
Dhanmondi,2026-06-23,31,15:30,98059.8289152598,8000.0,8.39,0.0,LP-DHN-2026-06-23-31
Dhanmondi,2026-06-23,32,16:00,105604.6238441238,8000.0,8.39,0.0,LP-DHN-2026-06-23-32
Dhanmondi,2026-06-23,33,16:30,102357.03666014136,8000.0,8.39,-1.4551915228366852e-11,LP-DHN-2026-06-23-33
Dhanmondi,2026-06-23,34,17:00,113709.19959928191,8000.0,8.39,0.0,LP-DHN-2026-06-23-34
Dhanmondi,2026-06-23,35,17:30,108172.56405092977,8000.0,8.39,0.0,LP-DHN-2026-06-23-35
Dhanmondi,2026-06-23,36,18:00,114779.1991021029,8000.0,8.39,0.0,LP-DHN-2026-06-23-36
Dhanmondi,2026-06-23,37,18:30,133836.60524541567,8000.0,8.39,0.0,LP-DHN-2026-06-23-37
Dhanmondi,2026-06-23,38,19:00,125802.89765780888,8000.0,8.39,0.0,LP-DHN-2026-06-23-38
Dhanmondi,2026-06-23,39,19:30,116403.7850086408,8000.0,8.39,0.0,LP-DHN-2026-06-23-39
Dhanmondi,2026-06-23,40,20:00,114409.5279093774,8000.0,8.39,1.4551915228366852e-11,LP-DHN-2026-06-23-40
Dhanmondi,2026-06-23,41,20:30,115023.1048848714,8000.0,8.39,-1.4551915228366852e-11,LP-DHN-2026-06-23-41
Dhanmondi,2026-06-23,42,21:00,85489.007733511,8000.0,8.39,1.4551915228366852e-11,LP-DHN-2026-06-23-42
Dhanmondi,2026-06-23,43,21:30,83187.0442736046,8000.0,8.39,0.0,LP-DHN-2026-06-23-43
Dhanmondi,2026-06-23,44,22:00,79400.75512028695,8000.0,8.39,0.0,LP-DHN-2026-06-23-44
Dhanmondi,2026-06-23,45,22:30,66878.65409323186,8000.0,8.39,0.0,LP-DHN-2026-06-23-45
Dhanmondi,2026-06-23,46,23:00,54096.7883040102,8000.0,8.39,0.0,LP-DHN-2026-06-23-46
Dhanmondi,2026-06-23,47,23:30,55066.72311295014,8000.0,8.39,0.0,LP-DHN-2026-06-23-47
Kalyanpur,2026-06-23,0,00:00,49716.759801505,6000.0,8.39,0.0,LP-KLN-2026-06-23-00
Kalyanpur,2026-06-23,1,00:30,48702.19869387699,6000.0,8.39,0.0,LP-KLN-2026-06-23-01
Kalyanpur,2026-06-23,2,01:00,52604.05481189046,6000.0,8.39,0.0,LP-KLN-2026-06-23-02
Kalyanpur,2026-06-23,3,01:30,47404.28076516346,6000.0,8.39,0.0,LP-KLN-2026-06-23-03
Kalyanpur,2026-06-23,4,02:00,48543.59307150055,6000.0,8.39,0.0,LP-KLN-2026-06-23-04
Kalyanpur,2026-06-23,5,02:30,51385.64178057731,6000.0,8.39,-7.275957614183426e-12,LP-KLN-2026-06-23-05
Kalyanpur,2026-06-23,6,03:00,46400.42588930576,6000.0,8.39,0.0,LP-KLN-2026-06-23-06
Kalyanpur,2026-06-23,7,03:30,47318.31590552796,6000.0,8.39,7.275957614183426e-12,LP-KLN-2026-06-23-07
Kalyanpur,2026-06-23,8,04:00,51094.8728071008,6000.0,8.39,-7.275957614183426e-12,LP-KLN-2026-06-23-08
Kalyanpur,2026-06-23,9,04:30,44558.47049901035,6000.0,8.39,0.0,LP-KLN-2026-06-23-09
Kalyanpur,2026-06-23,10,05:00,66693.3564253439,6000.0,8.39,0.0,LP-KLN-2026-06-23-10
Kalyanpur,2026-06-23,11,05:30,74805.40166927257,6000.0,8.39,-1.4551915228366852e-11,LP-KLN-2026-06-23-11
Kalyanpur,2026-06-23,12,06:00,77153.58936727962,6000.0,8.39,-1.4551915228366852e-11,LP-KLN-2026-06-23-12
Kalyanpur,2026-06-23,13,06:30,88263.81538020346,6000.0,8.39,-1.4551915228366852e-11,LP-KLN-2026-06-23-13
Kalyanpur,2026-06-23,14,07:00,90852.66711614218,6000.0,8.39,-1.4551915228366852e-11,LP-KLN-2026-06-23-14
Kalyanpur,2026-06-23,15,07:30,96460.93353318656,6000.0,8.39,0.0,LP-KLN-2026-06-23-15
Kalyanpur,2026-06-23,16,08:00,84696.80497524948,6000.0,8.39,-1.4551915228366852e-11,LP-KLN-2026-06-23-16
Kalyanpur,2026-06-23,17,08:30,87092.5615188344,6000.0,8.39,0.0,LP-KLN-2026-06-23-17
Kalyanpur,2026-06-23,18,09:00,94895.14884499044,6000.0,8.39,1.4551915228366852e-11,LP-KLN-2026-06-23-18
Kalyanpur,2026-06-23,19,09:30,90404.5062884755,6000.0,8.39,-1.4551915228366852e-11,LP-KLN-2026-06-23-19
Kalyanpur,2026-06-23,20,10:00,97288.8507953565,6000.0,8.39,0.0,LP-KLN-2026-06-23-20
Kalyanpur,2026-06-23,21,10:30,91338.05013802502,6000.0,8.39,0.0,LP-KLN-2026-06-23-21
Kalyanpur,2026-06-23,22,11:00,99933.52976264918,6000.0,8.39,-1.4551915228366852e-11,LP-KLN-2026-06-23-22
Kalyanpur,2026-06-23,23,11:30,103810.30656932863,6000.0,8.39,1.4551915228366852e-11,LP-KLN-2026-06-23-23
Kalyanpur,2026-06-23,24,12:00,120415.23646034996,6000.0,8.39,-1.4551915228366852e-11,LP-KLN-2026-06-23-24
Kalyanpur,2026-06-23,25,12:30,116027.44080559073,6000.0,8.39,-1.4551915228366852e-11,LP-KLN-2026-06-23-25
Kalyanpur,2026-06-23,26,13:00,115025.5512512044,6000.0,8.39,-1.4551915228366852e-11,LP-KLN-2026-06-23-26
Kalyanpur,2026-06-23,27,13:30,122929.16412075634,6000.0,8.39,-1.4551915228366852e-11,LP-KLN-2026-06-23-27
Kalyanpur,2026-06-23,28,14:00,113982.6767871153,6000.0,8.39,-1.4551915228366852e-11,LP-KLN-2026-06-23-28
Kalyanpur,2026-06-23,29,14:30,102765.05341293127,6000.0,8.39,-1.4551915228366852e-11,LP-KLN-2026-06-23-29
Kalyanpur,2026-06-23,30,15:00,98646.29239863444,6000.0,8.39,-1.4551915228366852e-11,LP-KLN-2026-06-23-30
Kalyanpur,2026-06-23,31,15:30,88952.85234475353,6000.0,8.39,1.4551915228366852e-11,LP-KLN-2026-06-23-31
Kalyanpur,2026-06-23,32,16:00,81414.9537627224,6000.0,8.39,0.0,LP-KLN-2026-06-23-32
Kalyanpur,2026-06-23,33,16:30,86443.44619382327,6000.0,8.39,0.0,LP-KLN-2026-06-23-33
Kalyanpur,2026-06-23,34,17:00,111309.51631617392,6000.0,8.39,-1.4551915228366852e-11,LP-KLN-2026-06-23-34
Kalyanpur,2026-06-23,35,17:30,113689.07068068824,6000.0,8.39,0.0,LP-KLN-2026-06-23-35
Kalyanpur,2026-06-23,36,18:00,110709.0699098638,6000.0,8.39,-1.4551915228366852e-11,LP-KLN-2026-06-23-36
Kalyanpur,2026-06-23,37,18:30,125300.32924219711,6000.0,8.39,-1.4551915228366852e-11,LP-KLN-2026-06-23-37
Kalyanpur,2026-06-23,38,19:00,122947.961708,6000.0,8.39,0.0,LP-KLN-2026-06-23-38
Kalyanpur,2026-06-23,39,19:30,129844.4202225412,6000.0,8.39,0.0,LP-KLN-2026-06-23-39
Kalyanpur,2026-06-23,40,20:00,125826.89787415451,6000.0,8.39,-1.4551915228366852e-11,LP-KLN-2026-06-23-40
Kalyanpur,2026-06-23,41,20:30,103572.28857006614,6000.0,8.39,-1.4551915228366852e-11,LP-KLN-2026-06-23-41
Kalyanpur,2026-06-23,42,21:00,95525.4654047116,6000.0,8.39,-1.4551915228366852e-11,LP-KLN-2026-06-23-42
Kalyanpur,2026-06-23,43,21:30,83339.80026040973,6000.0,8.39,-1.4551915228366852e-11,LP-KLN-2026-06-23-43
Kalyanpur,2026-06-23,44,22:00,84379.28739218113,6000.0,8.39,0.0,LP-KLN-2026-06-23-44
Kalyanpur,2026-06-23,45,22:30,69929.10087075269,6000.0,8.39,0.0,LP-KLN-2026-06-23-45
Kalyanpur,2026-06-23,46,23:00,61220.811573342966,6000.0,8.39,0.0,LP-KLN-2026-06-23-46
Kalyanpur,2026-06-23,47,23:30,66347.27351605367,6000.0,8.39,0.0,LP-KLN-2026-06-23-47
Dhanmondi,2026-06-24,0,00:00,43157.88982826397,8000.0,8.39,0.0,LP-DHN-2026-06-24-00
Dhanmondi,2026-06-24,1,00:30,48590.7048623726,8000.0,8.39,0.0,LP-DHN-2026-06-24-01
Dhanmondi,2026-06-24,2,01:00,49009.99210912352,8000.0,8.39,0.0,LP-DHN-2026-06-24-02
Dhanmondi,2026-06-24,3,01:30,51278.53651300325,8000.0,8.39,0.0,LP-DHN-2026-06-24-03
Dhanmondi,2026-06-24,4,02:00,51941.1818992852,8000.0,8.39,0.0,LP-DHN-2026-06-24-04
Dhanmondi,2026-06-24,5,02:30,45484.12298813993,8000.0,8.39,-7.275957614183426e-12,LP-DHN-2026-06-24-05
Dhanmondi,2026-06-24,6,03:00,48015.321987177216,8000.0,8.39,0.0,LP-DHN-2026-06-24-06
Dhanmondi,2026-06-24,7,03:30,44492.31933668863,8000.0,8.39,0.0,LP-DHN-2026-06-24-07
Dhanmondi,2026-06-24,8,04:00,44946.47520374905,8000.0,8.39,-7.275957614183426e-12,LP-DHN-2026-06-24-08
Dhanmondi,2026-06-24,9,04:30,51151.20985965244,8000.0,8.39,0.0,LP-DHN-2026-06-24-09
Dhanmondi,2026-06-24,10,05:00,61667.92303809861,8000.0,8.39,0.0,LP-DHN-2026-06-24-10
Dhanmondi,2026-06-24,11,05:30,64637.11480801279,8000.0,8.39,0.0,LP-DHN-2026-06-24-11
Dhanmondi,2026-06-24,12,06:00,66151.57007629928,8000.0,8.39,0.0,LP-DHN-2026-06-24-12
Dhanmondi,2026-06-24,13,06:30,79814.68484160762,8000.0,8.39,0.0,LP-DHN-2026-06-24-13
Dhanmondi,2026-06-24,14,07:00,74187.51992995097,8000.0,8.39,1.4551915228366852e-11,LP-DHN-2026-06-24-14
Dhanmondi,2026-06-24,15,07:30,85801.94271788422,8000.0,8.39,-1.4551915228366852e-11,LP-DHN-2026-06-24-15
Dhanmondi,2026-06-24,16,08:00,75450.19269405924,8000.0,8.39,0.0,LP-DHN-2026-06-24-16
Dhanmondi,2026-06-24,17,08:30,77560.73306903635,8000.0,8.39,0.0,LP-DHN-2026-06-24-17
Dhanmondi,2026-06-24,18,09:00,92338.418243951,8000.0,8.39,-1.4551915228366852e-11,LP-DHN-2026-06-24-18
Dhanmondi,2026-06-24,19,09:30,99494.322355991,8000.0,8.39,0.0,LP-DHN-2026-06-24-19
Dhanmondi,2026-06-24,20,10:00,89688.2367439481,8000.0,8.39,0.0,LP-DHN-2026-06-24-20
Dhanmondi,2026-06-24,21,10:30,95227.63226596612,8000.0,8.39,0.0,LP-DHN-2026-06-24-21
Dhanmondi,2026-06-24,22,11:00,102680.65687666328,8000.0,8.39,2.9103830456733704e-11,LP-DHN-2026-06-24-22
Dhanmondi,2026-06-24,23,11:30,114129.76927100128,8000.0,8.39,0.0,LP-DHN-2026-06-24-23
Dhanmondi,2026-06-24,24,12:00,116360.78012923992,8000.0,8.39,1.4551915228366852e-11,LP-DHN-2026-06-24-24
Dhanmondi,2026-06-24,25,12:30,116383.50779001314,8000.0,8.39,-1.4551915228366852e-11,LP-DHN-2026-06-24-25
Dhanmondi,2026-06-24,26,13:00,118716.14530281296,8000.0,8.39,0.0,LP-DHN-2026-06-24-26
Dhanmondi,2026-06-24,27,13:30,112135.97935448398,8000.0,8.39,0.0,LP-DHN-2026-06-24-27
Dhanmondi,2026-06-24,28,14:00,103457.86931731856,8000.0,8.39,0.0,LP-DHN-2026-06-24-28
Dhanmondi,2026-06-24,29,14:30,99392.60091473367,8000.0,8.39,-1.4551915228366852e-11,LP-DHN-2026-06-24-29
Dhanmondi,2026-06-24,30,15:00,94850.52062612,8000.0,8.39,1.4551915228366852e-11,LP-DHN-2026-06-24-30
Dhanmondi,2026-06-24,31,15:30,99650.697623162,8000.0,8.39,0.0,LP-DHN-2026-06-24-31
Dhanmondi,2026-06-24,32,16:00,95012.23550951925,8000.0,8.39,0.0,LP-DHN-2026-06-24-32
Dhanmondi,2026-06-24,33,16:30,88591.50702978417,8000.0,8.39,1.4551915228366852e-11,LP-DHN-2026-06-24-33
Dhanmondi,2026-06-24,34,17:00,108444.5975263229,8000.0,8.39,1.4551915228366852e-11,LP-DHN-2026-06-24-34
Dhanmondi,2026-06-24,35,17:30,107669.6007899706,8000.0,8.39,0.0,LP-DHN-2026-06-24-35
Dhanmondi,2026-06-24,36,18:00,111052.03625134588,8000.0,8.39,0.0,LP-DHN-2026-06-24-36
Dhanmondi,2026-06-24,37,18:30,122544.75316460956,8000.0,8.39,1.4551915228366852e-11,LP-DHN-2026-06-24-37
Dhanmondi,2026-06-24,38,19:00,109150.35626242436,8000.0,8.39,-2.9103830456733704e-11,LP-DHN-2026-06-24-38
Dhanmondi,2026-06-24,39,19:30,127521.28378440444,8000.0,8.39,1.4551915228366852e-11,LP-DHN-2026-06-24-39
Dhanmondi,2026-06-24,40,20:00,113920.6882010906,8000.0,8.39,-1.4551915228366852e-11,LP-DHN-2026-06-24-40
Dhanmondi,2026-06-24,41,20:30,111425.63776852695,8000.0,8.39,-1.4551915228366852e-11,LP-DHN-2026-06-24-41
Dhanmondi,2026-06-24,42,21:00,83371.22198247528,8000.0,8.39,0.0,LP-DHN-2026-06-24-42
Dhanmondi,2026-06-24,43,21:30,88898.00846798539,8000.0,8.39,0.0,LP-DHN-2026-06-24-43
